gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
entailment					"The June 30, 2016 performance of the Roundabout revival of ""She Loves Me"" was presented via BroadwayHD live stream, marking the first time a Broadway show had ever been broadcast live."	The first time a Broadway show had been broadcasted live was in 2016.	contrast_08061090.000	contrast_08061090.000e	wikipedia	entailment				
contradiction					There are 86 species worldwide and 2 species which occur in Bahrain.	There are more than 130 species in the world.	contrast_24336557.004	contrast_24336557.004c	wikipedia	contradiction				
contradiction					Buryat lamas used some part of the plant to treat diarrhoea, eye and lung disease and as a sedative.	It has a negative effect on eyes	contrast_55923649.002	contrast_55923649.002c	wikipedia	contradiction				
contradiction					The cinematographer was Heinz Pehlke, who used different techniques to convey the mood of the film, including using a concealed camera to capture the sights and sounds of Paris.	The film was completed quickly by Bava, the film's cinematographer.	contrast_44023511.004	contrast_44023511.004c	wikipedia	contradiction				
contradiction					In 1964, with the birth of the European Cup Winners' Cup, the competition was organized once again, in order to send Belgian representative into the competition.	The competition was organized to send the French team	contrast_09844057.004	contrast_09844057.004c	wikipedia	contradiction				
entailment					He can be heard at the Talladega Speedway Museum announcing the crash at Charlotte Motor Speedway which caused the death of Fireball Roberts.	He announced the crash in 1996	contrast_38651921.001	contrast_38651921.001e	wikipedia	entailment				
entailment					The bank's owners now comprise the Aga Khan Fund for Economic Development (51%) and the remaining 49% of shares are in free float.	Over 40% of shares are in free float.	contrast_17198018.002	contrast_17198018.002e	wikipedia	entailment				
entailment					Another large square was then added on, rectangular in shape, encircled by small houses which all looked alike in color, shape and size.	It is similar in color, shape, and size.	contrast_32288051.001	contrast_32288051.001e	wikipedia	entailment				
entailment					However, he ended up signing with USL affiliate club Toronto FC II.	He signed up Toronto FC II. 	contrast_51824998.001	contrast_51824998.001e	wikipedia	entailment				
contradiction					Up seven percent from the previous fiscal year.	It went up 8% from the previous year.	contrast_07623290.001	contrast_07623290.001c	wikipedia	contradiction				
contradiction					In 1320, a third of the land rents from churches in Serpa and Moura were donated by the Order of Aviz for the reconstruction and maintenance of the castles.	1611 was the first time it was worked on.	contrast_54363526.000	contrast_54363526.000c	wikipedia	contradiction				
entailment					Offspring tended to rank physically attractive and exciting personality higher than their parents, while parents found religious, kind and understanding, and good earning capacity to be more important factors.	Offspring thought being physically attractive to be more important.	contrast_10290603.001	contrast_10290603.001e	wikipedia	entailment				
entailment					It did however not form a part of the ruling coalition because the other parties refused to cooperate with it.	A part of the ruling coalition was not formed. 	contrast_07470389.004	contrast_07470389.004e	wikipedia	entailment				
entailment					Their other traditional food is kishumba made of red Beans and Banana eaten like Ugali.	Kishumba a traditional dish is eaten like ugali.	contrast_15542295.000	contrast_15542295.000e	wikipedia	entailment				
contradiction					"Zhang Sanfeng accepted seven youths as his apprentices, who later became known as the ""Seven Heroes of Wudang""."	He denied seven youths as his apprentices 	contrast_34276772.002	contrast_34276772.002c	wikipedia	contradiction				
contradiction					Sozomen contends that Constantius did not, apparently, attempt to stop the Christians from destroying and pillaging many of the ancient temples.	They attempted to stop the destruction, Christians tried to convert locals.	contrast_41316978.000	contrast_41316978.000c	wikipedia	contradiction				
entailment					Buendía ordered his vanguard to return from Pachica, 12 km/7.5 mi north of this position, concentrating his division on the town.	He concentrated his division on the town.	contrast_16393285.001	contrast_16393285.001e	wikipedia	entailment				
entailment					She was the President of the French Economic Association (AFSE) (2010-2011) and the Founding President of the French Association of Experimental Economics (ASFEE).	Duration the 2010-2011 year she was the president.	contrast_57513380.000	contrast_57513380.000e	wikipedia	entailment				
contradiction					Saint-Brieuc is hometown of many personalities:	It's hometown of only a few personalities. 	contrast_05531768.000	contrast_05531768.000c	wikipedia	contradiction				
entailment					In many Western nations, some husbands wear a wedding ring on the third or fourth finger of the left hand.	The wedding rings are worn on the left hand	contrast_07979335.000	contrast_07979335.000e	wikipedia	entailment				
contradiction					In 1766 he came to New Spain as a captain in the guard of Viceroy Carlos Francisco de Croix, marqués de Croix.	He served as a General	contrast_20813832.000	contrast_20813832.000c	wikipedia	contradiction				
entailment					The chapter covering the early 1930s famine in the Ukraine under the Soviet Union (often termed Holodomor, a term Snyder avoids) goes into considerable detail.	The famine took place in the 1930s	contrast_41043043.000	contrast_41043043.000e	wikipedia	entailment				
entailment					He died from peritoneal mesothelioma, a disease caused by exposure to asbestos, at the age of 80 in 2007.	He died at the age of 80.	contrast_23981929.000	contrast_23981929.000e	wikipedia	entailment				
entailment					"It also has 128 shops in it, It also has one of the famous movie theater ""CINEPOLIS"" , Its also include the car showroom of BMW."	It has over 120 shops.	contrast_59152111.000	contrast_59152111.000e	wikipedia	entailment				
entailment					He won a gold medal in the C-1 10000 m event at the 1948 Summer Olympics in London	He received a gold medal 	contrast_28629175.001	contrast_28629175.001e	wikipedia	entailment				
contradiction					Due to the 2012 Northern Italy earthquakes, the church was closed for reconstruction.	It is currently being reconstructed. 	contrast_51584247.001	contrast_51584247.001c	wikipedia	contradiction				
entailment					The Beacon Roman fortlet, above the coast to the north west of the village, was occupied for a short time in the first century AD and was excavated in the 1960s.	For a short time, the Beacon Roman fortlet was occupied.	contrast_55210293.001	contrast_55210293.001e	wikipedia	entailment				
entailment					"Students in their final year of middle education take the ICFES test (now renamed Saber 11) in order to gain access to higher education (""Educación superior"")."	Students in their final year need the ICFES test for higher education.	contrast_00114748.002	contrast_00114748.002e	wikipedia	entailment				
contradiction					In 1825 he moved to Lowell, Massachusetts, where he superintended the erection of the Hamilton Company's mills.	He moved to Lowell, Massachusetts in 1890.	contrast_43833066.001	contrast_43833066.001c	wikipedia	contradiction				
entailment					They are believed to be held at the county police detention centre.	They were taken to a detention center.	contrast_35597842.002	contrast_35597842.002e	wikipedia	entailment				
entailment					The first soldiers landed on the roof of the ship, people responded instinctively with their bare hands and things you would find on a ship – pieces of wood and piping and so on.	They responded instinctively with their bare hands.	contrast_38598872.000	contrast_38598872.000e	wikipedia	entailment				
contradiction					In February 1916, Edge was returned unopposed as a Liberal for Bolton following the resignation of the sitting Liberal Member of Parliament (MP) in the two member constituency, Thomas Taylor.	Edge was returned unopposed as a Liberal for Bolton in 1920.	contrast_30093298.001	contrast_30093298.001c	wikipedia	contradiction				
entailment					This is approximately the maximum radius of turn that can be cleanly carved.	The highest radius amount possible has been stated.	contrast_14101973.000	contrast_14101973.000e	wikipedia	entailment				
entailment					"Unlike the main ""Motorsport"" and ""Horizon"" titles, ""Street"" features short, quick street races, and is meant to be played on low-end devices."	It is intended to be played on simple devices. 	contrast_41263858.004	contrast_41263858.004e	wikipedia	entailment				
entailment					André Gide, Paul Claudel, Henri de Régnier, Pierre Louÿs, Louis-Nicolas Ménard began publishing their first works at the Librairie de l'Art Indépendant, which closed in 1917.	The library was closed in the early 20th century.	contrast_57250157.003	contrast_57250157.003e	wikipedia	entailment				
contradiction					"According to the FDA, ""Food manufacturers are allowed to list amounts of trans fat with less than 0.5 gram (1/2 g) per serving as 0 (zero) on the Nutrition Facts panel."""	Any small amount of trans fat amounts must be listed on the Nutrition Facts panel.	contrast_10243708.000	contrast_10243708.000c	wikipedia	contradiction				
contradiction					"Ben Urich and Ken Bielen described the song as ""a straight-ahead rocker that hits the ground running and never lets up."""	The song is upbeat and operatic. 	contrast_42184395.001	contrast_42184395.001c	wikipedia	contradiction				
entailment					"In the 1990s, the Medellín government endorsed a strategy of sustainable development for the city, which included a project called ""Mi Río"" (My River) that sought to clean up the Medellín River."	The government developed environmental friendly methods	contrast_48355440.000	contrast_48355440.000e	wikipedia	entailment				
contradiction					The 2011–12 Slovenian Hockey League was the 21st season of the Slovenian Ice Hockey League, the top level of ice hockey in Slovenia.	The league serves as the second best ice hockey league in the country. 	contrast_44923471.000	contrast_44923471.000c	wikipedia	contradiction				
contradiction					Finaplix is consistently implanted until the animal is ready to be slaughtered.	It is embed a single time 	contrast_20240302.003	contrast_20240302.003c	wikipedia	contradiction				
entailment					Ambulance transportation is provided by AmeriCare Ambulance Services.	AmeriCare Ambulance Services furnishes the ambulance transits.	contrast_00707958.003	contrast_00707958.003e	wikipedia	entailment				
contradiction					She was born Margaret Fitzsimons in Dalkey, County Dublin, Ireland, to parents Peter and Mary Fitzsimons.	She was born in Scotland.	contrast_08389682.000	contrast_08389682.000c	wikipedia	contradiction				
entailment					In 1945, an Archbishop's Commission was appointed to study the issue of artificial human insemination.	He was sent to study the case in 1945.	contrast_22554547.000	contrast_22554547.000e	wikipedia	entailment				
contradiction					Commodore reemphasized the US market with the VIC-20.	The VIC-20 was unable to reemphasize the US market. 	contrast_00176329.000	contrast_00176329.000c	wikipedia	contradiction				
entailment					Ryan Harris played with the Southern Redbacks from 2001–02 to 2007–08.	He played for the Southern Redbacks	contrast_29702202.000	contrast_29702202.000e	wikipedia	entailment				
contradiction					"After the race he was described as ""one of the finest horses the English turf has seen in many seasons."""	Before the race he was described as one of the finest horses. 	contrast_42981831.006	contrast_42981831.006c	wikipedia	contradiction				
entailment					The Fali are concentrated in mountainous areas of northern Cameroon, but some also live in northeastern Nigeria.	It is in the mountain areas.	contrast_42138767.001	contrast_42138767.001e	wikipedia	entailment				
entailment					Yoweri Kaguta Museveni (; born 15 September 1944) is a Ugandan politician who has been President of Uganda since 1986.	Yoweri Kaguta Museveni has served as a president since the mid 1980's	contrast_04131164.000	contrast_04131164.000e	wikipedia	entailment				
contradiction					The Dominican Republic's military is second in size to Cuba's in the Caribbean.	Their military is the smallest in the Caribbean. 	contrast_00187523.004	contrast_00187523.004c	wikipedia	contradiction				
contradiction					Narayanpur is a legislative assembly constituency in the Indian state of Chhattisgarh.	Telangana state holds it. 	contrast_49239269.000	contrast_49239269.000c	wikipedia	contradiction				
entailment					Prey is often flushed out of tall grass by the birds stomping on the surrounding vegetation.	Birds are able to get the prey out from the vegetation by stomping around on the grass.	contrast_03393724.000	contrast_03393724.000e	wikipedia	entailment				
entailment					Hull High told the story of Cordell Hull High School, a hip, racially integrated school in an urban area.	The school is racially diverse	contrast_19700725.000	contrast_19700725.000e	wikipedia	entailment				
entailment					Narayanpur is a legislative assembly constituency in the Indian state of Chhattisgarh.	It is in Chhattisgarh. 	contrast_49239269.000	contrast_49239269.000e	wikipedia	entailment				
entailment					"Kathy Fisher has covered ""Ordinary Miracle"", a song made famous by Sarah McLachlan, for a 2007 CVS commercial."	The song was created for a commercial 	contrast_22317714.000	contrast_22317714.000e	wikipedia	entailment				
contradiction					Cannabis was allegedly introduced to Iraq in 1230 CE, during the reign of Caliph Al-Mustansir Bi'llah, by the entourage of Bahraini rulers visiting Iraq.	Cannabis was allegedly introduced to Iraq in 1430 CE by the entourage of Bahraini rulers visiting Iraq.	contrast_58080735.000	contrast_58080735.000c	wikipedia	contradiction				
contradiction					She attended St Leonards boarding school in St Andrews, Fife.	She went away to school in London.	contrast_58473436.000	contrast_58473436.000c	wikipedia	contradiction				
entailment					"In October 2009, the Quality Assurance Agency gave the university a ""limited confidence"" rating, due to concerns over maintenance of academic standards."	In 2009 the university received a limited confidence rating. 	contrast_06785195.000	contrast_06785195.000e	wikipedia	entailment				
contradiction					Hesselbach lies in southern Wittgenstein, 3 km in the south-west of Bad Laasphe.	 6 km in the south-west of Bad Laasphe Lies Hesselbach in southern Wittgenstein.	contrast_53363375.000	contrast_53363375.000c	wikipedia	contradiction				
entailment					Edwina, who has employed Roger's law firm to manage her estate, asks him to make some unusual final arrangements to her will.	She made nontraditional arrangements. 	contrast_15130464.002	contrast_15130464.002e	wikipedia	entailment				
entailment					Seventy-five men, women and children, black and white, made their homes there without furniture or other amenities.	They made their homes without furniture.	contrast_41638620.001	contrast_41638620.001e	wikipedia	entailment				
contradiction					In 1418 Robert Stewart, Duke of Albany appointed his son, John Stewart, 2nd Earl of Buchan, Chamberlain of Scotland to command the Scottish expeditionary force, the largest army that medieval Scotland had ever sent abroad.	It all happened in the 1500s 	contrast_24059225.000	contrast_24059225.000c	wikipedia	contradiction				
contradiction					In response, the United Kingdom closed the port, but it could not prevent local French from providing information on the passing ship convoys.	The British close it. 	contrast_07688487.001	contrast_07688487.001c	wikipedia	contradiction				
entailment					When within ten yards of his objective, he was killed by direct fire.	He was killed close to his objective	contrast_28926462.006	contrast_28926462.006e	wikipedia	entailment				
contradiction					This was his most clearly original research scholarly work, its thrust is in line with what could be seen as a broadly-speaking Abrahamic view of human fate and the human condition, and its implicit condemnation of Nazism is transparent although unstated.	He work was not in line with views of human fate and the human condition	contrast_52082085.005	contrast_52082085.005c	wikipedia	contradiction				
entailment					Its large capacity and features of the first level have allowed over the years a great flexibility to develop various types of activities.	It is able to have different activities.	contrast_21038135.001	contrast_21038135.001e	wikipedia	entailment				
contradiction					"What the Dog Saw"" bundles together Gladwell's favourite articles from ""The New Yorker"" since he joined the magazine as a staff writer in 1996."	He was hired in 1944	contrast_07262411.001	contrast_07262411.001c	wikipedia	contradiction				
contradiction					The Lydia Blodgett Three-Decker is located on Worcester's Belmont Hill, a residential area east of its downtown, and stands on the east side of Eastern Avneue, between Vinson and Catharine Streets.	It is west of downtown.	contrast_33559397.000	contrast_33559397.000c	wikipedia	contradiction				
contradiction					They first meet after Belisa fainted in order to get away from Octavio; she triggered this fainting spell by ingesting Steel Water.	She fainted by smelling Steel Water.	contrast_50445974.001	contrast_50445974.001c	wikipedia	contradiction				
contradiction					"Azalea first revealed plans for ""an epic music video"" for ""Change Your Life"" in May 2013."	"Azalea gave up on ""Change Your Life"" in 2013."	contrast_47981150.000	contrast_47981150.000c	wikipedia	contradiction				
entailment					Netanyahu explained that he does not accept restrictions on where Jews could live, and said that Jerusalem's Arabs and Jews should be able to buy homes wherever they want.	He allowed Jews to choose where to live. 	contrast_01253212.004	contrast_01253212.004e	wikipedia	entailment				
contradiction					"After brief service, the vessel was decommissioned on 10 February 1944 and returned to its owners. """	The vessel was still in service in the 1990s.	contrast_40745581.001	contrast_40745581.001c	wikipedia	contradiction				
contradiction					Involved 3 matches (with one bye) and 7 Clubs	It consisted of 26 matches from 14 clubs.	contrast_49052700.000	contrast_49052700.000c	wikipedia	contradiction				
entailment					In the 50-year period between 1940 and 1990 the population of Uppsala municipality more than doubled, growing from 74,000 inhabitants to 156,000.	The population of the municipality grew between 1940 and 1990.	contrast_04632120.000	contrast_04632120.000e	wikipedia	entailment				
entailment					He is also a member of the board of directors of Azul Brazilian Airlines.	Azul Brazilian Airlines has a board of directors.	contrast_16090016.002	contrast_16090016.002e	wikipedia	entailment				
entailment					The school was established in 1997 in a leased site in Cooranbong.	In Cooranbong, a school was established in 1997.	contrast_25248000.000	contrast_25248000.000e	wikipedia	entailment				
entailment					At the time, Research Now was publicly listed on the London Stock Exchange’s AIM market.	It is listed on the AIM market of the London Stock Exchange.	contrast_49523889.001	contrast_49523889.001e	wikipedia	entailment				
entailment					Tropical Storm Zeta formed on December 30, 2005, and lasted until January 6, 2006.	The storm formed in late December 	contrast_09254288.000	contrast_09254288.000e	wikipedia	entailment				
entailment					When Puyi landed in Port Arthur in November 1931, it was Amakasu who greeted him at the dock and escorted him to the train that took him to the Yamato Hotel.	After arriving he was taken directly to the train.	contrast_15559621.005	contrast_15559621.005e	wikipedia	entailment				
contradiction					In the MX2 class, Jorge Prado is the reigning champion, after taking his first world title in 2018.	Adam Sterry is the champion.	contrast_59985333.001	contrast_59985333.001c	wikipedia	contradiction				
contradiction					WPOB is a community radio Station funded by the Plainview-Old Bethpage Central School District and has been broadcasting since 1972.	It has been broadcasting since 1985	contrast_28924854.001	contrast_28924854.001c	wikipedia	contradiction				
contradiction					Later Fagor Electrodomésticos officially announced its bankruptcy as well and has been taken over by Spanish appliance manufacturer CATA Electrodomésticos (CNA Group) in autumn 2014, adding 155 new jobs.	It was taken over in autumn 2013. 	contrast_20631324.000	contrast_20631324.000c	wikipedia	contradiction				
contradiction					He and future college and NFL star Bobby Layne were teammates at Highland Park; Layne played college football at the University of Texas in Austin.	He played college football at Hampton University.	contrast_09785157.002	contrast_09785157.002c	wikipedia	contradiction				
entailment					The work explores Bhuiyan's forgiveness of Stroman and his campaign to save the death row inmate from capital punishment.	Bhuiyan forgave Stroman.	contrast_40912327.002	contrast_40912327.002e	wikipedia	entailment				
contradiction					He attended Scotch College, Melbourne for four years (1897 to 1900), and played in the school's 1900 premiership-winning First XVIII.	He attended college in the 1910s	contrast_50754698.000	contrast_50754698.000c	wikipedia	contradiction				
contradiction					Luis Scola scored a game-high 31 points for the Argentines.	He won with more than 31 points. 	contrast_36887854.004	contrast_36887854.004c	wikipedia	contradiction				
entailment					Because of her credentials in biochemistry, Porter was elected to the Committee of the Biochemical Society in 1962.	Porter was elected the Committee of the Biochemical Society in 1960s.	contrast_45706737.008	contrast_45706737.008e	wikipedia	entailment				
contradiction					The oral hearing was presided over by a three-member arbitral tribunal.	The hearing was presided by an immigration judge 	contrast_42175704.001	contrast_42175704.001c	wikipedia	contradiction				
contradiction					The same day, the Pakistan Army claimed that it destroyed an Indian army post, leaving five soldiers killed and several injured.	It claimed the death of three soldiers	contrast_55490359.001	contrast_55490359.001c	wikipedia	contradiction				
entailment					The conversion of E18100 involved the removal of the gas turbine unit, generator and the middle traction motor from each bogie, which changed the locomotive from a Co-Co to an A1A-A1A wheel arrangement.	The A1A-A1A wheel alignment change was due to a conversion of E18100.	contrast_28515416.002	contrast_28515416.002e	wikipedia	entailment				
entailment					In the face of mounting violence, many residents left.	Many left before the violence occurred.	contrast_26851885.002	contrast_26851885.002e	wikipedia	entailment				
contradiction					Gage was born on Christmas Day, 1852 in Geneva, New York.	He was born on the 4th of July.	contrast_07464982.000	contrast_07464982.000c	wikipedia	contradiction				
contradiction					Akaky finds no help from the authorities in recovering his lost overcoat.	He died in his chair before they could help him.	contrast_13719653.000	contrast_13719653.000c	wikipedia	contradiction				
contradiction					"red sand"") is located in the outer Weser waterway in the German Bight, southern North Sea."	It is not by the sea. 	contrast_13709157.001	contrast_13709157.001c	wikipedia	contradiction				
entailment					"The first Frog title in English was published in 1989, entitled ""Frog In Love"", translated by Klaus Flugge for Andersen Press."	The title was published in the late 1980's	contrast_32371163.000	contrast_32371163.000e	wikipedia	entailment				
entailment					The denomination 264 BC for this year has been used since the early medieval period, when the Anno Domini calendar era became the prevalent method in Europe for naming years.	The denomination 264 BC for this year has been used since the early medieval period.	contrast_00867718.002	contrast_00867718.002e	wikipedia	entailment				
contradiction					"Three days later he made his televised debut as babyface Scary Terry Taylor, he teamed with Sam Houston against The Conquistadors in his television debut on the August 1, 1988 airing of ""Prime Time Wrestling""."	Scary Terry Taylor was not able to team up with Sam Houston against The Conquistadors in 1988.	contrast_10516844.002	contrast_10516844.002c	wikipedia	contradiction				
contradiction					It was formerly part of the CSX Huntington East Division.	It belongs to the Hoboken Division.	contrast_55897773.001	contrast_55897773.001c	wikipedia	contradiction				
entailment					In his wake, scores of innocent people were either seriously injured or left for dead.	Many people were hurt after he left.	contrast_29989770.014	contrast_29989770.014e	wikipedia	entailment				
contradiction					Often, an increase or decrease in some level in this information is indicated by an increase or decrease in pitch, amplitude or tempo, but could also be indicated by varying other less commonly used components.	This only decreased or increased pitch 	contrast_06780316.001	contrast_06780316.001c	wikipedia	contradiction				
entailment					This earned the team the pole position, but also an extra weight of 25 kg in the pre-race update of the ‘Balance of Performance’.	The pole position was earned by the team. 	contrast_44511094.003	contrast_44511094.003e	wikipedia	entailment				
contradiction					"Hiryu's mission takes him not only to Kazakh, but also to Siberia and the Amazon, as well as the Grandmaster's flying battleship ""Balrog""."	His mission took him only to the Amazon.	contrast_40721220.004	contrast_40721220.004c	wikipedia	contradiction				
contradiction					It is thought that Pine gave lessons to Prince Demah in London.	Pine limited his lessons to the general public	contrast_23665354.001	contrast_23665354.001c	wikipedia	contradiction				
contradiction					The village Panchayat fines Hori as his wife tackles the personal attack of the Pandit on them for sheltering Jhunia.	The Panchayat was fined by them 	contrast_20479163.012	contrast_20479163.012c	wikipedia	contradiction				
contradiction					The Remonstrants and the public resented this humiliation, and determined to hold a meeting in the Rotunda, Dublin, where they proposed to defend themselves against this indignity.	The Remonstrants and the public never felt they needed to defend themselves. 	contrast_11323348.005	contrast_11323348.005c	wikipedia	contradiction				
contradiction					The United Kingdom began exploiting North Sea oil and gas reserves, and became a net exporter of energy into the 2000s.	The United Kingdom became a net importer of energy into the 1980's. 	contrast_23194292.002	contrast_23194292.002c	wikipedia	contradiction				
contradiction					The Kharijites no longer exist today, and it did not continue as a sect of Islam, but their beliefs laid the early groundwork for much of what Islamic extremists believe today.	Islam did away with the beliefs of the Kharijites and the Islam extremist no longer follow their beliefs. 	contrast_44226695.001	contrast_44226695.001c	wikipedia	contradiction				
contradiction					The two beaches, Half Moon Bay Beach (, also known as Hap Mun Bay), and Kiu Tsui Beach () are located on the island.	Half Moon Bay Beach is on another island.	contrast_23289471.001	contrast_23289471.001c	wikipedia	contradiction				
contradiction					After his death, other scientists lauded his character, both verbally and in dedications and letters.	He received a lot of hate about his personality 	contrast_07945016.003	contrast_07945016.003c	wikipedia	contradiction				
entailment					It includes racquetball and squash courts, gymnasiums, a strength training facility, and a game room, and is accessible to full-time students for an annual membership fee of $92, and to faculty and staff for a fee of $60.	The fee for full-time students is $92.	contrast_06081493.001	contrast_06081493.001e	wikipedia	entailment				
entailment					An oscillating cylinder steam engine (also known as a wobbler in the US) is a simple steam-engine design (proposed by William Murdoch at the end of 18th century) that requires no valve gear.	The engine requires no valve gear.	contrast_35891339.000	contrast_35891339.000e	wikipedia	entailment				
entailment					It was discovered on 18 November 1998, by astronomers with the Lincoln Near-Earth Asteroid Research at the ETS Test Site in Socorro, New Mexico.	The discovery took place in the 90s	contrast_58040568.001	contrast_58040568.001e	wikipedia	entailment				
entailment					There are hiking trails on the mountains behind the onsen town, with an overlook providing views of Mutsu Bay and the island of Yunoshima.	The trails are located on the rear of the town	contrast_13756710.001	contrast_13756710.001e	wikipedia	entailment				
contradiction					This was a 1,929 cc 8-valve four-cylinder from the Prisma, with an output of 80 PS; it used a KKK turbocharger with wastegate valve, an intercooler and an oil cooler.	It has an output of 100 PS	contrast_04270106.001	contrast_04270106.001c	wikipedia	contradiction				
contradiction					Tremblay won the 2008-09 World Cup overall in the 500 m, and in the shortened 2009-10 World Cup season he finished a second overall in the 500 m to teammate Charles Hamelin again.	He lost the one World Cup and won the following World Cup.	contrast_16413625.002	contrast_16413625.002c	wikipedia	contradiction				
contradiction					Its directional covers most of Macomb County, eastern Lapeer County, and most of Lambton County Ontario.	It is the northernmost county in Virginia. 	contrast_18616281.003	contrast_18616281.003c	wikipedia	contradiction				
contradiction					The cruel king then captured the dead king's queen.	The queen was set free	contrast_20092928.003	contrast_20092928.003c	wikipedia	contradiction				
entailment					Alta Vista Botanical Gardens in Vista, CA has acquired nine of Ricardo Breceda's sculptures including a large five piece serpent sculpture which have been installed in various locations throughout the Gardens	The 5 piece structure is found in the garden.	contrast_52062444.006	contrast_52062444.006e	wikipedia	entailment				
entailment					It is a village of district Anand, and taluka of Petlad on Borsad-Tarapur Highway 8A. With a population of only 11,000 this small village has all the facilities which even a city can not boast of.	It is a small village but has much to offer it's people. 	contrast_27489311.002	contrast_27489311.002e	wikipedia	entailment				
contradiction					The station became WCXI-FM, programming a country music format separate from 1130 WCXI, in an effort to forge a two-pronged competition with the successful WWWW-FM.	The station always had the same name	contrast_17883057.002	contrast_17883057.002c	wikipedia	contradiction				
contradiction					He has also attended seminars held by conductors Miltiades Caridis (Vienna) and Otmar Suitner (Weimar).	The event was organized by numerous people	contrast_23117730.001	contrast_23117730.001c	wikipedia	contradiction				
entailment					He was Bishop of Badajoz (September 1499 until before 1516), Bishop of Córdoba (August 1516 – 1523) and Archbishop of Seville (from August 1523).	He was Archbishop of Seville in the 1500s.	contrast_31453390.000	contrast_31453390.000e	wikipedia	entailment				
entailment					The tournament was a 72-hole stroke play team event with 59 four-man teams.	The event hosted almost 60 teams. 	contrast_59870556.002	contrast_59870556.002e	wikipedia	entailment				
entailment					In Scotland, one of the terms is lochan, which may also apply to a large body of water such as a lake.	Lochan can be referred to a large body of water	contrast_31233498.001	contrast_31233498.001e	wikipedia	entailment				
entailment					He caught the same malarial fever which had killed 2,000 after Monte Porzio, though Roger of Hoveden suggests he drank from a poisoned fountain.	He caught the same fever that had killed thousands of people.	contrast_18228964.002	contrast_18228964.002e	wikipedia	entailment				
entailment					In addition to geologists, many others involved in related fields also consider this day as their professional holiday and celebrate it.	It is considered as a professional holiday.	contrast_44136374.000	contrast_44136374.000e	wikipedia	entailment				
contradiction					Many species of Pleistocene megafauna, like the woolly rhinoceros, became extinct around the same time period.	Many types of this megafauna flourished during this same time.	contrast_05727463.000	contrast_05727463.000c	wikipedia	contradiction				
entailment					"With 152,000 album-equivalent units and 128,000 copies sold in the United States, it also opened atop the ""Billboard"" 200, tying One Direction with the Beatles for the most members (three) with a solo US number-one album."	It tied with One Direction with the Beatles for the most members (three) with a solo US number-one album.	contrast_29825826.001	contrast_29825826.001e	wikipedia	entailment				
entailment					Born at East Farleigh in Kent and educated at a private school in Ballygall and at Trinity College, Dublin, Nicolls was commissioned into the 45th Regiment of Foot in 1793.	He was an appointed offer for the British army.	contrast_37394234.000	contrast_37394234.000e	wikipedia	entailment				
contradiction					Her character, Victoria, won 128 to 117 over Robin Scherbatsky, with a smattering of votes for other candidates.	Victoria lost with there being such a mixture of votes.	contrast_12275023.002	contrast_12275023.002c	wikipedia	contradiction				
contradiction					"Lorenzo Perez of ""The News & Observer"" said the Pam subplot was ""overworked"" and lacked impact, and the Dwight character was over-the-top, proving ""The Office"" writers clearly have no idea how to rein in Dwight Schrute."	The subplot had a major impact. 	contrast_32786374.003	contrast_32786374.003c	wikipedia	contradiction				
contradiction					A cradle is a move where the attacker performs the cradle by grabbing the neck of his opponent with one arm, and wrapping the elbow of the other arm behind the knee of the opponent.	The attacker should wrap their hand around their elbow and their arm around the stomach. 	contrast_26723660.000	contrast_26723660.000c	wikipedia	contradiction				
entailment					He faced competition for the lease from the government's Barrack Office, who were considering using the castle as a French prisoner-of-war camp for up to 4,000 inmates from the Napoleonic wars.	The government planned to use the castle for prisoners. 	contrast_03345169.001	contrast_03345169.001e	wikipedia	entailment				
entailment					In 2013, Andrew Stotz retired from a 20-year career as an equity analyst at various investment banks in Thailand to set up ASIR.	He worked in Thailand until his retirement. 	contrast_54293095.000	contrast_54293095.000e	wikipedia	entailment				
entailment					"The term ""mythology"" usually refers either to a system of myths or to the study of myths."	"""Mythology"" refers to the study of myths."	contrast_00646702.000	contrast_00646702.000e	wikipedia	entailment				
contradiction					He was a NASA consultant for many years, helping set scientific research priorities, starting just three months after NASA was founded.	He began working at NASA a year after it was founded. 	contrast_43583506.003	contrast_43583506.003c	wikipedia	contradiction				
entailment					Post-game interviews were handled by Erin Davidson, Katherine Gotsick, and Amber Tillett from season 1 team Cheetara.	The post-game interviews were done by multiple interviewers	contrast_25237183.006	contrast_25237183.006e	wikipedia	entailment				
entailment					The lack of a form of sanitation systems was also prevalent, with trash and human excrement scattered in public throughout the villages and the absence of a water pipe system or other method of dispensing clean water to the people.	The sanitation system was poor	contrast_48655987.002	contrast_48655987.002e	wikipedia	entailment				
contradiction					Slightly north of the escarpment, and following its path from east to west, is a series of gorges that split the hills and contain several reliable springs.	It has rugged hills. 	contrast_47370024.005	contrast_47370024.005c	wikipedia	contradiction				
entailment					After winning the battle, the French destroyed the fort.	The French won the battle.	contrast_04414282.000	contrast_04414282.000e	wikipedia	entailment				
contradiction					A year later, Aaron is still traveling around the world with Camael and his dog Gabriel, redeeming the fallen angels he finds and striving to escape the Powers' wrath.	After returning, his powers were lost. 	contrast_19444616.000	contrast_19444616.000c	wikipedia	contradiction				
