index	promptID	pairID	genre	null	null	null	null	sentence1	sentence2	label1	gold_label
1071	contrast_23117730.001	contrast_23117730.001c	wikipedia					He has also attended seminars held by conductors Miltiades Caridis (Vienna) and Otmar Suitner (Weimar).	The event was organized by numerous people	contradiction	contradiction
1072	contrast_31453390.000	contrast_31453390.000e	wikipedia					He was Bishop of Badajoz (September 1499 until before 1516), Bishop of Córdoba (August 1516 – 1523) and Archbishop of Seville (from August 1523).	He was Archbishop of Seville in the 1500s.	entailment	entailment
1073	contrast_59870556.002	contrast_59870556.002e	wikipedia					The tournament was a 72-hole stroke play team event with 59 four-man teams.	The event hosted almost 60 teams. 	entailment	entailment
1074	contrast_31233498.001	contrast_31233498.001e	wikipedia					In Scotland, one of the terms is lochan, which may also apply to a large body of water such as a lake.	Lochan can be referred to a large body of water	entailment	entailment
1075	contrast_18228964.002	contrast_18228964.002e	wikipedia					He caught the same malarial fever which had killed 2,000 after Monte Porzio, though Roger of Hoveden suggests he drank from a poisoned fountain.	He caught the same fever that had killed thousands of people.	entailment	entailment
1076	contrast_44136374.000	contrast_44136374.000e	wikipedia					In addition to geologists, many others involved in related fields also consider this day as their professional holiday and celebrate it.	It is considered as a professional holiday.	entailment	entailment
1077	contrast_05727463.000	contrast_05727463.000c	wikipedia					Many species of Pleistocene megafauna, like the woolly rhinoceros, became extinct around the same time period.	Many types of this megafauna flourished during this same time.	contradiction	contradiction
1078	contrast_29825826.001	contrast_29825826.001e	wikipedia					"With 152,000 album-equivalent units and 128,000 copies sold in the United States, it also opened atop the ""Billboard"" 200, tying One Direction with the Beatles for the most members (three) with a solo US number-one album."	It tied with One Direction with the Beatles for the most members (three) with a solo US number-one album.	entailment	entailment
1079	contrast_37394234.000	contrast_37394234.000e	wikipedia					Born at East Farleigh in Kent and educated at a private school in Ballygall and at Trinity College, Dublin, Nicolls was commissioned into the 45th Regiment of Foot in 1793.	He was an appointed offer for the British army.	entailment	entailment
1080	contrast_12275023.002	contrast_12275023.002c	wikipedia					Her character, Victoria, won 128 to 117 over Robin Scherbatsky, with a smattering of votes for other candidates.	Victoria lost with there being such a mixture of votes.	contradiction	contradiction
1081	contrast_32786374.003	contrast_32786374.003c	wikipedia					"Lorenzo Perez of ""The News & Observer"" said the Pam subplot was ""overworked"" and lacked impact, and the Dwight character was over-the-top, proving ""The Office"" writers clearly have no idea how to rein in Dwight Schrute."	The subplot had a major impact. 	contradiction	contradiction
1082	contrast_26723660.000	contrast_26723660.000c	wikipedia					A cradle is a move where the attacker performs the cradle by grabbing the neck of his opponent with one arm, and wrapping the elbow of the other arm behind the knee of the opponent.	The attacker should wrap their hand around their elbow and their arm around the stomach. 	contradiction	contradiction
1083	contrast_03345169.001	contrast_03345169.001e	wikipedia					He faced competition for the lease from the government's Barrack Office, who were considering using the castle as a French prisoner-of-war camp for up to 4,000 inmates from the Napoleonic wars.	The government planned to use the castle for prisoners. 	entailment	entailment
1084	contrast_54293095.000	contrast_54293095.000e	wikipedia					In 2013, Andrew Stotz retired from a 20-year career as an equity analyst at various investment banks in Thailand to set up ASIR.	He worked in Thailand until his retirement. 	entailment	entailment
1085	contrast_00646702.000	contrast_00646702.000e	wikipedia					"The term ""mythology"" usually refers either to a system of myths or to the study of myths."	"""Mythology"" refers to the study of myths."	entailment	entailment
1086	contrast_43583506.003	contrast_43583506.003c	wikipedia					He was a NASA consultant for many years, helping set scientific research priorities, starting just three months after NASA was founded.	He began working at NASA a year after it was founded. 	contradiction	contradiction
1087	contrast_25237183.006	contrast_25237183.006e	wikipedia					Post-game interviews were handled by Erin Davidson, Katherine Gotsick, and Amber Tillett from season 1 team Cheetara.	The post-game interviews were done by multiple interviewers	entailment	entailment
1088	contrast_48655987.002	contrast_48655987.002e	wikipedia					The lack of a form of sanitation systems was also prevalent, with trash and human excrement scattered in public throughout the villages and the absence of a water pipe system or other method of dispensing clean water to the people.	The sanitation system was poor	entailment	entailment
1089	contrast_47370024.005	contrast_47370024.005c	wikipedia					Slightly north of the escarpment, and following its path from east to west, is a series of gorges that split the hills and contain several reliable springs.	It has rugged hills. 	contradiction	contradiction
1090	contrast_04414282.000	contrast_04414282.000e	wikipedia					After winning the battle, the French destroyed the fort.	The French won the battle.	entailment	entailment
1091	contrast_19444616.000	contrast_19444616.000c	wikipedia					A year later, Aaron is still traveling around the world with Camael and his dog Gabriel, redeeming the fallen angels he finds and striving to escape the Powers' wrath.	After returning, his powers were lost. 	contradiction	contradiction
1092	contrast_28927630.000	contrast_28927630.000e	wikipedia					"Other versions of the story claim that the name ""Navidad"" originated with the Jesuits and the Jesuit convent located in Bucalemu."	The Jesuit convent is located in Bucalemu.	entailment	entailment
1093	contrast_04251461.004	contrast_04251461.004c	wikipedia					"Carrying his brother's lifeless body out into the street, Joe declined a paramedic's offer of assistance, allowing the writer, Pat Mills, to conclude the story with a line from the Hollies song, ""He ain't heavy - he's my brother!"" ("	Joe had had the paramedic assist.	contradiction	contradiction
1094	contrast_50975641.000	contrast_50975641.000c	wikipedia					Rosa Elena Galván Valles (born 1 July 1949) is a Mexican politician from the National Action Party.	Rosa Elena Galván Valles, is an American politician from the National Action Party.	contradiction	contradiction
1095	contrast_01858403.001	contrast_01858403.001e	wikipedia					"He was a guest panelist on the original ""To Tell the Truth"" starting in 1960, later becoming a regular panelist from 1961 until 1962."	He began making appearances in 1960.	entailment	entailment
1096	contrast_07373926.003	contrast_07373926.003e	wikipedia					"Chargés d'affaires"" ""ad interim"" are not themselves deemed to be formally accredited, as they do not possess diplomatic credentials."	They are deemed to be formally accredited, they were let in with credentials. 	entailment	entailment
1097	contrast_49992513.001	contrast_49992513.001c	wikipedia					There had been laws against Anabaptism in various regions but now it was punishable by death in the whole empire.	It was punishable by death in a few parts of the empire. 	contradiction	contradiction
1098	contrast_21986813.003	contrast_21986813.003e	wikipedia					Aharon David Gordon and Martin Buber, both of whose ideas were close to anarchism, were former Orthodox Jews and greatly influenced by the Hasidic tradition.	They both had thoughts that followed anarchy closely even though they were influenced by Judaism earlier in life.	entailment	entailment
1099	contrast_33338570.001	contrast_33338570.001c	wikipedia					"The resulting album ""Revel, Weird & Wild"" (1976) was again produced by Tim Hart."	The album was released in 1988.	contradiction	contradiction
1100	contrast_05923305.000	contrast_05923305.000e	wikipedia					He also designed costumes for the Michael Clark Dance Company.	He was a costume designer	entailment	entailment
1101	contrast_29875112.004	contrast_29875112.004c	wikipedia					"They enjoyed the privilege of ""committimus"", and were specially authorized to enter the king's council and speak before it on ecclesiastical matters."	The king was the only who could speak in a council. 	contradiction	contradiction
1102	contrast_48326455.003	contrast_48326455.003e	wikipedia					It was through this experience that she gained knowledge of the KGB and the GRU.	She gained knowledge of the KGB and the GRU.	entailment	entailment
1103	contrast_39703468.002	contrast_39703468.002e	wikipedia					There are also twenty four ambulances for advanced and basic life support.	There are less than 25 ambulances available for life support.	entailment	entailment
1104	contrast_54303370.001	contrast_54303370.001e	wikipedia					On November 15, he made his professional debut in a 152–128 win over the Maine Red Claws, playing two minutes off the bench.	He played two minutes during his first game. 	entailment	entailment
1105	contrast_03476835.002	contrast_03476835.002e	wikipedia					"Therefore, in the Gregorian calendar, the epact gets corrected by adding 1 eight times in 2,500 (Gregorian) years, always in a century year: this is the so-called lunar correction (historically called ""lunar equation"")."	It gets corrected by adding 1 eight times in 2,500 years.	entailment	entailment
1106	contrast_09818907.001	contrast_09818907.001e	wikipedia					He attended The Lawrenceville School near Princeton before beginning his acting career.	The Lawrence School near Princeton is the school he attended. 	entailment	entailment
1107	contrast_59347375.006	contrast_59347375.006e	wikipedia					The boards were required to embank and drain the lands.	They were required to drain the lands.	entailment	entailment
1108	contrast_54243377.001	contrast_54243377.001e	wikipedia					All confirmed candidates took part, excluding Kyllönen, who was on a business trip.	He did not take part because of a trip.	entailment	entailment
1109	contrast_23457693.000	contrast_23457693.000e	wikipedia					"In Erelwine's Allmusic review he indicates that whilst the album was largely unnoticed in 2002, it did become a minor pivotal moment in Hay's career. """	It was a minor pivotal moment in Hay's career.	entailment	entailment
1110	contrast_18522880.000	contrast_18522880.000c	wikipedia					Jamesie O'Connor (born 28 July 1972) is an Irish former hurler who played as a midfielder for the Clare senior hurling team.	They were born mid July.	contradiction	contradiction
1111	contrast_12471051.000	contrast_12471051.000c	wikipedia					There are three major concert halls in the capital.	In the capital there are two major concert halls.	contradiction	contradiction
1112	contrast_32915633.003	contrast_32915633.003e	wikipedia					Jayappa found the treasure and initially built the temple out of wood.	The treasure was discovered and the temple was made out of wood.	entailment	entailment
1113	contrast_55950811.000	contrast_55950811.000c	wikipedia					Aidan talks Phil, Mick, Vincent and Keanu through his heist plan and tells them to be ready; when Aidan signals for everyone to take their positions, Mick's mother, Shirley Carter (Linda Henry), locks him in the cellar after reading his text messages.	Mick is in the garage.	contradiction	contradiction
1114	contrast_17968230.003	contrast_17968230.003e	wikipedia					Contrary to her hopes, the official informs her that they knew of the mark but are unsure if it is authentic.	She was informed that the officials were unsure of its authenticity 	entailment	entailment
1115	contrast_08849929.000	contrast_08849929.000c	wikipedia					The construction of the Central Cross-Island Highway began on July 7, 1956 and was first opened to traffic on May 9, 1960.	Assembly began in the 1930s.	contradiction	contradiction
1116	contrast_43090323.000	contrast_43090323.000e	wikipedia					Mark Mangold is an American pop singer-songwriter and keyboardist, best known as a member of the band Touch.	Mangold is a musician familiar from the band Touch.	entailment	entailment
1117	contrast_44202211.000	contrast_44202211.000e	wikipedia					The Via Alpina, a cross-border hiking trail with five partial routes through the whole Alps, runs along the edge of the Bregenzerwald mountain range.	It is situated at the boundary of the mountain range	entailment	entailment
1118	contrast_10799855.001	contrast_10799855.001c	wikipedia					It is not clear when the change occurred.	Timing of the change was noted.	contradiction	contradiction
1119	contrast_52484287.001	contrast_52484287.001c	wikipedia					The leaves and the stem are covered with hairs.	From the stem, the leaves are spread with no hairs covering them. 	contradiction	contradiction
1120	contrast_30849429.000	contrast_30849429.000e	wikipedia					Puller and Hall personally placed the soldiers with Marines in existing positions.	They placed the soldiers with Marines in existing positions.	entailment	entailment
1121	contrast_30714885.006	contrast_30714885.006c	wikipedia					In the first match against India at Bombay's Brabourne Stadium, regarded as unofficial Tests, Miller took two wickets: Rusi Modi in the first innings and Abdul Hafeez Kardar in the second.	It was looked upon as official Tests. 	contradiction	contradiction
1122	contrast_55196958.000	contrast_55196958.000e	wikipedia					Andrew Tarbell was drafted in the 8th position of the 2016 MLS SuperDraft by the San Jose Earthquakes.	 The San Jose Earthquakes, drafted Andrew Tarbell in the 8th position of the 2016 MLS SuperDraft.	entailment	entailment
1123	contrast_16162929.002	contrast_16162929.002c	wikipedia					It has remained there since then, and today is still a popular concert club, with many national acts playing there when they stop in Cleveland.	The concert club in Cleveland is no longer popular. 	contradiction	contradiction
1124	contrast_24046822.006	contrast_24046822.006e	wikipedia					The husband and wife team now fund all of Pugh's collection development, production and marketing activities.	The pair fund the three different aspects of the collection.	entailment	entailment
1125	contrast_20806631.003	contrast_20806631.003e	wikipedia					Her lower jaw was identified via dental records.	Her jaw was identified by dental records.	entailment	entailment
1126	contrast_09922601.000	contrast_09922601.000e	wikipedia					AdityaI had a long and victorious reign during which he laid the foundation of the future greatness of the Chola empire.	He had a lengthy and successful reign	entailment	entailment
1127	contrast_10981475.001	contrast_10981475.001c	wikipedia					It is sometimes used as a mineral carrier in some dietary supplements (to increase their bioavailability), most commonly for lithium orotate.	It is a natural dietary supplement.	contradiction	contradiction
1128	contrast_50124447.002	contrast_50124447.002c	wikipedia					Since then, the company has ceased communication.	It advertises weekly. 	contradiction	contradiction
1129	contrast_06121573.001	contrast_06121573.001e	wikipedia					In both cases, they succeeded incumbent Prime Ministers who lost the support of their party caucus mid-term and their election as party leader preceded their predecessor's resignations and their subsequent appointments as Prime Minister.	They lost the support of their party, the Prime Minister was successful.	entailment	entailment
1130	contrast_38682705.004	contrast_38682705.004c	wikipedia					"The elderly Waldron, once disarmed, was singled out for special torture and mutilation: the Indians cut him across the belly with knives, each saying ""I cross out my account,"" and his house burned."	Even though the elderly Waldron was very armed, the Indians still singled him out for mutilation.	contradiction	contradiction
1131	contrast_38960248.002	contrast_38960248.002c	wikipedia					"Their first CD ""L'Imparfait du Cœur"" was released in 1998, and was proclaimed by the Swedish accordion magazine Dragspels Nytt as the best accordion CD of 1999."	"The first CD in 1998 was, ""Toki no Souretsu"""	contradiction	contradiction
1132	contrast_10815112.000	contrast_10815112.000c	wikipedia					"Every year, during the third weekend of July, this abandoned town witnesses a historical reconstitution known as ""Bannack Days""."	The uninhabited settlement has a historical event each year in January.	contradiction	contradiction
1133	contrast_29415010.002	contrast_29415010.002e	wikipedia					Also within central Santo Domingo is the Centro Olimpico JPD.	It has a location in Santo Domingo. 	entailment	entailment
1134	contrast_02274270.000	contrast_02274270.000e	wikipedia					Calverton Park is served by the Calverton Park Police Department.	The Calverton Park Police Department serves the Calverton park. 	entailment	entailment
1135	contrast_06724698.000	contrast_06724698.000c	wikipedia					On January 29, 2012, Road Dogg entered the Royal Rumble match as the twenty-third entrant and lasted nearly five minutes before being eliminated by Wade Barrett.	He was the second to appear as a special guest to the match.	contradiction	contradiction
1136	contrast_27511751.002	contrast_27511751.002e	wikipedia					"As he will not take my advice about the dogs I must let him have his way."""""""	He does not listen to me.	entailment	entailment
1137	contrast_28107427.000	contrast_28107427.000e	wikipedia					Fans of the two clubs of the city of Gjilan.	Fans in the city support both clubs.	entailment	entailment
1138	contrast_15636718.003	contrast_15636718.003e	wikipedia					The course held up very well as a premium test of golf, in spite of pre-tournament worries from some golf media people that many low scores would be posted by the modern generation of players.	Golf media people were worried about low scores of modern players in the course	entailment	entailment
1139	contrast_47164504.001	contrast_47164504.001e	wikipedia					"It began in 1278, as part of the ""Johannishospital"" (St. John's Hospital) in Leipzig, a leper hospital."	It started operations in the late 1270s	entailment	entailment
1140	contrast_10441249.001	contrast_10441249.001e	wikipedia					She listened to pop and rock guitarists like Jimi Hendrix and Johnny Winter.	She listened to various guitarist.	entailment	entailment
1141	contrast_06498793.000	contrast_06498793.000c	wikipedia					This also had the added bonus of allowing lorries to park when waiting for access to a proposed rail freight depot.	Allowing lorries to park became a hassle. 	contradiction	contradiction
1142	contrast_43708799.007	contrast_43708799.007c	wikipedia					If the shade trees are fruit-bearing, this can also provide additional income to the farmer.	There is no additional income for farmers to be made.	contradiction	contradiction
1143	contrast_10582066.000	contrast_10582066.000c	wikipedia					Burntisland Shipyard Football Club are a Scottish football club based in the town of Burntisland, Fife.	It is based in the town of Inverkeithing.	contradiction	contradiction
1144	contrast_40900834.000	contrast_40900834.000e	wikipedia					The derailment remains the greatest rail catastrophe in French history.	Derailment was one of the biggest disaster in French history	entailment	entailment
1145	contrast_02827942.001	contrast_02827942.001c	wikipedia					The municipality comprises the towns of Blaasveld, Heindonk, Tisselt, Klein Willebroek, and Willebroek proper.	The municipality comprises seven towns. 	contradiction	contradiction
1146	contrast_05249276.000	contrast_05249276.000c	wikipedia					The Training and Event Centre primarily utilises the White House and Colquhoun International Centre (CIC), both of which have a variety of flexible spaces with AV equipment and other conference technologies.	The Colquhoun International Centre is mainly used by the Training and Event Centre due to the highly secured technology.	contradiction	contradiction
1147	contrast_50932623.000	contrast_50932623.000c	wikipedia					Day was a member of the New York State Senate from 1966 to 1972, sitting in the 176th, 177th, 178th and 179th New York State Legislatures.	He was part of the senate before 1960. 	contradiction	contradiction
1148	contrast_32859250.002	contrast_32859250.002c	wikipedia					On 30 April Hitler committed suicide during the Battle of Berlin, and so the surrender of Germany was authorized by his replacement, President of Germany Karl Dönitz.	Hitler authorized Germany's surrender.	contradiction	contradiction
1149	contrast_28833769.003	contrast_28833769.003c	wikipedia					According to the French ambassador to Saint Petersburg, Metternich was a master of insinuation, and he attempted to neutralise Kapodistrias, viewing him as the only man capable of counterbalancing Metternich's own influence with the Russian court.	They though he was the only one who could overpower their influence.	contradiction	contradiction
1150	contrast_40464780.005	contrast_40464780.005e	wikipedia					Given that riders who are not involved in a classification nor have teammates that are will generally not ride against someone who is, Sijmens' presence in this breakaway was effectively the only way Moncoutié could have retained the jersey.	It was the only way for them to gain the jersey.	entailment	entailment
1151	contrast_49425700.000	contrast_49425700.000c	wikipedia					Al-Sarkha, Bakhah or Baẖҁa ( or , - ) is a Syrian village in the Yabroud District of the Rif Dimashq Governorate.	The District of Aleppo is where its located.	contradiction	contradiction
1152	contrast_15738994.000	contrast_15738994.000c	wikipedia					In 1920, the site was designated a National Historic Site of Canada.	The site was designated before the 1900's.	contradiction	contradiction
1153	contrast_30524242.003	contrast_30524242.003c	wikipedia					He ranked fifteenth overall in the Olympic decathlon competition.	In the Olympics he is ranked number 5.	contradiction	contradiction
1154	contrast_28432470.003	contrast_28432470.003e	wikipedia					Between 1987 and 1989, Kashif continued to churn out the hits for Jermaine Jackson, The Stylistics, Melba Moore, George Benson, Stacy Lattisaw, and many others.	He made hits for about 8 years. 	entailment	entailment
1155	contrast_05438732.001	contrast_05438732.001c	wikipedia					With the 2010 Kallikratis plan, its powers and authority were redefined and extended.	Its authority and powers have remained the same	contradiction	contradiction
1156	contrast_30780201.000	contrast_30780201.000e	wikipedia					Strasbourg's first railway station was inaugurated on 19 September 1841 with the opening of the Strasbourg–Basel railway.	The opening of the Strasbourg–Basel railwaywas in 1841.	entailment	entailment
1157	contrast_02203247.001	contrast_02203247.001c	wikipedia					Like the other Allied governments, the Soviets soon abandoned Tabun (GA) for Sarin (GB) and Soman (GD).	They continued to work with them. 	contradiction	contradiction
1158	contrast_15379826.002	contrast_15379826.002e	wikipedia					"Storm Sorcery, from the ""Sword Coast Adventurer's Guide"" adds the power of the storm, giving sorcerers the power to control the weather."	The weather was controlled by the power given to the sorcerers. 	entailment	entailment
1159	contrast_21951946.001	contrast_21951946.001c	wikipedia					It also signified a recognition by the Ottoman government of the rising Turkish revolutionary forces in Anatolia.	The revolutionary forces were decreasing. 	contradiction	contradiction
1160	contrast_60560357.000	contrast_60560357.000e	wikipedia					In 1968 del Toro Fulladosa was responsible for establishing the first library school in Puerto Rico, the Escuela Graduada de Bibliotecología.	He started the first school for librarians in Puerto Rico.	entailment	entailment
1161	contrast_50750850.004	contrast_50750850.004e	wikipedia					The outer two thirds of the papillae are also brown, often with a purple iridescent hue at the tips.	The outer tips are usually shades of purple.	entailment	entailment
1162	contrast_20690213.003	contrast_20690213.003e	wikipedia					Meanwhile, poor harvests forced India to ask for American aid for its food security, which was given starting in 1950.	India was forced to ask for American aid starting in 1950.	entailment	entailment
1163	contrast_41240337.001	contrast_41240337.001e	wikipedia					"In the presence of diethyl ether, thallium(I) ""t""-butylthiolate reacts with acyl chlorides to give the corresponding tert-butyl thioesters."	It reacts with acyl chlorides to give tert-butyl thioesters.	entailment	entailment
1164	contrast_48778333.001	contrast_48778333.001e	wikipedia					In 1948 she had a solo exhibition at Leicester Galleries and began exhibiting at the Royal Academy of Art.	She had a solo exhibition in the late 1940s	entailment	entailment
1165	contrast_48746261.001	contrast_48746261.001c	wikipedia					Library cards for children ages 16 and under must be co-signed by a parent or guardian.	Library cards can be issued for any child attending school. 	contradiction	contradiction
1166	contrast_21007799.002	contrast_21007799.002e	wikipedia					The village of Storekvina lies about to the north of Liknes.	The northern village is Storekvina. 	entailment	entailment
1167	contrast_50391264.001	contrast_50391264.001c	wikipedia					He has been editor of the journal Comprehensive Psychiatry.	He has solely worked as an editor for  the journal October.	contradiction	contradiction
1168	contrast_26819930.001	contrast_26819930.001e	wikipedia					The player plays as a customized skater, who receives tips from pro skaters Chris Cole and Rob Dyrdek, among others, through twelve missions divided in four goals each.	The player can customize their own skater character.	entailment	entailment
1169	contrast_53573577.008	contrast_53573577.008e	wikipedia					"In 1793, the Committee of Public Safety decreed that any theater which put on plays ""contrary to the spirit of the Revolution"" would be closed and its property seized."	The Committee of Public Safety decreed this in 1793. 	entailment	entailment
1170	contrast_41935269.001	contrast_41935269.001e	wikipedia					Kota Puteri falls under the administration of Majlis Perbandaran Selayang.	It falls under the administration of Majlis Perbandaran Selayang.	entailment	entailment
1171	contrast_41271106.003	contrast_41271106.003c	wikipedia					In 1962, Graham was named the director of Waterloo's Computing Centre when it was established as a separate entity from Department of Mathematics.	It housed the computing center after 1951.	contradiction	contradiction
1172	contrast_07720303.000	contrast_07720303.000e	wikipedia					The BWF Grand Prix has two level such as Grand Prix and Grand Prix Gold.	Two of the possible levels of the BWF are Grand Prix and Grand Prix Gold.	entailment	entailment
1173	contrast_16915735.001	contrast_16915735.001e	wikipedia					It would not be economically feasible to utilize this method in a forestry scenario.	It would not be economically feasible to utilize this method that may cause serious pollution.	entailment	entailment
1174	contrast_56957988.005	contrast_56957988.005c	wikipedia					The mine is presently active in levels 1, 2 and 3.	The mine is inactive. 	contradiction	contradiction
1175	contrast_51829088.000	contrast_51829088.000c	wikipedia					"In May 2009, Oxford University Press published ""Gifts: A Study in Comparative Law"", Hyland's wide-ranging comparative investigation of the law governing the giving of gifts."	Issue policy papers and books are usually published there.	contradiction	contradiction
1176	contrast_12177689.002	contrast_12177689.002c	wikipedia					Johnson grew up in Terryville, Connecticut and took many dance classes, which inspired her love of costumes.	She grew up in Harlem 	contradiction	contradiction
1177	contrast_16832163.004	contrast_16832163.004c	wikipedia					Following the War the Unit was involved in tests on the CA-15 prototype, a Meteor Mk3, Lincoln bomber and De-Havilland Sea Hornet.	Before the war, the Unit was involved in tests on the CA-15 prototype.	contradiction	contradiction
1178	contrast_47467142.000	contrast_47467142.000c	wikipedia					Miodrag Božović worked with team during pre-season and first few matches but was dismissed after Cup exit in home match vs Rostov;<br>	Miodrag Božović worked with team after the season was over.	contradiction	contradiction
1179	contrast_53242881.000	contrast_53242881.000e	wikipedia					Meanwhile, at Whole Foods Market, Randy is pressured by a cashier to give additional money for poor starving children while paying for groceries.	He is pressured into giving away money while shopping. 	entailment	entailment
1180	contrast_02333189.001	contrast_02333189.001e	wikipedia					The median age was 31 years.	The population averaged 31 years of age	entailment	entailment
1181	contrast_54396815.005	contrast_54396815.005c	wikipedia					He was referred to as the Robert Frank of his generation of photographers.	He was Robert Frank. 	contradiction	contradiction
1182	contrast_31865256.000	contrast_31865256.000e	wikipedia					Simpani is a town and Village Development Committee in Khotang District in the Sagarmatha Zone of eastern Nepal.	In Khotang District there is a town and Village Development Committee named Simpani.	entailment	entailment
1183	contrast_05540096.002	contrast_05540096.002e	wikipedia					"According to ""Forbes"", his fortune is estimated at $13.6 billion, making him the fourth richest person in Russia, as of August 4, 2015."	He was named the fourth richest person in Russia, while they estimated his fortune at $1.26 million	entailment	entailment
1184	contrast_53072282.001	contrast_53072282.001e	wikipedia					Their current line up is vocals and guitarist Tim Briffa, bass Harry Stam, drums Tony Coote.	Tony Coote is currently lined up in drums.	entailment	entailment
1185	contrast_03889166.001	contrast_03889166.001c	wikipedia					The Erie Canal, completed in 1825, passes through the city.	The Erie Canal goes around the city. 	contradiction	contradiction
1186	contrast_58529239.000	contrast_58529239.000e	wikipedia					Live at Tokyo Dome charted at number three on the Oricon DVD chart and number one on the Oricon Blu-ray chart for the week April 24, 2017, with first-week sales of 11,000 and 26,000 copies, respectively.	Its sales topped 37,000 copies that week. 	entailment	entailment
1187	contrast_54449246.002	contrast_54449246.002c	wikipedia					In 1894 when the lease came to an end, the town purchased the park freehold with monies raised from the Bailey family.	The lease ended in early 1900s.	contradiction	contradiction
1188	contrast_54706269.001	contrast_54706269.001e	wikipedia					Gas cylinders exploded and fire crews had to remove others to prevent more explosions.	They needed to be removed to stop the explosions.	entailment	entailment
1189	contrast_18193630.002	contrast_18193630.002e	wikipedia					The most visible change was to move the ventilation grills from alongside the engine to higher up, just below the top deck windows, connected to the engine compartment by trunking, plus the removal of the grilles from the rear engine compartment door.	The ventilation grill was relocated to the top.	entailment	entailment
1190	contrast_59502183.003	contrast_59502183.003c	wikipedia					As of September 2018, the store was considered a top retailer of wine decanters.	The retailer shut down its operations on 2017	contradiction	contradiction
1191	contrast_21757062.002	contrast_21757062.002e	wikipedia					The fore-stair into the building had originally run from east to west but at the start of the 19th century it was changed to run north to south.	The stairs of the building go from east to west.	entailment	entailment
1192	contrast_07098176.001	contrast_07098176.001e	wikipedia					This original story outline is included in the BBC Books novelization (see below).	It is the initial part of the novelization. 	entailment	entailment
1193	contrast_06632199.001	contrast_06632199.001e	wikipedia					"During her performance, ""she was revealed to apparently be lip-synching""."	She lip-synced her performance. 	entailment	entailment
1194	contrast_16599083.000	contrast_16599083.000c	wikipedia					Virginia Brindis de Salas (18 September 1908 – 6 April 1958) was a poet of the black community of Uruguay.	She often added on to the artistic journal.	contradiction	contradiction
1195	contrast_37656053.001	contrast_37656053.001e	wikipedia					He compiled an overall record of 94–102–10.	His overall record was  94–102–10.	entailment	entailment
1196	contrast_20267710.001	contrast_20267710.001c	wikipedia					It is found in northern Argentina, Bolivia, Brazil, Colombia, French Guiana, Guyana, Panama, Peru, Paraguay, Suriname and Venezuela.	It is not found in Venezuela or Colombia.	contradiction	contradiction
1197	contrast_55251762.006	contrast_55251762.006e	wikipedia					The light carrier returned to the task group and by mid-March was headed back to the Marshalls.	They returned to the task group. 	entailment	entailment
1198	contrast_49492950.002	contrast_49492950.002c	wikipedia					"The Islamic community of Kosovo then declared independence from the ""Rijaset"" on 11 December, 1993."	"The Islamic community, Kosovo claimed independence from "" Rijaset"" in 2008."	contradiction	contradiction
1199	contrast_24714888.000	contrast_24714888.000c	wikipedia					The print run of the first issue was about 16,000 copies.	The first issue was merely 500 copies.	contradiction	contradiction
1200	contrast_12076387.001	contrast_12076387.001e	wikipedia					In the lower altitudes, oak and live oak trees dominate.	It is mostly found in lower altitudes. 	entailment	entailment
1201	contrast_56285060.003	contrast_56285060.003c	wikipedia					He holds a degree in law from Government Law College, Kozhikode.	He studied in Harvard Law School, Boston 	contradiction	contradiction
1202	contrast_08618931.000	contrast_08618931.000c	wikipedia					Spirit of Place was the first charting rock record to feature the didgeridoo.	It was the second record on the charts to call attention to the didgeridoo.	contradiction	contradiction
1203	contrast_02203247.001	contrast_02203247.001e	wikipedia					Like the other Allied governments, the Soviets soon abandoned Tabun (GA) for Sarin (GB) and Soman (GD).	The Soviets abandoned them.	entailment	entailment
1204	contrast_11268146.001	contrast_11268146.001c	wikipedia					It is light demander, tolerant of excessive drought, but moderately frost hardy.	It is as resistant against drought as frost.	contradiction	contradiction
1205	contrast_15461530.001	contrast_15461530.001c	wikipedia					A short two-day-long trekking route also connects the Yumthang Valley to Lachen.	Bonacaud is the starting point of the trekking route.	contradiction	contradiction
1206	contrast_22672819.001	contrast_22672819.001e	wikipedia					Rare Alaska cedar grow on the fringes of meadows along the Salmon River.	Along the Salmon River meadows, you can find Alaska cedar growing.	entailment	entailment
1207	contrast_41632462.001	contrast_41632462.001e	wikipedia					It is a public school that is administered by the Western Cape Education Department.	The Western Cape Education Department administers a public school. 	entailment	entailment
1208	contrast_13635884.005	contrast_13635884.005c	wikipedia					The reason why it is not 26 is because some of the electrons in the atom end up repelling the others, giving a net lower electrostatic interaction with the nucleus.	It's 26 due to the some of the electrons in the atom repelling others, giving a net higher interactions.	contradiction	contradiction
1209	contrast_30832779.000	contrast_30832779.000c	wikipedia					Barodontalgia, commonly known as tooth squeeze, is a pain in tooth caused by a change in ambient pressure.	It is destroyed in smaller teeth. 	contradiction	contradiction
1210	contrast_42581606.000	contrast_42581606.000c	wikipedia					On 13 April 2014, a week after winning the Paris Marathon, Hug entered the London Marathon, beating his long-time rival Weir into second place to take the men's wheelchair title.	He lost in his second race to his rival of many years.	contradiction	contradiction
