gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					"New Worlds was a British science fiction magazine that began in 1936 as a fanzine called ""Novae Terrae""."	New Worlds was started as a literature magazine. 	base_07580690.000	base_07580690.000c	wikipedia	contradiction				
contradiction					Although it was initially planned to route tracks on the overpass after its completion, the road was later converted to a national highway and the plan was dismissed.	The road continued on to route tracks over the overpass upon completion. 	base_47724286.004	base_47724286.004c	wikipedia	contradiction				
entailment					Colles is credited as the inventor of machinery for sawing, boring and polishing limestone using water mills; tasks that had previously been performed by hand.	Sawing, boring and polishing limeston are Colles machinery credits.	base_54783798.000	base_54783798.000e	wikipedia	entailment				
contradiction					At the end of the first day, the game was even with Manawatu 61-3 at stumps and just after lunch during the second day North Otago had a 48 run lead when the home side was bowled out for 159.	Manawatu was in the lead for the first day. 	base_28912111.003	base_28912111.003c	wikipedia	contradiction				
neutral					At first it was possible for the paper to carry a photograph of each of the local boys who had signed up and it was only in October 1914 that it carried tidings of the first death of a local in the war – namely that of Lieutenant J. R. Shippey.	After 1914, they started carrying pics of the dead men during the war, and giving condolences to the families	base_10051250.002	base_10051250.002n	wikipedia	neutral				
entailment					"Amongst the Master courses offered at BAS is a course called ""Architect in a foreign culture""."	Master courses are offered at BAS.	base_24822787.000	base_24822787.000e	wikipedia	entailment				
entailment					It is likely that they bought the Estate soon after 1708 when William Walshe of Abberley Hall died.	The estate was likely bought when William Walshe died. 	base_57301958.001	base_57301958.001e	wikipedia	entailment				
entailment					With the founding of Halifax and the British occupation of Nova Scotia intensifying, Le Loutre led the Acadians who lived in the Cobequid region of mainland Nova Scotia to New Brunswick and Prince Edward Island.	One of the factors that led to Le Loutre leading that Acadians was Halifax being founded.	base_29494703.000	base_29494703.000e	wikipedia	entailment				
contradiction					In 1739 he had been appointed visitador by the viceroy to investigate and end abuses and violations of the Law of Mines by the mineowners and to end the numerous disputes over ownership of the mines and land.	The viceroy passed him over for position of visitador. 	base_20218485.001	base_20218485.001c	wikipedia	contradiction				
neutral					The websites can also be made into blogs and photo-blogs.	The websites use php. 	base_41903846.003	base_41903846.003n	wikipedia	neutral				
neutral					"The Weinert Center at the Wisconsin School of Business has been named a top 25 program by ""Entrepreneur Magazine"" and the ""Princeton Review"" for both graduate & undergraduate entrepreneurial education."	The Wisconsin School of Business main campus is in Madison.	base_23202488.000	base_23202488.000n	wikipedia	neutral				
neutral					Laura Ingalls Wilder, whose semi-autobiographical books center around her experiences as a child and young adult on the frontier, is one of South Dakota's best-known writers.	Laura Ingalls Wilder is a woman.	base_33846050.000	base_33846050.000n	wikipedia	neutral				
neutral					"Diagnostic trees break down a ""why"" key question, identifying all the possible root causes for the problem."	"Another key question other than ""why"" can be ""how"""	base_40672588.000	base_40672588.000n	wikipedia	neutral				
contradiction					In March 2014 Butcher joined Maidstone United on loan until the end of the season, and following his release from Gillingham he joined the Stones on a permanent deal in June 2014.	Butcher joined the Stones on loan in June 2014.	base_47808196.001	base_47808196.001c	wikipedia	contradiction				
entailment					Hankins was selected in the second round by the New York Giants, Simon was selected in the fourth round by the Baltimore Ravens and Fragel was selected in the seventh round by the Cincinnati Bengals.	The Baltimore Ravens selected Simon in the fourth round.	base_43208860.001	base_43208860.001e	wikipedia	entailment				
contradiction					It is now in the Hessisches Landesmuseum in Darmstadt.	"Hessisches Landesmuseum means ""Land of fame""."	base_24287970.001	base_24287970.001c	wikipedia	contradiction				
entailment					Edison State is also a member of the Ohio Association of Community Colleges (OACC) and the American Association of Community Colleges (AACC).	The Ohio Association of Community Colleges has Edison State as a member.	base_23933972.000	base_23933972.000e	wikipedia	entailment				
neutral					Grocery delivery is expected to be available nationwide by Thanksgiving 2018.	Grocery delivery is expected to grow 86% in 2019	base_05011651.004	base_05011651.004n	wikipedia	neutral				
neutral					"Species have evolved anatomy to allow them to participate in trophallaxis, such as the proventriculus in the crops of ""Formica fusca"" ants."	Formica fusca ants posses crops confirming their anatomy allows them to participate in trophallaxis.	base_03470465.000	base_03470465.000n	wikipedia	neutral				
entailment					In March, Bhutto visited New York City and Washington D.C., where she met with media figures and middle-ranking government officials but was kept at bay by the administration of President Ronald Reagan.	Bhutto visited New York City.	base_03276261.003	base_03276261.003e	wikipedia	entailment				
entailment					In 2010, the race was run at miles, but was returned to miles the next year.	The race was run at miles.	base_21884885.000	base_21884885.000e	wikipedia	entailment				
contradiction					Near the main fort, on the other side of a thick coconut grove, there was a minor fort that had inflicted some casualties during the previous engagement.	The fort that had inflicted some casualties during the previous engagement was destroyed	base_40975911.000	base_40975911.000c	wikipedia	contradiction				
neutral					Blades typically have rectangular teeth (segments) which contain diamond crystals embedded throughout the segment for grinding through very hard materials.	Other than rectangular teeth, it's possible to find blades with circular teeth	base_20497704.001	base_20497704.001n	wikipedia	neutral				
contradiction					When the Empress returned to Russia, she revoked her approval of the Conditions and dissolved the Supreme Privy Council on the 20th of February.	The Empress was killed in a riot a year after returning to Russia	base_32196436.001	base_32196436.001c	wikipedia	contradiction				
entailment					He has been on the Legal Aid Committee and was appointed to the Parole Board in 2001 for three years.	He has been on the Legal Aid Committee.	base_45977991.002	base_45977991.002e	wikipedia	entailment				
entailment					His father was Abdul Jabbar Khan, a village Lambardar and government revenue collector and he tried to give Tarin as good an education as he could afford.	He tried to give Tarin a good education. 	base_50429730.001	base_50429730.001e	wikipedia	entailment				
neutral					Hinshaw's was a two-location department store chain in Southern California that was in business between 1951 and 1992.	Hinshaw's was happy with only two locations and stopped expanding.	base_23489331.000	base_23489331.000n	wikipedia	neutral				
neutral					Sage Vashishta has arranged for a Yagna to be performed by Rama.	Sage Vashishta is a famous Indian dancer	base_51369621.013	base_51369621.013n	wikipedia	neutral				
contradiction					He won the Domon Ken Award in 1987 for photographs of Bali and the Higashikawa Domestic Photographers Award in 1998 for photographs of Burma.	He won his awards in 1989 and 1997.	base_40021434.000	base_40021434.000c	wikipedia	contradiction				
entailment					The facility hosts environmental programs and features an interactive exhibit and presentation hall.	Environmental programs are hosted in the facility	base_26173827.002	base_26173827.002e	wikipedia	entailment				
neutral					"A crew member from the Yarmouth Lifeboat was winched onto ""Höegh Osaka"" to assist with the evacuation."	"A crew member from the Yarmouth Lifeboat was winched onto ""Höegh Osaka"" to assist with the evacuation."	base_51256219.005	base_51256219.005n	wikipedia	neutral				
neutral					Redwood is a historic summer house at 10 Barberry Lane in Bar Harbor, Maine.	Redwood is a frequently visited historic summer house.	base_51827458.000	base_51827458.000n	wikipedia	neutral				
contradiction					"The Afterlife (""akhirah"") is the main topic discussed in the chapter."	Science has proven an Afterlife to exist.	base_09377301.000	base_09377301.000c	wikipedia	contradiction				
entailment					The Liberty of St Edmund covers the entire area of the former administrative County of West Suffolk.	All of West Suffolk's former administrative county is covered.	base_46473180.000	base_46473180.000e	wikipedia	entailment				
entailment					Under the Indian Gaming Regulatory Act, tribes can purchase off-reservation land and have it placed in trust in order to operate casinos on the land.	Tribes can purchase off-reservation land and use it for casinos.	base_52564761.000	base_52564761.000e	wikipedia	entailment				
contradiction					In the first half of the 13th century duke Henry I the Bearded of the Silesian line of the Piast dynasty, managed to reunite much of the divided Polish kingdom.	Duke Henry never reunited much of the divided Polish kingdom.	base_31771000.000	base_31771000.000c	wikipedia	contradiction				
neutral					"In the same article, the ""Los Angeles Times"" described Voorhis's campaign as ""undermanned, underfinanced, outgunned, outmaneuvered and he apparently was on the wrong side of most of the issues of the day""."	Voorhis answered the claims by calling them erroneous. 	base_34416346.003	base_34416346.003n	wikipedia	neutral				
neutral					He was educated privately by Alexander Adam, and at the High School of Edinburgh.	He was a very good student	base_41596316.001	base_41596316.001n	wikipedia	neutral				
neutral					He improved slightly in the second but only making 26 in the first innings and then running himself out on 42 having looked well set.	The heat was the reason for his low performance	base_09832254.001	base_09832254.001n	wikipedia	neutral				
entailment					BNG's US subsidiary, BNG America, its Magnox reactor business, Reactor Sites Management Company, its consultancy business, BNG Project Services and its one third share in Atomic Weapons Establishment management company, AWE Management Ltd were all sold.	BNG lost alot of their companies.	base_10663720.000	base_10663720.000e	wikipedia	entailment				
contradiction					It was announced on September 6 that their upcoming shows later in the year would be their last due to financial constraints.	The reason for their last shows was announced on July 5	base_41846978.000	base_41846978.000c	wikipedia	contradiction				
contradiction					"He was widely criticized for his unsympathetic remarks about the case, saying that the 25-year-old was ""bloody lucky that he received only a black eye"" whilst in police custody."	He was praised for his sympathy for the other person. 	base_08628330.001	base_08628330.001c	wikipedia	contradiction				
contradiction					This identification normally depends on the choice of basis.	This identification never depends on the choice of basis.	base_09768181.002	base_09768181.002c	wikipedia	contradiction				
entailment					Miguel Perez (born September 7, 1957) is an American actor known for his work in various television, stage, and film appearances.	Miguel Perez is an american actor.	base_20304456.000	base_20304456.000e	wikipedia	entailment				
contradiction					He received the degrees of B.S. in E.E., M.A. in Physics, and the Ph.D. in Physics from The University of Texas at Austin in 1929, 1931, and 1939, respectively.	Sadly he failed to graduate form UTA.	base_26144786.000	base_26144786.000c	wikipedia	contradiction				
neutral					In later episodes of the program, she was outspoken in her Christianity, telling people that God would assist them with their troubles and imploring adults and children to turn to Him for guidance.	She eventually led a congregation at a church.  	base_05734942.003	base_05734942.003n	wikipedia	neutral				
contradiction					While awaiting to be granted clearance to St Kilda, Geddes missed the 1903 and 1904 season.	The 1903 season was canceled due to rain.	base_35075748.002	base_35075748.002c	wikipedia	contradiction				
entailment					The Czech Association of Bandy was founded in 2013 and became a member of the Federation of International Bandy in 2014.	The Czech Association of Bandy was founded in 2013.	base_49042638.000	base_49042638.000e	wikipedia	entailment				
neutral					The first volume to this version was released on March 26, 2008 by Kadokawa Comics.	Kadokawa Comics and his associates participated in the editing.	base_24943243.003	base_24943243.003n	wikipedia	neutral				
neutral					For example, a train was continuously run up and down the tracks while drummers played and Lynchburg citizens cheered as if reinforcements were disembarking.	Lynchburg citizens cheered for almost 4 hours as if reinforcements were disembarking	base_01725806.002	base_01725806.002n	wikipedia	neutral				
neutral					At the 2006 census, its population was 977, in 200 families.	The population dwindled leading to the 2006 census.	base_46379597.001	base_46379597.001n	wikipedia	neutral				
entailment					The cost of the TOTS projects are distributed among various utilities in their rate cases before the public service commission and the cost allocation amongst themselves was approved by FERC.	The cost is distributed among various utilities.	base_10326924.008	base_10326924.008e	wikipedia	entailment				
neutral					When Zytel was confronted by Hegeler, Zytel vehemently denied the accusations.	Even though Zytel denied the accusations, he was sentenced to 6 months of community service 	base_14491965.004	base_14491965.004n	wikipedia	neutral				
contradiction					Construction of the prison commenced in 1986.	The prison was finished in 1985.	base_08782101.000	base_08782101.000c	wikipedia	contradiction				
contradiction					"In order to promote her album, she performed the song on ""Soul Train"" and ""American Bandstand""."	"By performing the son on ""Soul Train"" she was trying to promote her sister's album"	base_13917752.002	base_13917752.002c	wikipedia	contradiction				
neutral					Fernando Dente (born January 7, 1990 in Buenos Aires) is an Argentine actor, singer, dancer, theater director and TV presenter.	Fernando Dente, the multi-talented Argentinian, loves to drink Malbec wine	base_55089441.000	base_55089441.000n	wikipedia	neutral				
entailment					Juveniles are similar in colouring but have reddish bills, more speckled upper parts and grey underparts flushed with rust and speckled with white.	Juveniles are similar in colouring but they have reddish bills.	base_25586185.007	base_25586185.007e	wikipedia	entailment				
neutral					However such works had more immediate influence in France than in Britain.	Distance played a major role in the influence such works had in France.	base_07931372.005	base_07931372.005n	wikipedia	neutral				
contradiction					The Pugachev rebellion had a long-lasting effect on Russia for years to come.	The Pugachev rebellion had little effect on Russia as a whole. 	base_04988590.000	base_04988590.000c	wikipedia	contradiction				
neutral					"He followed this up with ""The Story of Aleksei Dmitrich"" in 1848."	"""The Story of Aleksei Dmitrich"" was his second book."	base_39680114.001	base_39680114.001n	wikipedia	neutral				
entailment					"Vertical asymptotes are vertical lines (perpendicular to the ""x""-axis) near which the function grows without bound."	The vertical lines with boundless growth functions are asymptotes.	base_00062498.003	base_00062498.003e	wikipedia	entailment				
entailment					His mother was Sæunn Skallagrímsdóttir, making him a great-nephew of the warrior-poet Egill Skallagrímsson.	Egill Skallagrímsson was his gret-uncle and a warrior-poet.	base_25961017.001	base_25961017.001e	wikipedia	entailment				
entailment					It was unclear whether Yazbek had been captured by IDF but it was reported that he was not in the hospital at the time of the raid.	At the time of the raid Yazbek was elsewhere than the hospital.	base_20061769.003	base_20061769.003e	wikipedia	entailment				
neutral					He was involved with music from childhood as his father and two brothers were musicians, and started spending time and playing in various concert halls such as the Chapelle des Lombards in the suburbs of Paris.	As a child, he played the tuba.	base_23083342.002	base_23083342.002n	wikipedia	neutral				
contradiction					Gradually the line progressed, first over the nationally-heritage-classified Thomson River Bridge in October 1994, pushing up the Stringers Creek Gorge to Happy Creek.	Stringers Creek Gorge remained far away from Happy Creek	base_14273787.004	base_14273787.004c	wikipedia	contradiction				
contradiction					"In 2008, Shikhlinskaya curated a group exhibition ""USSR – Remix"" the artists’ discussion on the topic of post-communist traces in the mentality of peoples and nations once living under the Soviet regime."	Shikhlinskaya refused to create the group, fearing what communist sentiments still lingered. 	base_40349649.001	base_40349649.001c	wikipedia	contradiction				
contradiction					Films are screened and participants hold discussions and explore other initiatives to advance film-making in the region [http://chicamod.com/entertainment/movies/579-lola-kenya-screen-film-forum.	Participants explore initiatives to advance music in the region.	base_14632313.002	base_14632313.002c	wikipedia	contradiction				
neutral					Dumesny also raced a JSR prepared Ford Falcon in the 1996 Australian Touring Car Championship.	Dumesny also raced a JSR prepared Ford Falcon in the 1997 Australian Touring Car Championship.	base_41758462.000	base_41758462.000n	wikipedia	neutral				
entailment					The roughly 20-acre estate came to be known as Audubon Park in the 1860s when Audubon's widow began selling off parcels of the estate for the development of free-standing single family homes.)	The roughly 20-acre estate came to be known as Audubon Park.	base_00400425.002	base_00400425.002e	wikipedia	entailment				
neutral					The company was founded in 1983 by Zvone Raspor.	Zyvone Raspor was already an accomplished entrepreneur by 1983	base_40222250.000	base_40222250.000n	wikipedia	neutral				
neutral					He chose not to contest the 24 March 1990 election, and he retired when the Parliament was dissolved on 19 February.	He chose not to contest the Parliament.	base_28594011.000	base_28594011.000n	wikipedia	neutral				
neutral					In a two-season career, Stokes was a .247 hitter (25-for-138) with 14 runs and seven RBI in 47 games, including three doubles, and four triples without home runs.	Stokes enjoys a good reputation as a player.	base_29487565.000	base_29487565.000n	wikipedia	neutral				
neutral					The 2018 Grand National (officially the Randox Health 2018 Grand National) was the 171st annual running of the Grand National horse race at Aintree Racecourse near Liverpool, England.	The Grand National horse race that took place had been occurring for years.	base_58638357.000	base_58638357.000n	wikipedia	neutral				
contradiction					The bank's origins can be traced to 1862, when a group of businessmen led by the prominent right-wing South African politician John Paterson formed a bank in London, initially under the name Standard Bank of British South Africa.	John Paterson was a left-wing Australian politician.	base_09608964.000	base_09608964.000c	wikipedia	contradiction				
contradiction					During the same period, the Michigan cohort graduation rate was 80.1%, while Detroit Public Schools' cohort graduation rate was 67.39%, 16% lower than the state average.	Detroit had a higher than average graduation rate, higher than its state. 	base_16600619.001	base_16600619.001c	wikipedia	contradiction				
neutral					"SodoSopa runs several commercials (filmed in live action) advertising that all of the new restaurants and shops are ""supporting"" the original poor residents — when in fact no one in Kenny's family actually works at any of them."	No one in Kenny's family works for them, so they decided to make a protest outside their restaurants	base_53106445.004	base_53106445.004n	wikipedia	neutral				
contradiction					His father was Abdul Jabbar Khan, a village Lambardar and government revenue collector and he tried to give Tarin as good an education as he could afford.	Tarin's father was unable to give Tarin an education. 	base_50429730.001	base_50429730.001c	wikipedia	contradiction				
contradiction					These constraints may consequently affect the time available in which to do the evaluation (Bamberger et al.,	These constraints never affect the time available for the evaluation.	base_06359201.004	base_06359201.004c	wikipedia	contradiction				
entailment					Returning to Hollandia, on 5 November 1944, a trip to Milne Bay followed and on 19 December, she departed for Aitape, for practice exercises with elements of the 43rd Infantry.	She left for Aitape to practice exercises with elements of the 43rd Infantry.	base_55203805.002	base_55203805.002e	wikipedia	entailment				
contradiction					The Caldwell County Railroad operates 2 locomotives, numbers 1747 and 1811.	Locomotive's numbers 1747 and 1811 are what they want to acquire next.	base_49879576.000	base_49879576.000c	wikipedia	contradiction				
entailment					In 2011 its population was 139.	139 was its population in 2011.	base_29556644.001	base_29556644.001e	wikipedia	entailment				
neutral					The resentment of the Copts against taxation led to a revolt in 725.	The Copts were taxed more than other groups.	base_04815730.002	base_04815730.002n	wikipedia	neutral				
entailment					"The Pirke De-Rabbi Eliezer told that God spoke to the Torah the words of ""Let us make man in our image, after our likeness."""	"The words of ""Let us make man in our image, after our likeness"" were told to the Torah, The Pirke De-Rabbi Eliezer said."	base_17323721.000	base_17323721.000e	wikipedia	entailment				
neutral					The incident led Boeing to modify the thrust reverser system to prevent similar occurrences by adding sync-locks, which prevent the thrust reversers from deploying when the main landing gear truck tilt angle is not at the ground position.	Boeing has since added the sync locks to all 747s. 	base_08860414.000	base_08860414.000n	wikipedia	neutral				
entailment					The Chapel Royal has undergone major restoration work in recent years.	The Chapel Royal has undergone major restoration work.	base_14847535.000	base_14847535.000e	wikipedia	entailment				
neutral					Operations started on , with a BOAC Stratocruiser operated on behalf of the new airline linking London with Lagos, and DC-3s flying domestic services and a run to Dakar, the last one in conjunction with Ghana Airways.	The planes are still in use today.	base_15264681.003	base_15264681.003n	wikipedia	neutral				
neutral					His known appointments suggest that both Emperor Gallienus and Gallienus's successor, Claudius II, held him in high regard.	His known appointments over the past 2 years suggest that Emperor Gallienus held him in high regard.	base_49039426.001	base_49039426.001n	wikipedia	neutral				
neutral					The pact was a pledge that whoever first made contact with the Russians would speak for the rest.	The pact was a pledge that whoever first made contact with the Aliens would not speak to them.	base_26966812.001	base_26966812.001n	wikipedia	neutral				
contradiction					Nearby they laid siege to them at Dickleburgh and Norwich.	Dickleburgh was the only spot they were safe.	base_48639247.003	base_48639247.003c	wikipedia	contradiction				
contradiction					He has performed in Berlin, Barcelona, Hamburg, Montreal, Chicago, Austin, Seattle, Portland, New York, Bristol, Chile, and Mexico.	The concert in Barcelona was sold out, with over 10000 attendees. 	base_17082717.001	base_17082717.001c	wikipedia	contradiction				
entailment					At the 2006 census, its existence was noted, but its population was not reported.	Its population wasn't reported in the 2006 census.	base_44358712.001	base_44358712.001e	wikipedia	entailment				
entailment					36 songs were written in total, of which 16 made the cut.	16 out of 36 songs made the cut	base_26524562.004	base_26524562.004e	wikipedia	entailment				
contradiction					Settlers also killed several over claims of cattle theft.	Cattle were in abundance for the taking of civilians.	base_01624308.007	base_01624308.007c	wikipedia	contradiction				
neutral					In Ontario, champertous agreements are invalid under the Champerty Act, RSO 1897, c. 327.	Ontario has a tight hold on its torts court. 	base_01250990.000	base_01250990.000n	wikipedia	neutral				
neutral					"In some countries of Europe, such modern institutions are known by names that may be translated as ""sobering-up station"" or similar."	Sobering-up stations are becoming a modern institution in some countries of Europe.	base_13817437.000	base_13817437.000n	wikipedia	neutral				
neutral					As a junior during the 2012 Wildcats season, Refsnyder batted .352, leading the Wildcats with six home runs, and recording 63 runs batted in (RBIs) and 12 stolen bases.	Refsnyder had the best batting record of his teammates during the 2012 season.	base_44844581.003	base_44844581.003n	wikipedia	neutral				
contradiction					Indeed, Arnulf's career reveals the importance of personal-connections in the courtly-world of the Anglo-Norman era.	Arnulf once killed a bear with his bare hands.	base_06261209.006	base_06261209.006c	wikipedia	contradiction				
neutral					"Round-bottom flasks often have one or more conically tapered ground glass joint openings, or ""necks""."	"""Necks"", other name for the round-bottom flasks."	base_21289311.000	base_21289311.000n	wikipedia	neutral				
neutral					"The single was issued via MCA Records in North America and Europe, on 7"" and 12"" vinyl formats."	The single was only made available on vinyl.	base_49205419.000	base_49205419.000n	wikipedia	neutral				
entailment					The Czechoslovak People's Party (ČSL) became the second largest party in the parliament with 11.3% of the Chamber of Deputies vote, 33 deputies, 11.9% of the Senate vote and 18 senators.	11.3% of the Chamber of Deputies voted for the Czechoslovak People's Party	base_54241154.005	base_54241154.005e	wikipedia	entailment				
contradiction					"He was bestowed the nickname ""Cat"", due to his likeness to the former Australian Test cricketer and Channel Nine's The Footy Show personality, Greg ""Fat Cat"" Ritchie."	"He was bestowed the nickname ""Eagle""."	base_19039303.001	base_19039303.001c	wikipedia	contradiction				
entailment					Susan can then finish her pregnancy and have her baby in secret, and Leah and Roger will pass it off as their own.	It has been elected by Susan to secretly give her baby to a couple.	base_37471340.003	base_37471340.003e	wikipedia	entailment				
neutral					The women in the Okinawan society are thought to have the power to bless or curse a male’s kin.	The blessing of an Okinawan woman could bring fortune and fame.	base_46723917.005	base_46723917.005n	wikipedia	neutral				
entailment					The Fremont–Winema National Forest is a United States National Forest formed from the 2002 merger of the Fremont and Winema National Forests.	The Fremont and Winema National Forests were merged in 2002.	base_18126315.000	base_18126315.000e	wikipedia	entailment				
neutral					Belotti designed the Leszczyńskis’ Palace in ‘palazzo in modo fortezza’ style, following the example of Poggio Reale by Sebastiano Serlio (Serliano).	Belotti designed the Leszczyńskis’ Palace in the 1680s, following the example of Serlio's work.	base_18849816.002	base_18849816.002n	wikipedia	neutral				
entailment					"He also was the ghostwriter for Griffin's autobiography which became a national bestseller, and was followed by a collection of interviews, ""From Where I Sit,"" published in 1981."	"""From Where I Sit"" isn't the name of Griffin's autobiography."	base_29986104.006	base_29986104.006e	wikipedia	entailment				
neutral					The embassy in Ulaanbaatar was opened Apr 17, 1988, with Steven Mann as Chargé d'Affaires ad interim.	Steven Mann became permanent Chargé d'Affaires. 	base_33756035.002	base_33756035.002n	wikipedia	neutral				
entailment					He later expressed disappointment at owner Steve Morgan offering him such a limited period of time to oversee a reshaping of the club's playing culture and identity.	He later became disappointed in owner Steve Morgan.	base_44325712.002	base_44325712.002e	wikipedia	entailment				
contradiction					The department has its head office in the 5th arrondissement of Paris.	The head office of the department is in the 4th arrondissement of Lyon	base_41550563.001	base_41550563.001c	wikipedia	contradiction				
contradiction					The Pilot-in-Command is authorized to enforce all sections of the Criminal Code and all Acts of Parliament while the aircraft is in flight.	The Pilot-in-Command isn't authorized to enforce any sections of the Criminal Code.	base_07556857.001	base_07556857.001c	wikipedia	contradiction				
contradiction					The school was founded to provide educations for Indigenous students.	The school was founded in order to provide education for white settlers. 	base_13458026.002	base_13458026.002c	wikipedia	contradiction				
entailment					The direct route gives IL faster (three days) versus the indirect route (seven to 10 days).	The indirect route takes at least 7 days,	base_01326650.003	base_01326650.003e	wikipedia	entailment				
entailment					This, his second album, was recorded mainly at Gallery Studios with encouragement from the studio's owner and Roxy Music guitarist Phil Manzanera.	His second album was recorded primarily at Gallery Studios. 	base_23113821.001	base_23113821.001e	wikipedia	entailment				
entailment					There are some Shia Pashtun communities in the Federally Administered Tribal Areas (FATA) of Pakistan and in neighbouring northeastern section of Paktia province of Afghanistan.	There are some Shia Pashtun communities in Pakistan.	base_00885244.001	base_00885244.001e	wikipedia	entailment				
neutral					It does, however, conserve space.	Its dimensions are rather small	base_18425147.002	base_18425147.002n	wikipedia	neutral				
contradiction					At the same time, Beasley tried to test his hypothesis that hepatitis B causes liver cancer.	Hepatitis C causes liver cancer is the hypothesis that Beasley tried to test.	base_45268426.000	base_45268426.000c	wikipedia	contradiction				
neutral					Pasuquin is the only remaining town in Ilocos that practices this beautiful tradition/heritage handed by its forebears.	Pasuquin practices this very beautiful tradition and heritage handed down by its forebears.	base_11690736.001	base_11690736.001n	wikipedia	neutral				
entailment					"Under the new policy the first offense of domestic violence would be punishable by a minimum six-game suspension without pay; a second offense would result in a ""lifetime"" ban from the league."	First time offenders of domestic violence would be punished by a minimum six-game suspension without pay.	base_46412291.001	base_46412291.001e	wikipedia	entailment				
neutral					Beebe and Checket had departed.	Beebe and her husband Checket had departed.	base_33796288.003	base_33796288.003n	wikipedia	neutral				
contradiction					Biliary excretion is the major route of excretion for entacapone.	Entacapone is mostly excreted through the sweat glands.	base_14543003.000	base_14543003.000c	wikipedia	contradiction				
contradiction					The Government may also appoint one or more Assistant/Deputy Registrars.	The Government declined to hire more personnel. 	base_50128987.003	base_50128987.003c	wikipedia	contradiction				
neutral					Hamish Hamilton was the first publishing house to launch him as an illustrator.	Hamish Hamilton has a history of publishing  unknown talent. 	base_51785579.001	base_51785579.001n	wikipedia	neutral				
contradiction					"She asked for people of all political affiliations to work together and with the supportive foreign governments in order to ""restore democracy""."	There was no way to restore democracy according to her	base_59485613.002	base_59485613.002c	wikipedia	contradiction				
entailment					"After"" signified the realization that gay men knew most or all of their friends were infected with AIDS, and the syndrome became pervasive throughout the media."	Aids ran rampant in the Gay community.	base_40493753.006	base_40493753.006e	wikipedia	entailment				
neutral					The base was disestablished and abandoned in February 1946.	The base was abandoned because it was no longer needed.	base_02820301.000	base_02820301.000n	wikipedia	neutral				
entailment					The organizations hold two rush classes for the fall and spring semesters.	There are spring and fall semester classes	base_07869581.002	base_07869581.002e	wikipedia	entailment				
contradiction					"DS Oryōri Navi"" received an Excellence Prize for Entertainment at the 2006 Japan Media Arts Festival."	They did not receive the Excellence Prize for Entertainment at the 2006 Japan Media Arts Festival. 	base_29892311.001	base_29892311.001c	wikipedia	contradiction				
entailment					A major shift began in South Carolina politics with President Lyndon B. Johnson's Civil Rights Act of 1964.	The political climate of South Carolina changed with the Civil Rights Act. 	base_19607091.000	base_19607091.000e	wikipedia	entailment				
neutral					Since January 2012 the product is also available in the Nordic countries, manufactured by Marabou Sweden (owned by Mondelēz International (who also owns Cadbury)) - the name in Sweden and Finland is also Starbar.	The product contains chocolate and hazelnuts.	base_17365434.000	base_17365434.000n	wikipedia	neutral				
contradiction					However, Google initially did not hire experts to resolve this limitation due to ever-evolving nature of language.	Google immediately tackled this limitation with the help of industry experts	base_14608038.003	base_14608038.003c	wikipedia	contradiction				
entailment					He became interested in the fact that the carvings, which had been completed c. AD 825 depicted ships that may have sailed southwest from Indonesia to West Africa.	The carvings were completed c. AD 825 and depicted sail ships.	base_52672636.001	base_52672636.001e	wikipedia	entailment				
neutral					Alonso Sánchez (with full name Alonso Sánchez de Huelva) was a fifteenth-century mariner and merchant born in Huelva, Spain, on Andalusia's Atlantic coast.	Alonso Sánchez de Huelva died in Huelva, Spain, on Andalusia's Atlantic coast.	base_23614898.000	base_23614898.000n	wikipedia	neutral				
neutral					The leaflets are variable in size and shape, and are usually 15 cm (6 in) long, turning yellow or orange in autumn.	The leaflets turn yellow or orange in autumn and they die during winter	base_16158327.002	base_16158327.002n	wikipedia	neutral				
neutral					"La Historia was nominated as the Latin Greatest Hits Album of the Year at the 2002 Latin Billboard Music Awards but lost to Vicente Fernández's ""Historia de un Ídolo, Vol."	fgfgjhfkty	base_08016755.000	base_08016755.000n	wikipedia	neutral				
entailment					They have been noted to join mixed-species foraging flocks.	They sometimes join foraging flocks made up of mixed species.	base_16704200.003	base_16704200.003e	wikipedia	entailment				
contradiction					"A bound Moe interrupts in protest and is killed in an iron maiden, his blood spilling onto the floor and spelling out ""Treehouse of Horror XVII""."	The Simpsons episode was the number 1683 in the entire series	base_16682017.003	base_16682017.003c	wikipedia	contradiction				
contradiction					To switch to a bottle, a slow-flow nipple is recommended so that the infant has time to adapt to the new technique of feeding.	A fast flow nipple is suggested for infants.	base_57394242.002	base_57394242.002c	wikipedia	contradiction				
contradiction					The plane carried twice as many passengers as it was designed for.	The plane carried half as many passengers as it was intended to carry.	base_01877792.002	base_01877792.002c	wikipedia	contradiction				
neutral					There are some Shia Pashtun communities in the Federally Administered Tribal Areas (FATA) of Pakistan and in neighbouring northeastern section of Paktia province of Afghanistan.	There are 100 Shia Pashtun communities in Pakistan.	base_00885244.001	base_00885244.001n	wikipedia	neutral				
contradiction					Prior to K12, Savarese led media relations at Lockheed Martin's corporate headquarters in Bethesda, Maryland.	Lockheed Martin is a fish.	base_25699895.002	base_25699895.002c	wikipedia	contradiction				
