index	promptID	pairID	genre	null	null	null	null	sentence1	sentence2	label1	gold_label
885	edit_other_34733235.004	edit_other_34733235.004c	wikipedia					Fighting in the break-out from Normandy it followed the army across the low countries and into Germany.	It tried to fight the Germans but was defeated after crossing Italy	contradiction	contradiction
886	edit_other_56055047.000	edit_other_56055047.000e	wikipedia					He was a works foreman by trade and first played bowls in Hyde Park during 1961 before becoming the Middlesex champion.	He worked as a foreman by trade and started to play bowls in Hyde Park.	entailment	entailment
887	edit_other_01489136.000	edit_other_01489136.000c	wikipedia					A breakthrough has been actually brought about in the last decades by the development of large scale synchrotron radiation facilities.	They are a relatively recent radiation.	contradiction	contradiction
888	edit_other_48178246.000	edit_other_48178246.000c	wikipedia					Thus, the qualitative appraisal of quality formula_10 is expressed using the following formula	Qualitative appraisal can't be expressed with a formula.	contradiction	contradiction
889	edit_other_57436856.003	edit_other_57436856.003e	wikipedia					Menes, born Eduardo López on August 29, 1980 in Caguas, Puerto Rico, was raised in Caguas until the age of 11, when he moved to Florida, United States with his family.	Lopez was raised in Caguas until 11 and then moved to Florida. 	entailment	entailment
890	edit_other_29167736.001	edit_other_29167736.001c	wikipedia					It was produced and mixed by Simon Hill and Rob May.	It was produced and mixed solely by Simon Hill. 	contradiction	contradiction
891	edit_other_07968095.003	edit_other_07968095.003c	wikipedia					Its rapid growth rate, combined with the lowest taxes in the province by mill rate, has made the community an increasingly popular place for both workers and employers.	Its rapid growth rate has made the community less popular.	contradiction	contradiction
892	edit_other_23312035.005	edit_other_23312035.005n	wikipedia					Rapp's religious beliefs and philosophy were the cement that held his community together both in Germany and in America – a Christian community and commune, which in America organized as the Harmony Society.	He was a celebrated humanist who believed in the harmony of religion. 	neutral	neutral
893	edit_other_09699152.000	edit_other_09699152.000c	wikipedia					"In Tendai, it is often used to explain the original enlightenment thought (doctrine). """	In Tendai, it is rarely used to explain enlightenment.	contradiction	contradiction
894	edit_other_32217759.001	edit_other_32217759.001e	wikipedia					"Bosley Crowther of ""The New York Times"" gave the film a blatantly negative review, writing that the ""beautiful Bible story of Esther"" had ""been thumped into a crude costume charade"". """	Bosley Crowther gave the film a soundly negative review, saying the story had been thumped into a costume charade. 	entailment	entailment
895	edit_other_00093837.002	edit_other_00093837.002e	wikipedia					When the ball becomes out of play, play is restarted by one of six restart methods depending on how it went out of play:	The restart method was started when the ball became out of play.	entailment	entailment
896	edit_other_24355118.002	edit_other_24355118.002e	wikipedia					These birds have a bouncing flight with alternating bouts of flapping and gliding on closed wings, and most sing well.	Most of these birds sing well.	entailment	entailment
897	edit_other_03965792.001	edit_other_03965792.001c	wikipedia					The group worked by doing public education and outreach, media campaigns and holding visibility events.	The group didn't do outreach programs.	contradiction	contradiction
898	edit_other_11377184.005	edit_other_11377184.005c	wikipedia					Further, Lewis demoted Harry Bridges from West Coast CIO director to California state CIO director.	Lewis promoted Harry from West coast CIO to North American CIO. 	contradiction	contradiction
899	edit_other_43910427.000	edit_other_43910427.000e	wikipedia					Khan Kluay (; ; ) is a Thai computer-animated feature film franchise set during Ayutthaya-era Siam about an elephant who wanders away from his mother and eventually becomes the war elephant for King Naresuan.	Thai film, Khan Kluay, is set during Ayutthaya-era Siam, and is about a Thai elephant who wanders away from his mother and  becomes the war elephant for King Naresuan.	entailment	entailment
900	edit_other_57742661.000	edit_other_57742661.000n	wikipedia					In April 2018, she hosted the ‘The Most Successful Woman of the Year’ awards show as part of the ‘Ball of Flowers by Nikolay Tishchenko’.	‘The Most Successful Woman of the Year’ awards took place in April 15, 2018	neutral	neutral
901	edit_other_12509648.000	edit_other_12509648.000e	wikipedia					In 2003, the Cartes Bleues / CB started to move on to the international standard EMV for smart chips, allowing for their use abroad.	Because of their need to be abroad, Cartes Bleues / CB started developing smart chips. 	entailment	entailment
902	edit_other_01175817.000	edit_other_01175817.000c	wikipedia					Stock exchanges may also cover other types of securities, such as fixed interest securities (bonds) or (less frequently) derivatives which are more likely to be traded OTC.	These fixed interest securities are not typically traded on stock exchanges.	contradiction	contradiction
903	edit_other_42394294.003	edit_other_42394294.003c	wikipedia					A new boom in remembrance of the war occurred in 1913, on the centenary of its outbreak.	In the period 1922-1928, Queensland experienced its first and last economic boom between the outbreak of war in 1914 and the 1950s.	contradiction	contradiction
904	edit_other_19056368.001	edit_other_19056368.001n	wikipedia					Inside, he sees a portrait of her dressed in royal robes, wearing jewels.	In the portrait inside the house she ways dressed elegantly	neutral	neutral
905	edit_other_52941734.005	edit_other_52941734.005e	wikipedia					The top layers can be selected from peeled veneers, fine wood sliced veneers or laminates.	There are three different options of materials for the top layers.	entailment	entailment
906	edit_other_29948384.000	edit_other_29948384.000n	wikipedia					In computer science, the Apostolico–Giancarlo algorithm is a variant of the Boyer–Moore string search algorithm, the basic application of which is searching for occurrences of a pattern formula_1 in a text formula_2.	The Apostolico–Giancarlo is widely popular.	neutral	neutral
907	edit_other_00611830.003	edit_other_00611830.003c	wikipedia					"Progressive"" referred to the wide range of attempts to break with the standard pop music formula."	Progressive specialised in indie pop music as a change to the formula.	contradiction	contradiction
908	edit_other_35093269.002	edit_other_35093269.002e	wikipedia					The Business Manager is responsible for budget and financial operations.	The Business Manager's responsibilities include financial operations.	entailment	entailment
909	edit_other_13605747.003	edit_other_13605747.003e	wikipedia					The mosque was transformed from being a cramped and dark chamber with arabesque-covered walls into a sanctuary of aesthetic and technical balance, refined elegance and a hint of heavenly transcendence.	The mosque was rebuilt from being a cramped and dark chamber.	entailment	entailment
910	edit_other_09883509.002	edit_other_09883509.002n	wikipedia					"Its core are the three daily live programs, ""RZECZoPOLITYCE"", ""RZECZoBIZNESIE"" and ""RZECZoPRAWIE"", as well as commercial programs and coverage of the events organised by ""Rzeczpospolita""."	"'RZECZoPOLITYCE"" is the most popular program."	neutral	neutral
911	edit_other_50077325.000	edit_other_50077325.000e	wikipedia					She became the member of the Serbian Radical Party in 2006 and worked there as an associate of Aleksandar Vučić for international relations.	She joined the Serbian Radical Party in 2006.	entailment	entailment
912	edit_other_19463866.005	edit_other_19463866.005e	wikipedia					Following the completion of the preliminary qualifying round for the 2017 EAFF East Asian Cup the team have won only one official competitive match against international opposition and have a goal difference of −78 in official matches.	The team completed the preliminary qualifying round for the 2017 EAFF East Asian Cup.	entailment	entailment
913	edit_other_32147317.002	edit_other_32147317.002n	wikipedia					"The press release noted that ""actions against other firms involved currently remain in litigation."""	There were 5 firms in trouble.	neutral	neutral
914	edit_other_03297542.001	edit_other_03297542.001e	wikipedia					"Hermann Abert explains that ""only when they had performed at Versailles were they admitted to, and admired by, aristocratic circles."""	According to Hermann Abert, they were admired in aristocratic circles only after performing at Versailles.	entailment	entailment
915	edit_other_41662801.003	edit_other_41662801.003n	wikipedia					Lockhart, Sowell, John William Smith and others would accompany the 32 Rangers into the Alamo and later depart, at night, as other couriers left.	Lockhart was a captain in the Army.	neutral	neutral
916	edit_other_05933642.000	edit_other_05933642.000n	wikipedia					In February 2005, together with the Swedish band Kee Marcello's K2, Myles participated in the third semi-final of Melodifestivalen, the Swedish national selection for the Eurovision Song Contest.	In 2008, they participated unsuccessfully in the Swedish Eurovision Song Contest selection, Melodifestivalen.	neutral	neutral
917	edit_other_42318032.004	edit_other_42318032.004c	wikipedia					In fact, Evi speaks with a person by phone in Roots, telling him that Duke doesn't know why his father wanted him to come back to Haven.	Duke understands why his father wants him back in Haven.	contradiction	contradiction
918	edit_other_01625699.001	edit_other_01625699.001e	wikipedia					By the 1830s, European settlement had set a new direction that would prove to radically alter the course of land use and resource management of this region.	Settlement's by the European began in a new direction in the 1830s.	entailment	entailment
919	edit_other_04585482.002	edit_other_04585482.002c	wikipedia					Fowler briefly coached Liverpool's strikers in April 2011.	He stayed with the Liverpool strikers the rest of his career.	contradiction	contradiction
920	edit_other_07236265.003	edit_other_07236265.003e	wikipedia					"Alex Henderson of ""AllMusic"" said that Kool Moe Dee ""had a major hit with his sophomore effort"" and ""it definitely has its share of classics""."	Alex Henderson praised Kool Moe Dee, saying that it has its share of classics. 	entailment	entailment
921	edit_other_01887941.002	edit_other_01887941.002n	wikipedia					In 1493, Askia Muhammad led the Fulani people from western Sudan, and over time gained control of much that was previously Songhai empire, removing Sonni Baru who had attempted to protect the interests of pastoralists.	After removing Sonni Baru, Askia Muhammad was overthrown by his son in 1528.	neutral	neutral
922	edit_other_11939736.007	edit_other_11939736.007e	wikipedia					Later, GPRS was upgraded to EDGE, which differs mainly by radio modulation, squeezing more data capacity in same radio bandwidth.	Differing in radio modulation, GPRS was upgraded to EDGE, in order to squeeze more data capacity in. 	entailment	entailment
923	edit_other_00362665.001	edit_other_00362665.001c	wikipedia					Indiana Jones was born July 1, 1899, and his middle name is Walton (Lucas's middle name).	His middle name is Mater.	contradiction	contradiction
924	edit_other_00340418.001	edit_other_00340418.001c	wikipedia					Early lionizing of the conquistadores did not encourage deep examination of Cortés.	Hernan Cortes ruled in modern-day Mesopotamia, as the leader of the Akkadian Kingdom for about 32 years	contradiction	contradiction
925	edit_other_26715353.001	edit_other_26715353.001c	wikipedia					It produces a taproot and spreads by means of horizontal underground rhizomes.	It spreads by means of surface level rhizomes and replaces taproot horizontally.	contradiction	contradiction
926	edit_other_46932492.001	edit_other_46932492.001c	wikipedia					The match was a tense encounter in which Fernando Torres played superbly, netting a late winner following a defensive mix-up after setting up André Schürrle for Chelsea's first.	The match was a piece of cake in which Fernando Torres played superbly.	contradiction	contradiction
927	edit_other_45345269.000	edit_other_45345269.000n	wikipedia					The monastery was once famous for holding a skull relic of Xuanzang, however, the relic was presented to India in 1956 when it was taken to Nalanda - allegedly by the Dalai Lama - and presented to India.	It has since remained in India, despite the protests of the monastery. 	neutral	neutral
928	edit_other_42867352.002	edit_other_42867352.002c	wikipedia					On November 23, 2010, Marz released her debut EP, “This Little Light Of Mine” which was deemed a critical success, earning praise from outlets such as OkayPlayer.	She released her eponymous debut EP in 2017.	contradiction	contradiction
929	edit_other_20476219.000	edit_other_20476219.000c	wikipedia					Hunting the clean boot is a term that has been used in Britain to refer to the use of packs of bloodhounds to follow a natural human scent trail.	Packs of dachshunds are used to track human scent	contradiction	contradiction
930	edit_other_48607870.000	edit_other_48607870.000e	wikipedia					There were 11 competitors from 7 countries who took part in this event.	Eleven competitors took part in the event that came from seven countries.	entailment	entailment
931	edit_other_22595418.004	edit_other_22595418.004e	wikipedia					In 1836 he went to Benton, New York, where he engaged in the manufacture of wagons, and, as well, learned the trade of millwright.	He went to New York in 1836.	entailment	entailment
932	edit_other_54039196.001	edit_other_54039196.001n	wikipedia					South Africa was the defending champion.	South Africa won the match again this time	neutral	neutral
933	edit_other_08488681.004	edit_other_08488681.004e	wikipedia					Basarab II was not killed by Vlad Dracul when the latter restored his rule, however he would be buried alive during the second reign of Vlad Tepes.	Having been buried alive during the reign of Vlad Tepes, Basarab II was not killed by Vlad Dracul. 	entailment	entailment
934	edit_other_33050257.002	edit_other_33050257.002n	wikipedia					The U.S. Army occupied this land area until it was given over to the U.S. Navy on 1 July 1951 and became the first overseas Navy housing facility.	This land area was occupied by the U.S. Army for over ten years.	neutral	neutral
935	edit_other_20512747.000	edit_other_20512747.000n	wikipedia					Group 1 of the 1930 FIFA World Cup began on 13 July 1930 and concluded on 22 July 1930.	Rodríguez participated in the 1930 FIFA World Cup.	neutral	neutral
936	edit_other_10979196.000	edit_other_10979196.000c	wikipedia					"In the 1930s through the 2000s, ""Boys' Life"" magazine (the Boy Scouts of America youth magazine) promoted the use and making of slides through articles and Slide Contests."	"In the 1930s through the 2000s, ""Boys' Life"" magazine was out of business."	contradiction	contradiction
937	edit_other_60285617.000	edit_other_60285617.000c	wikipedia					Storyful is a social media intelligence agency headquartered in Dublin, Ireland that is a subsidiary of Rupert Murdoch's News Corp offering services such as social news monitoring and reputation risk management tools for corporate clients.	Storyful is a bakery that specializes in making haggis and is headquartered in Dublin, Ireland	contradiction	contradiction
938	edit_other_36618981.002	edit_other_36618981.002e	wikipedia					This planet was detected by HARPS on October 19, 2009, together with 29 other planets.	HARPS detected 30 planets in 2009	entailment	entailment
939	edit_other_00566208.005	edit_other_00566208.005e	wikipedia					More recent work has included structural studies on the enzymes involved in oxidative phosphorylation by John E. Walker, with Walker and Boyer being awarded a Nobel Prize in 1997.	Walker and Boyer were awarded a Nobel for their recent work on enzymes involved in oxidative phosphorylation	entailment	entailment
940	edit_other_40931602.000	edit_other_40931602.000e	wikipedia					"In 2002, after the September 11 attack on the US, Logan Airport began a program called ""Behavior Assessment Screening System"" which allows police to question passengers whose behavior appears to be ""suspicious""."	"""Behavior Assessment Screening System"" is a program in the Logan Airport to allow police to question passengers"	entailment	entailment
941	edit_other_46468862.001	edit_other_46468862.001c	wikipedia					According to several media accounts of the first vote, Scola and Ouellet led with roughly equal numbers of votes, Bergoglio was a close third, and the rest of the votes were scattered among several others.	The vote was tied at two votes a piece.	contradiction	contradiction
942	edit_other_59547183.000	edit_other_59547183.000e	wikipedia					The Mount Penang Juvenile Justice Centre was the largest centre of its type in the Southern Hemisphere, accommodating 170 male juvenile offenders.	The Mount Penang Juvenile Justice Center accommodated 170 male juvenile offenders	entailment	entailment
943	edit_other_34719215.005	edit_other_34719215.005e	wikipedia					However, since the Battle of Eurymedon seems to have occurred after the Athenian siege of Naxos (but before the Siege of Thasos), the date of Eurymedon is clearly constrained by the date of Naxos.	The battle of Eurymedon appears to have happened after the Athenian siege of Naxos	entailment	entailment
944	edit_other_12595461.003	edit_other_12595461.003n	wikipedia					Researchers believe that children's spoken language influences their written language.	Children no longer need to learn only 1 language. 	neutral	neutral
945	edit_other_24086451.000	edit_other_24086451.000n	wikipedia					agriculture is here in the most undeveloped condition.	The production of wheat is virtually non-existent 	neutral	neutral
946	edit_other_32478598.000	edit_other_32478598.000c	wikipedia					Elaine Lustig Cohen, Lustig's wife and fellow graphic designer, took over his New York City design firm after his death on December 5, 1955.	Elaine Lustig Cohen's New York City design firm was run by her husband after her death in December.	contradiction	contradiction
947	edit_other_04033519.002	edit_other_04033519.002e	wikipedia					If so, prosecutors had either had a Brady obligation to disclose this additional exculpatory evidence, or a duty to disclose the fact that their witnesses had lied on the stand.	The witnesses of the prosecution lied while being under oath at the trial.	entailment	entailment
948	edit_other_26296602.000	edit_other_26296602.000n	wikipedia					Haas was born in Brno, Austria-Hungary (now in the Czech Republic), and died in Vienna, Austria from complications of asthma.	Haas grew up in his birthplace Brno.	neutral	neutral
949	edit_other_53915653.002	edit_other_53915653.002c	wikipedia					The party also struggled to get the access to publicity enjoyed by the more mainstream forces of the right, some of whom had come to co-opt elements of antisemitism into their own programmes, thus denting the DSRP's chances.	In the years 1935–1936 the party embraced antisemitism, and succeeded in getting the same publicity as more mainstream right-wing forces.	contradiction	contradiction
950	edit_other_48352698.001	edit_other_48352698.001e	wikipedia					As of the 2010 census, its population was 7,496.	The population was 7496 as of 2010.	entailment	entailment
951	edit_other_43162814.000	edit_other_43162814.000n	wikipedia					Internally, the FreeDOS kernel was still significantly different from MS-DOS, which, while no problem for embedded applications specifically written for FreeDOS, caused various compatibility issues in conjunction with misbehaving DOS applications.	2.6.9 was the first kernel to be able to boot.	neutral	neutral
952	edit_other_03406476.003	edit_other_03406476.003e	wikipedia					"One year later, with ""Nile Boy"" (1951) he was first invited to the Cannes Film Festival."	He was invited to the Cannes Film Festival.	entailment	entailment
953	edit_other_33268946.004	edit_other_33268946.004n	wikipedia					"In the Swedish film ""Marianne"", the main character suffers from these nightmares."	The film strongly suggests that the main character Max Cohen is actually a paranoid schizophrenic.	neutral	neutral
954	edit_other_03567318.003	edit_other_03567318.003c	wikipedia					"In 1998 they featured in the film ""L.A. Without a Map""."	"Their feature was cut out from the film ""L.A. Without a Map""."	contradiction	contradiction
955	edit_other_54979667.005	edit_other_54979667.005e	wikipedia					The modern metropolis was established in April 1947.	The modern city was established in the late 1940s.	entailment	entailment
956	edit_other_20561382.000	edit_other_20561382.000n	wikipedia					Urbanization of the partido ends in 1970 and 1972 with the fragmentation and subdivision of vacant areas to the northwest, like Loma Hermosa, El Libertador, Churruca, Remedios de Escalada and 11 de Septiembre.	It borders the municipalities of São Vicente and Itanhaém.	neutral	neutral
957	edit_other_04457732.000	edit_other_04457732.000e	wikipedia					The city has regular Shinkansen services to Kagoshima City and Yatsushiro.	There are Shinkansen services within the area that lead to Kagoshima City and Yatsushiro.	entailment	entailment
958	edit_other_06084147.000	edit_other_06084147.000n	wikipedia					Ilegales (also called Los Ilegales) is a Grammy-nominated Dominican Merenhouse trio.	They are of Croatian descent.	neutral	neutral
959	edit_other_24894886.001	edit_other_24894886.001c	wikipedia					Helen enrolled in courses at the university.	She is a teacher at the university.	contradiction	contradiction
960	edit_other_43128479.002	edit_other_43128479.002c	wikipedia					After the double-A season, he played in four games for triple-A Louisville, going 7-for-17 with another home run and four more RBI.	He only managed to play in the double-A season for that year.	contradiction	contradiction
961	edit_other_22947801.000	edit_other_22947801.000c	wikipedia					"In the western urban area at 44°5'23""N 28°36'12""E, there is a mediumwave transmitter operating on 1458 kHz."	" In the western urban area at 8°36'12""N 44°5'23""E, there is a transmitter operating on 1458 kHz."	contradiction	contradiction
962	edit_other_49919386.003	edit_other_49919386.003c	wikipedia					Born into a large family in Jackman, McKenney was the eighth of thirteen children and often embraced the strenuous life that came with living in rural Maine in the nineteenth century.	Jackman, McKenney  was the oldest child.	contradiction	contradiction
963	edit_other_47474101.001	edit_other_47474101.001n	wikipedia					The cathedral church of the diocese is situated at Narimedu, Madurai.	The cathedral church of the former diocese is Kildare Cathedral.	neutral	neutral
964	edit_other_14471328.002	edit_other_14471328.002c	wikipedia					Due to the inherent complexity of these subsystems, a necessity of modern engine design and emissions standards, such claims made by proponents of hydrogen fuel enhancement are difficult to substantiate and always disputed.	The claims by those who support hydrogen fuel are impossible to substantiate	contradiction	contradiction
965	edit_other_12213410.006	edit_other_12213410.006c	wikipedia					He earned significant profits from the cotton boom which was triggered by the start of the American Civil War in April 1861 which stayed till 1865.	He earned most of his significant profits through tobacco growing, which saw a boom after the Civil War of the United States. 	contradiction	contradiction
966	edit_other_20681047.000	edit_other_20681047.000c	wikipedia					Cubana de Aviación Flight 493, registration was a Douglas DC-4 en route from Miami, Florida, to Havana, Cuba, on April 25, 1951.	Cubana de Aviación Flight 493 covered the route from Miami to Santiago on April 25, 1951	contradiction	contradiction
967	edit_other_13449872.000	edit_other_13449872.000e	wikipedia					EBX is the title given to retrospective box sets from Erasure, released in the UK by Mute Records in 1999, 2001 and 2018.	Released in the UK in 1999, 2001 and 2018, Mute Records launched retrospective box sets from Erasure known as EBX.	entailment	entailment
968	edit_other_41975144.001	edit_other_41975144.001e	wikipedia					Almost immediately, they began writing songs together and backing each other up at shows.	They were backing one another up at shows and writing songs together almost immediately.	entailment	entailment
969	edit_other_57538683.000	edit_other_57538683.000e	wikipedia					Cureus, also known as the Cureus Journal of Medical Science, is an open access general medical journal known for its use of crowdsourcing in its peer-review process and is among the growing number of journals using postpublication peer review.	Cureus is a crowd sourcing open access medical journal, and is among a number of growing journals that use postpublication peer-review.	entailment	entailment
970	edit_other_46142850.000	edit_other_46142850.000c	wikipedia					Sylvia Mae Hughes was born on April 16, 1891 at Fairfield (now Oakford) in Howard County, Indiana.	Sylvia Mae Hughes was born in Montana in 1891.	contradiction	contradiction
971	edit_other_44120342.003	edit_other_44120342.003e	wikipedia					Several thousand eggs are laid in broad bands of gelatinous material that may be thick and long.	The gelatinous material for the eggs may be thick and long.	entailment	entailment
972	edit_other_54190477.003	edit_other_54190477.003e	wikipedia					Insertion speed was also presented at three speeds, 2 mm/s, 0.5 mm/s, and 0.125 mm/s.	There are three insertion speeds presented.	entailment	entailment
973	edit_other_27705471.000	edit_other_27705471.000e	wikipedia					Đurić finally got the chance to play for Cesena in 2014, being a first-team regular in Serie A. His best performance came against Juventus, where he scored one goal, and assisted for the other, in a 2–2 draw.	Đurić finally had the opportunity to play for Cesena in 2014.	entailment	entailment
974	edit_other_43033248.000	edit_other_43033248.000c	wikipedia					Acmeshachia gigantea is a moth of the family Notodontidae.	Calamotropha obliterans is a moth in the family Crambidae.	contradiction	contradiction
975	edit_other_30270747.000	edit_other_30270747.000e	wikipedia					Ausaf supported the Lawyers' Movement for the restoration of an independent judiciary.	Ausaf was involved in the Lawyers' Movement to restore an independent judiciary.	entailment	entailment
976	edit_other_47897972.002	edit_other_47897972.002e	wikipedia					Anderson fought to make the roster with a running back unit that contained Knowshon Moreno, Montee Ball, and Ronnie Hillman.	Anderson had difficulty making the roster.	entailment	entailment
977	edit_other_60401511.003	edit_other_60401511.003n	wikipedia					This disease is usually fatal for the foetus and hence preventive measures are conducted.	This disease is contagious.	neutral	neutral
978	edit_other_58928251.001	edit_other_58928251.001c	wikipedia					"From 28 December 1906, following the passing of the ""Local Government Act, 1906"", the council was renamed as the ""Municipality of Ermington and Rydalmere""."	Local Government Act, 1906 was passed in May 1902.	contradiction	contradiction
979	edit_other_36654792.000	edit_other_36654792.000n	wikipedia					The depot is a one-story rectangular frame structure.	A depot was built in 1888, and has since doubled in size. 	neutral	neutral
980	edit_other_44067781.001	edit_other_44067781.001n	wikipedia					The plan of the main structure is of the shape of cross quadrate (combination of cross and rectangle), where the rectangle form the sanctum and the cross edges form the four balconies (one on each side).	The plan of the church is the shape of a cross quadrate	neutral	neutral
981	edit_other_22986189.001	edit_other_22986189.001n	wikipedia					Reflects on grade level reading, mathematics and science achievement.	They are tested on reading, writing, mathematics and other subjects and the results of these tests reflects on their level of achievement.	neutral	neutral
982	edit_other_16035925.000	edit_other_16035925.000n	wikipedia					Commandant-general was, at times, also a post designation, rather than a rank.	Rather than a rank, Commandant-general was sometimes, a post designation as well, but it was changed to just General	neutral	neutral
983	edit_other_35959086.000	edit_other_35959086.000e	wikipedia					Trojans were mightily disappointed after coming so close, but again the performances they had produced against the other teams was very pleasing.	Trojans came very close to winning.	entailment	entailment
984	edit_other_11457667.001	edit_other_11457667.001n	wikipedia					After serving in the army, Guidobaldo returned to his estate of (Monte Baroccio) Mombaroccio in the Marche, where he was able to spend his time doing research into mathematics, mechanics, astronomy and optics.	In his later years, he engaged in astronomy and mathematics.	neutral	neutral
985	edit_other_42125934.001	edit_other_42125934.001e	wikipedia					He finished fourth in Formula Russell in 2006 and made two Skip Barber National Championship starts in 2007.	He made two Skip Barber National Championships in 2007 and finished fourth in the Formula Russell in 2006 prior to that.	entailment	entailment
986	edit_other_27074438.001	edit_other_27074438.001n	wikipedia					"Tracks of the small songbird ""Passeripeda ipolyensis"" are present but not as common as those of the other birds."	Non-dinosaur tracks include those of birds, small mammals, and beetles.	neutral	neutral
987	edit_other_38823375.000	edit_other_38823375.000e	wikipedia					Members of the public can visit the FDA Public Reading Room in person at 5600 Fishers Lane, Rockville, Maryland.	The FDA Public Reading Room is located in Rockville.	entailment	entailment
988	edit_other_11250932.002	edit_other_11250932.002n	wikipedia					It is expected to open in 2021, at a cost of £60 million.	The stadium is expected to cost £60 million.	neutral	neutral
989	edit_other_10950050.002	edit_other_10950050.002e	wikipedia					In the 18th century the construction began of the Chapel of Saint Thecla, the Chapel of the Relics and the Sacristy.	The construction of the Chapel of Saint Thecla started in the 1700s	entailment	entailment
990	edit_other_26716644.009	edit_other_26716644.009n	wikipedia					"The American non-profit organization United Sikhs has fought to have Sikh included on the U.S. census as well, arguing that Sikhs ""self-identify as an 'ethnic minority'"" and believe ""that they are more than just a religion""."	Because the Sikh are an ethnicity and religion, they also sought minority status protection. 	neutral	neutral
991	edit_other_16235963.002	edit_other_16235963.002n	wikipedia					Bowman corrected the error and issued cards with the correct backs.	Bowman had first issued poker cards with the wrong backs	neutral	neutral
992	edit_other_18807978.001	edit_other_18807978.001c	wikipedia					He also presided over an aviation service that transported members of the government.	He also presided over a naval boat service that transported members of the government	contradiction	contradiction
993	edit_other_46983897.005	edit_other_46983897.005c	wikipedia					Construction started in 1902 and the market opened in 1906.	Construction of the market began in 1920.	contradiction	contradiction
994	edit_other_03000343.000	edit_other_03000343.000e	wikipedia					"Sonia was also named among the ""Time 100 most influential"" people in the world for the years 2007 and 2008. """	"Sonia was named among the ""Time 100 most influential"" people in the world for two years in a row. "	entailment	entailment
995	edit_other_04609789.003	edit_other_04609789.003n	wikipedia					"However, after hearing Sanchez speak at a presentation, he said he would recommend the gay author as a speaker. """	Sanchez has written several novels.	neutral	neutral
996	edit_other_53390628.001	edit_other_53390628.001e	wikipedia					"The jokes come fast, there are a few great setups and the locations are great. """	The locations are said to be great.	entailment	entailment
997	edit_other_37748968.002	edit_other_37748968.002e	wikipedia					The Secretary-General's intention to appoint a Special Representative who would be leading the mission was welcomed.	The leader of the mission would be the Secretary-General's Special Representative.	entailment	entailment
998	edit_other_23301566.004	edit_other_23301566.004c	wikipedia					In Canada, Sax was a guest in the Toronto studio of the Canadian Broadcasting Corporation for an interview broadcast nationwide in January 2008.	Sax was the host of the Canadian Broadcasting Corporation.	contradiction	contradiction
999	edit_other_02983715.000	edit_other_02983715.000n	wikipedia					"The ""Champions"" product line has won awards for the following adventure books:"	"Five adventure books from the ""Champions"" line have been awarded"	neutral	neutral
1000	edit_other_31390782.003	edit_other_31390782.003n	wikipedia					More recently this trend seems to have reversed.	The trend has been going on for years.	neutral	neutral
1001	edit_other_42068660.001	edit_other_42068660.001e	wikipedia					The group entered Turkey with the acquisition of Cosmo Shop and the first Watsons Health and Beauty Store opened in Korea.	The group went to Turkey.	entailment	entailment
1002	edit_other_48011485.004	edit_other_48011485.004n	wikipedia					When angry, in the winter he sent down snowstorms and in the summer hurricanes, bringing misfortune.	He was defeated later by a legendary hero. 	neutral	neutral
1003	edit_other_44639875.003	edit_other_44639875.003e	wikipedia					He was resolute for the truth, and in defence thereof, had no respect for any persons.	He was dedicated to the truth.	entailment	entailment
1004	edit_other_44308208.000	edit_other_44308208.000c	wikipedia					Chamaesphecia alysoniformis is a moth of the family Sesiidae.	Chamaesphecia alysoniformis is a butterfly of the family Sesiidae.	contradiction	contradiction
1005	edit_other_23778963.000	edit_other_23778963.000e	wikipedia					BPC College Piravom is located at Ernakulam district of the State of Kerala, Republic of India.	BPC College Piravom's only campus is located at Ernakulam, Kerala.	entailment	entailment
1006	edit_other_35900094.000	edit_other_35900094.000c	wikipedia					On June 28, 1969, the patrons of the Stonewall Inn, a gay bar located in New York City's Greenwich Village, resisted a police raid.	The police raid at the Stonewall Inn in Greenwich county had taken place on June 18, 1989.	contradiction	contradiction
1007	edit_other_25112910.002	edit_other_25112910.002c	wikipedia					He then attended the Pontifical Lateran University until 1922, obtaining a doctorate in theology in 1919, and later a doctorate in canon and civil law in 1922.	In 1876 he obtained a doctorate in theology.	contradiction	contradiction
1008	edit_other_08254487.000	edit_other_08254487.000e	wikipedia					His preferred position was defensive midfield but could also play as a centre back, where he previously played at Lens.	His favoured position is defensive midfield.	entailment	entailment
1009	edit_other_53977110.000	edit_other_53977110.000c	wikipedia					Following his second term, President Barack Obama was not eligible for another reelection.	President Barack Obama served three terms as president. 	contradiction	contradiction
1010	edit_other_46915619.000	edit_other_46915619.000e	wikipedia					Outlaw served in the 2nd Regiment U. S. Colored Cavalry from 1864-1866.	Outlaw served in the 2nd Regiment of U.S. Cavalry.	entailment	entailment
1011	edit_other_26665345.003	edit_other_26665345.003n	wikipedia					"Their surviving son, Osceola James born in 1865, became a sailor and master of the steamers ""Myles Standish"" and ""Rose Standish""."	Osceola James was born in 1865 and joined the navy in 1886	neutral	neutral
1012	edit_other_42442196.001	edit_other_42442196.001c	wikipedia					Although not an anarchist group, many anarchists were drawn to the groups militant direct action.	Only a few anarchists were drawn to the group's militant direct action. 	contradiction	contradiction
