gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					The Picts described in stories such as the Dark Man, set in the early Middle Ages, portray the Picts as more primitive yet, with a Neolithic level of technology such as flint arrowheads.	The Picts went extinct before the Middle Ages.	edit_other_20715405.003	edit_other_20715405.003c	wikipedia	contradiction				
contradiction					The cardinal symptoms of an asthma attack are shortness of breath (dyspnea), wheezing, and chest tightness.	The rare symptoms are shortness of breath, wheezing, and chest tightness.	edit_other_37166656.002	edit_other_37166656.002c	wikipedia	contradiction				
contradiction					In electronics, switching frequency refers to the rate at which an electronic switch performs its function.	Switching frequency refers the duration for which an electronic switch does one function.	edit_other_53354933.000	edit_other_53354933.000c	wikipedia	contradiction				
neutral					Francis Leonard Tombs, Baron Tombs (born 17 May 1924) is an English industrialist and former politician.	Politician Francis Leonard Tombs was born in Oxford on May 1924	edit_other_29660509.000	edit_other_29660509.000n	wikipedia	neutral				
neutral					Carroll Shelby, famous racecar driver was approached by Toyota in 1968 about becoming an automobile distributor.	Following a stint as an automobile distributor for Toyota, Carroll Shelby worked for Ford Motor Company.	edit_other_33187803.000	edit_other_33187803.000n	wikipedia	neutral				
entailment					The city is also served by El Camino College Compton Education Center, which offers community college courses for those planning to enter a four-year degree program, as well as those seeking further education in specific trade fields.	The El Camino College Compton Education Center offers community college courses for those seeking further specific trade fields.	edit_other_01966008.000	edit_other_01966008.000e	wikipedia	entailment				
entailment					Vasubandhu was influenced by the system of the Nyaya school.	Vasubandhu has shown to be influenced by the system of the Nyaya school	edit_other_26091820.001	edit_other_26091820.001e	wikipedia	entailment				
neutral					Susan rushes to the store to buy a bottle of wine so that she and Eli can toast to his retirement.	When Susan returns, Eli has died, and she drops the wine. 	edit_other_32932182.015	edit_other_32932182.015n	wikipedia	neutral				
entailment					He was exiled to Siberia in 1925, where he remained until making aliyah to Mandatory Palestine in 1929.	He made aliyah to Mandatory Palestine in 1929 after being exiled to Siberia in 1925.	edit_other_35866692.001	edit_other_35866692.001e	wikipedia	entailment				
contradiction					According to Sega producer Toshihiro Nagoshi, dragons have a strong image about them, and that when players sample it, they would, as the title suggests, get a feel for the strength and manliness of the main character.	Toshihiro Nagoshi creates music for Sega.	edit_other_26517375.003	edit_other_26517375.003c	wikipedia	contradiction				
neutral					It runs on S60 software, 3rd Edition, Feature Pack 1.	It runs the same software.	edit_other_36787378.004	edit_other_36787378.004n	wikipedia	neutral				
contradiction					"In 2014, following the annual Latvian theatre awards ceremony ""Spēlmaņu nakts"" a press photographer pressed charges against Kaimiņš, accusing him of humiliation and physical and verbal harassment."	In 2004 after the Latvian music awards ceremony, Kaimiņš had charges brought against him by a press photographer.	edit_other_58970240.000	edit_other_58970240.000c	wikipedia	contradiction				
entailment					Buddhist ideology began to merge with Confucianism and Daoism, due in part to the use of existing Chinese philosophical terms in the translation of Buddhist scriptures.	Yijing was also responsible for the translation of a large numbers of Buddhist scriptures from Sanskrit into Chinese as Confucianism and Daoism had began to merge with the Buddhist ideology.	edit_other_03588848.000	edit_other_03588848.000e	wikipedia	entailment				
contradiction					Joseph Lubega (born January 1, 1982 in Namirembe, Kampala) is a boxer from Uganda, who participated in the 2004 Summer Olympics for his country.	Joseph Lubega was born in 1965.	edit_other_16250945.000	edit_other_16250945.000c	wikipedia	contradiction				
entailment					RCYL(b) is one of the co-organizers and affiliated participants.	RCYL(b) is an affiliated participant.	edit_other_46347287.000	edit_other_46347287.000e	wikipedia	entailment				
entailment					It is also predicted that with climate change there will be an increase in the intensity and frequency of storm events such as hurricanes.	There is a prediction of an increase in the intensity and frequency of storm events.  	edit_other_41408197.001	edit_other_41408197.001e	wikipedia	entailment				
neutral					Bahía Honda Municipal Museum is a museum located in the 23rd avenue in Bahía Honda, Cuba.	Bahía Honda Municipal Museum has a large archaeological collection.	edit_other_53320667.000	edit_other_53320667.000n	wikipedia	neutral				
contradiction					The protests continued for days in January and February, often resulting in clashes between the police and the protesters.	The protests were short lived and peaceful, with no clashes. 	edit_other_42836692.001	edit_other_42836692.001c	wikipedia	contradiction				
neutral					Upon completion of training, NCB One was deployed to the South Pacific for 23 months, mostly in the vicinity of the Tonga and Samoan Islands.	They reached Tonga on August 1945.	edit_other_31869787.012	edit_other_31869787.012n	wikipedia	neutral				
neutral					Instead, she did photo sessions and appeared in teen magazines such as Just 17 and Jackie.	She posed for teen magazines until she was 19.	edit_other_17646455.005	edit_other_17646455.005n	wikipedia	neutral				
neutral					Apparently, Bianzhong and music are also used as a path for the Han rulers to communication with their Gods.	For the Han rulers, music and Bianzhong are used as communicative means with their Gods, like Yudi and Pangu. 	edit_other_01423177.006	edit_other_01423177.006n	wikipedia	neutral				
entailment					Like rugby union in Morocco, and many of the other North African countries, Tunisian rugby is a legacy of French colonialism after the First World War.	Tunisian rugby has French roots.	edit_other_34582814.000	edit_other_34582814.000e	wikipedia	entailment				
neutral					He and several other volunteers (the Thirty Comrades) were later given intensive military training on Hainan Island.	He was brevetted a major general of volunteers.	edit_other_29137941.002	edit_other_29137941.002n	wikipedia	neutral				
entailment					"As a wildlife reserve, according to the General Regulation on Protected Areas (""Reglamento General de Áreas Protegidas""), its purpose is ""the protection, management, and sustainable use of wildlife."""	A wildlife reserve purpose is to protect, manage, and sustain the use of wildlife.	edit_other_40756558.001	edit_other_40756558.001e	wikipedia	entailment				
entailment					Through Johnny Winter's involvement as a producer, the label is also credited with reviving the later career of Muddy Waters.	Johnny Winter's involvement as a producer reignited the career of Muddy Waters. 	edit_other_40641866.002	edit_other_40641866.002e	wikipedia	entailment				
entailment					"The band's premiere appearance was in the home release of ""Dance Dance Revolution 2ndMix"", with three songs that were also featured in the arcade release of ""Dance Dance Revolution 3rdMix""."	"The band's three songs were featured in the arcade release of ""Dance Dance Revolution 3rdMix"""	edit_other_08672834.001	edit_other_08672834.001e	wikipedia	entailment				
entailment					By 5 February, the date set for opening the Hongchon strike, General Almond expected ROK III Corps to have come up even with X Corps’ line of departure.	The date for opening the Hongchon strike was set for February 5th.	edit_other_34894289.000	edit_other_34894289.000e	wikipedia	entailment				
contradiction					Block Mountain () is a prominent block-shaped mountain with a height of 1,460 m. The feature juts east from the Douglas Range of Alexander Island immediately south of Transition Glacier in Antarctica.	Block Mountain is considered to be shaped as a block and, according to Jonas Lincoln, the first sightseer of the mountain, it resembles a brick. 	edit_other_56822047.000	edit_other_56822047.000c	wikipedia	contradiction				
entailment					Instead, she did photo sessions and appeared in teen magazines such as Just 17 and Jackie.	She was part of photo shoots, appearing in different magazines like Just 17 and Jackie.	edit_other_17646455.005	edit_other_17646455.005e	wikipedia	entailment				
contradiction					The first Beemer Public School was held in a small frame building located on the northest corner of Third and Beemer Streets.	The first Beemer Public School was held in a huge frame building.	edit_other_02286834.000	edit_other_02286834.000c	wikipedia	contradiction				
neutral					Consequently, God is not culpable for failing to prevent genuine evil.	God knows and can see when evil is about to be performed. 	edit_other_00755727.002	edit_other_00755727.002n	wikipedia	neutral				
neutral					Aaron Brooks had his own impressive comeback by completing 13 or 22 passes for 179 yards passing and one touchdown.	Aaron Brooks won public attention through the epic comeback.	edit_other_20399983.002	edit_other_20399983.002n	wikipedia	neutral				
neutral					Milton's political thought may be best categorized according to respective periods in his life and times.	Milton's political thought varied along his college life	edit_other_00397513.000	edit_other_00397513.000n	wikipedia	neutral				
neutral					The per capita income for the county was $15,588.	The per capita income for the county over was $20,328.	edit_other_01805120.002	edit_other_01805120.002n	wikipedia	neutral				
contradiction					Séïdath Konabe Tchomogo (born 13 August 1985), commonly known as Séïdath Tchomogo, is a Beninese footballer who plays for Al-Suwaiq in the Omantel Professional League.	Babatounde Issiaka Bello (born 6 October 1989) is a Beninese footballer who plays as a midfielder.	edit_other_27686512.000	edit_other_27686512.000c	wikipedia	contradiction				
entailment					Three seasons of audios starring David Bradley as the Doctor, Claudia Grant as Susan, Jemma Powell as Barbara, Jamie Glover as Ian	David Bradley has been the Doctor for at least three seasons.	edit_other_10287043.000	edit_other_10287043.000e	wikipedia	entailment				
contradiction					In 620 Abu Bakr was the first person to testify to Muhammad's Isra and Mi'raj (Night Journey).	Abu Bakr arrived in Medina and confirmed that Muhammad was alive and was the first to testify to Muhammad's Isra in 520.	edit_other_00030372.002	edit_other_00030372.002c	wikipedia	contradiction				
neutral					It is the biggest by population in the country.	In the country, Shanghai has the biggest population	edit_other_25265498.001	edit_other_25265498.001n	wikipedia	neutral				
neutral					At the 2006 census, its population was 1,052, in 237 families.	Its population has doubled since the 2006 census.	edit_other_48940126.001	edit_other_48940126.001n	wikipedia	neutral				
contradiction					The corps met the avantgarde of the Lithuanian army near the village of Postavy and smashed it, having captured the flag and many prisoners.	The corps met members of the Lithuanian army near the village of Romanian.	edit_other_37794816.001	edit_other_37794816.001c	wikipedia	contradiction				
entailment					The lake lies on a roughly north-south axis, 13 kilometers long by two wide, having 1760 hectares of open water.	The lake is longer than it is wide.	edit_other_39806617.000	edit_other_39806617.000e	wikipedia	entailment				
neutral					Following his second term, President Barack Obama was not eligible for another reelection.	Barack Obama won over 60% of the popular vote in his first run for president.	edit_other_53977110.000	edit_other_53977110.000n	wikipedia	neutral				
contradiction					She returned to the Foreign Office before she was sent to the Embassy in Israel from 1991 to 1993 and staff member at the Permanent Representative to the United Nations Office at Geneva until 1997.	She served in Israel from 1991 until the turning of the new millennia. 	edit_other_46361661.001	edit_other_46361661.001c	wikipedia	contradiction				
neutral					Hispanic or Latino of any race were 1.9% of the population.	1.9% of Maryland's population was Latino or Hispanic.	edit_other_02587852.004	edit_other_02587852.004n	wikipedia	neutral				
entailment					British Rail Class D2/12 was a locomotive commissioned by British Rail in England.	The British Rail commissioned the locomotive class D2/12.	edit_other_15955414.000	edit_other_15955414.000e	wikipedia	entailment				
neutral					Immediately after the Second World War, six known mass graves were created as a result of executions by the communists.	Each of the mass graves contained over a hundred people killed in communist executions.	edit_other_11925857.000	edit_other_11925857.000n	wikipedia	neutral				
contradiction					It is called pharynx before passing through the central nervous system, and esophagus inside the CNS.	It is called the pharynx inside the central nervous system.	edit_other_27203559.001	edit_other_27203559.001c	wikipedia	contradiction				
contradiction					Ryan Fequet remains at the helm of the senior women's squad.	Fequet is the first Hispanic player to join the Yellowknife FC	edit_other_47490452.001	edit_other_47490452.001c	wikipedia	contradiction				
contradiction					On 16 September 2014, Strike Force Rosann was established to investigate Tyrrell's disappearance.	Following Tyrrell's Disappearance the Strike Force Rosann was to investigate in 2012.	edit_other_53875333.000	edit_other_53875333.000c	wikipedia	contradiction				
neutral					As of 31 December 2004, it had a population of 8,223 and an area of .	It has an area of 92 km2.	edit_other_20100703.001	edit_other_20100703.001n	wikipedia	neutral				
contradiction					The Auckland Pride Festival is officially started at the Dawn Ceremony where a karakia and the call of the kaikaranga and pūtātara is performed.	The festival is also called Sonam Losoong and is officially started at the Dusk Ceremony.	edit_other_55619651.000	edit_other_55619651.000c	wikipedia	contradiction				
entailment					The only named peak on the west bank of Larrys Creek itself is Harris Point, where it leaves the dissected Allegheny Plateau.	The Harris Point on the west banks of Larry's Creek itself is divided into the unglaciated Allegheny Plateau and the glaciated Allegheny Plateau.	edit_other_16437372.003	edit_other_16437372.003e	wikipedia	entailment				
neutral					It also consists of different stories of the Bible, made with coloured rice and salt, on plates (these are done separately).	The art work consists of different stories of the Bible made with colored rice	edit_other_10451542.002	edit_other_10451542.002n	wikipedia	neutral				
contradiction					Hayes was elected as a Democrat to the Ninety-eighth Congress by a special election held on August 23, 1983, to fill the vacancy caused by the resignation of Harold Washington, who had been elected mayor of Chicago.	Hayes was elected as a Democrat to the Ninety-eighth Congress by an ordinary election.	edit_other_19369054.000	edit_other_19369054.000c	wikipedia	contradiction				
contradiction					"Laboratory magnetometers"" are used to measure the magnetic field of materials placed within them and are typically stationary. """	Magnetometers measure the density of an object, rather than its magnetic field. 	edit_other_01637702.003	edit_other_01637702.003c	wikipedia	contradiction				
entailment					He and several other volunteers (the Thirty Comrades) were later given intensive military training on Hainan Island.	He and other volunteers were given intensive military training later. 	edit_other_29137941.002	edit_other_29137941.002e	wikipedia	entailment				
neutral					Mexico has 872 separately licensed television stations authorized by the Federal Telecommunications Institute.	This allowed Mexico to have over 1000 channels.	edit_other_31220630.000	edit_other_31220630.000n	wikipedia	neutral				
neutral					"In 1660, capillary action was still a novelty to the Irish chemist Robert Boyle, when he reported that ""some inquisitive French Men"" had observed that when a capillary tube was dipped into water, the water would ascend to ""some height in the Pipe""."	For over a century the water was supplied untreated as the chemist Robert Boyle considered capillary action to be a novelty.	edit_other_03520270.002	edit_other_03520270.002n	wikipedia	neutral				
contradiction					"The 2008 entry was Eglė Jurgaitytė with ""Laiminga diena"", which ended third for Lithuania at the 2008 Contest in Limassol."	Eglė Jurgaitytė was the 2009 entry.	edit_other_24756582.000	edit_other_24756582.000c	wikipedia	contradiction				
neutral					The city had an unemployment rate of 7.9% as of 2010; 12,536 of the 71,341 residents lived and worked in the city, with a daytime population change of +10,610.	17% of the city residents lived and worked in the city	edit_other_02381843.002	edit_other_02381843.002n	wikipedia	neutral				
entailment					The leaves are lanceolate, long and broad, produced in a tight rosette the first year, and spirally on a stem the second year.	During the second year the leaves are produced spirally on a stem	edit_other_11791348.001	edit_other_11791348.001e	wikipedia	entailment				
neutral					Popular Unity () was a political and electoral alliance in Spain.	The political and electoral alliance Popular Unity won just 4 of the 100 seats in the Spain parliament, and it was dissolved	edit_other_53320934.000	edit_other_53320934.000n	wikipedia	neutral				
entailment					By 1917, the Baltimore Council provided less support beyond Central Maryland as local councils were created in Frostburg, Westminster, Salisbury and Frederick.	The Baltimore Council provides most of its support for Central Maryland.	edit_other_01903462.000	edit_other_01903462.000e	wikipedia	entailment				
entailment					The organisation was inspired by the Rhodes Must Fall movement at the University of Cape Town.	The University of Cape Town started the Rhodes Must Fall movement that inspired other organizations.	edit_other_51898107.001	edit_other_51898107.001e	wikipedia	entailment				
neutral					While in Rome, he became of follower or Giovanni Volpato and Raffaello Morghen, and when he moved to Naples in 1790, he became popular for his Neoclassic paintings.	He became popular for his paintings, the first of which sold in 1795.	edit_other_45386149.000	edit_other_45386149.000n	wikipedia	neutral				
neutral					On January 2, 2016, Drouin was reassigned to the Syracuse Crunch.	At Syracuse Church he became a deacon.	edit_other_45895558.000	edit_other_45895558.000n	wikipedia	neutral				
contradiction					The 2012 video game 007 Legends features a level based on Goldfinger.	Prompt: The 2012 video game 007 Legends features a level based on Bronzefinger. 	edit_other_19678344.000	edit_other_19678344.000c	wikipedia	contradiction				
neutral					Prudently, he took the opportunity to flee from the City.	He was prepared to leave the city.	edit_other_07100653.009	edit_other_07100653.009n	wikipedia	neutral				
entailment					As the game progresses, the skip must assess different aspects of the game, such as timing of the rocks and characteristics of the curling sheet—and use these to choose the most optimal shots and tactics.	The optimal shots and tactics are chosen by timing of rocks and characteristics of the curling sheet. 	edit_other_19515415.000	edit_other_19515415.000e	wikipedia	entailment				
neutral					Nevertheless, for randomly distributed point sets, both the Delaunay and greedy triangulations are within a logarithmic factor of the minimum weight.	The density function we seek is therefore	edit_other_34094533.002	edit_other_34094533.002n	wikipedia	neutral				
contradiction					Examples were also sold to a number of German allies, including Hungary (102), Slovakia (69), Romania (50), and Bulgaria (10).	Hungary, Slovakia, Romania and Bulgaria were British allies during the war	edit_other_48686655.006	edit_other_48686655.006c	wikipedia	contradiction				
contradiction					However, local residents opposed the development because its proposed site would displace an estimated 7,500 residents.	The development was welcomed by local residents.	edit_other_22124563.004	edit_other_22124563.004c	wikipedia	contradiction				
entailment					"He then proposes a toast: ""Grant, O God, that there be health and joy in this home, that our grain and grapevines yield well, that children be born healthy to us, that our property increase in the field, pen, and barn!"""	He then proposes a toast.	edit_other_22440499.001	edit_other_22440499.001e	wikipedia	entailment				
contradiction					Her other usual accessory is her belt, later partially replaced with a vest with many pockets.	Her other usual accessory is her hand bag. 	edit_other_04884636.003	edit_other_04884636.003c	wikipedia	contradiction				
entailment					Jordan criticized Brown for his relations with special interests during his time in the State Assembly.	Brown faced much criticism while he was in the State Assembly, from Jordan for his relations with special interests.	edit_other_05808865.006	edit_other_05808865.006e	wikipedia	entailment				
contradiction					Crank is the fourth studio album released by Scottish heavy metal band The Almighty.	"""Fourth"" is the Crank solo album released by The Almighty."	edit_other_39640027.000	edit_other_39640027.000c	wikipedia	contradiction				
neutral					Gilman had its start in the year 1870 by the building of the Central Railroad of Iowa through that territory.	Miles had its start in the year 1870 when it was anticipated the Central Railroad would be built through the territory.	edit_other_02112133.000	edit_other_02112133.000n	wikipedia	neutral				
neutral					His congressional papers, minus some of the sensitive Tongsun Park material removed by his staff, are in the archives of the University of Louisiana at Monroe.	His staff removed about a third of the Tongsun Park material from his congressional papers because of their sensitive nature.	edit_other_18154231.003	edit_other_18154231.003n	wikipedia	neutral				
entailment					She was therefore asked to coordinate various grassroots organisations and organised a large protest in December 2008.	In 2008, she organized a big protest	edit_other_38668523.001	edit_other_38668523.001e	wikipedia	entailment				
contradiction					Chief among these customers were the established Olds Motor Vehicle Company and the new Ford Motor Company.	Chief among these customers were the new Olds Motor Vehicle Company and the leader Ford Motor Company	edit_other_00997674.001	edit_other_00997674.001c	wikipedia	contradiction				
contradiction					Intellectual disability is sometimes associated with syndromes of other defects caused by the same gene, but SYNGAP1-associated intellectual disability is not; it is therefore called non-syndromic intellectual disability.	Intellectual disability has always been correlated with syndromes of various different genes. 	edit_other_28028077.001	edit_other_28028077.001c	wikipedia	contradiction				
contradiction					The GMAC headquarters, however, remains in Detroit.	Its headquarters are in New York City.	edit_other_36781414.005	edit_other_36781414.005c	wikipedia	contradiction				
neutral					Born in the Persian month of Aban 1316 SH and in the month of Shaban 1456 AH in the semi-desert farming village of Yingabad (now Nikabad), 60 km (37 mi) southwest of Isfahan.	It is the village of ex-MPA Sardar Muhammad Rafique Gujjar.	edit_other_15368029.000	edit_other_15368029.000n	wikipedia	neutral				
neutral					In summer 2014, Boakye joined Swedish side Åtvidabergs from Slovenian club Mura 05.	He joined Swedish club Skellefteå FF in 2006.	edit_other_19364888.001	edit_other_19364888.001n	wikipedia	neutral				
neutral					Being a noble meant that one had responsibilities to lead, manage and so on.	Being a noble leads to strategic versus social responsibilities.	edit_other_33215364.001	edit_other_33215364.001n	wikipedia	neutral				
neutral					"His most notable Broadway performance (later reprised in a 1958 movie) was as ""Big Daddy"" Pollitt in ""Cat on a Hot Tin Roof"" (1955–56)."	He later starred in movies with both Gene Kelly and Frank Sinatra.	edit_other_02852279.001	edit_other_02852279.001n	wikipedia	neutral				
contradiction					"This was criticized by commentator Beppe Grillo because Article 67 of the Italian constitution, says that ""every member of the parliament represents the nation and exercises its functions without mandate tie."""	Article 67 allows every member of the parliament exercise abnormal power. 	edit_other_24223641.001	edit_other_24223641.001c	wikipedia	contradiction				
contradiction					The tornado was rated F3 (winds estimated at 200 MPH at the time) on the Fujita scale, and was 970 yards (0.55 miles) wide.	On the Fujita scale, the tornado with a rating of F4 had winds reaching 300 MPH, the highest rating in history.	edit_other_08874936.004	edit_other_08874936.004c	wikipedia	contradiction				
contradiction					Diabetics and patients with other chronic conditions could manage their own budgets along with incentives to manage their own care.	Non-diabetics are incapable of managing their own budgets and their chronic conditions. 	edit_other_18256372.004	edit_other_18256372.004c	wikipedia	contradiction				
neutral					It originally aired on ABC on 22 December 1962.	ABC played it multiple times after the airing. 	edit_other_44417864.001	edit_other_44417864.001n	wikipedia	neutral				
entailment					On June 28, 1969, the patrons of the Stonewall Inn, a gay bar located in New York City's Greenwich Village, resisted a police raid.	The police raid at the Stonewall Inn in Greenwich village had taken place on June 28, 1969.	edit_other_35900094.000	edit_other_35900094.000e	wikipedia	entailment				
neutral					The winner of Pool A will play-off against the runner-up of Pool B and the winner of Pool B will play-off against the runner-up of Pool A to determine which two nations will advance to Americas Zone Group II in 2019.	When the final nations are chosen, they proceed to Group I. 	edit_other_57601017.001	edit_other_57601017.001n	wikipedia	neutral				
neutral					Erik Pontoppidan, the Bishop of Bergen, Norway, in the mid 18th century, recommended using elm, as it helped the often crumbly bark bread hold together better.	Erik Pontoppidan served as a bishop in Bergen for ten years.	edit_other_46598320.003	edit_other_46598320.003n	wikipedia	neutral				
contradiction					The troy pound () was made the primary unit of mass by the 1824 Act; however, its use was abolished in the UK on 1 January 1879, with only the troy ounce () and its decimal subdivisions retained.	Its first known use was in 1899, after it had been called the primary unit. 	edit_other_00380218.003	edit_other_00380218.003c	wikipedia	contradiction				
neutral					SR 410 leaves the national forest and travels parallel to the Naches River to end in Naches, a city located west of Yakima.	SR 410 ends in Naches, with a total length of 68 km	edit_other_10656997.003	edit_other_10656997.003n	wikipedia	neutral				
entailment					Thereafter it served as a chapel of ease to that church. (	It served as the chapel to the church. 	edit_other_39716517.003	edit_other_39716517.003e	wikipedia	entailment				
neutral					AfterEllen.com included Torres in their list of the Top 50 Lesbian and Bisexual Characters, ranking her at No.	AfterEllen.com also included Robbins in their poll of the Top 50 Lesbian and Bisexual Characters.	edit_other_21257923.007	edit_other_21257923.007n	wikipedia	neutral				
entailment					Shortly after the launch of the new model, ownership of the Metrocab company passing from Reliant to Hooper and then on to Kamkorp.	The Metrocab company has changed ownership several times since its creation.	edit_other_22136284.002	edit_other_22136284.002e	wikipedia	entailment				
entailment					659 service personnel were killed due to the second JVP insurrection from 1987 to 1990.	During the 2nd JVP insurrection, 659 people died	edit_other_20097425.001	edit_other_20097425.001e	wikipedia	entailment				
neutral					Three months before the death of Emperor Bahadur Shah, he had gone out towards Jaunpur to restore order.	Emperor Bahadur Shah died during an attack by the rebels 	edit_other_21574652.001	edit_other_21574652.001n	wikipedia	neutral				
contradiction					Backed by their Black Guards, the duo negotiated to become anarchist representatives in the city's new Revolutionary committee.	Together they formed a Revolutionary Committee rather than become representatives of the city's current Revolutionary committee.	edit_other_12133769.001	edit_other_12133769.001c	wikipedia	contradiction				
entailment					Mexico has 872 separately licensed television stations authorized by the Federal Telecommunications Institute.	Mexico has over 800 tv stations. 	edit_other_31220630.000	edit_other_31220630.000e	wikipedia	entailment				
entailment					This site was well located; close to the railway, on the main road and close to the service district of Wynnum.	The service district of Wynnum was located near the location of the site	edit_other_51143232.001	edit_other_51143232.001e	wikipedia	entailment				
contradiction					Although he spent most of his life abroad his style is a combination of European Modernism and Abstract with a distinctly Latvian influence.	He spent some of his life abroad, but stayed in his country mostly.	edit_other_15886780.002	edit_other_15886780.002c	wikipedia	contradiction				
contradiction					The rime is usually the portion of a syllable from the first vowel to the end.	The rime tends to deviate from the portion of a syllable from the first vowel to the end	edit_other_01037529.000	edit_other_01037529.000c	wikipedia	contradiction				
contradiction					"Bosley Crowther of ""The New York Times"" gave the film a blatantly negative review, writing that the ""beautiful Bible story of Esther"" had ""been thumped into a crude costume charade"". """	"Bosley Crowther in ""The New York Times"" gave the film a glowing, positive review."	edit_other_32217759.001	edit_other_32217759.001c	wikipedia	contradiction				
contradiction					Susan rushes to the store to buy a bottle of wine so that she and Eli can toast to his retirement.	Susan rushes to the store to buy some vodka for mixed drinks.	edit_other_32932182.015	edit_other_32932182.015c	wikipedia	contradiction				
neutral					"Users can use commands like, for example, ""codice_10"" to print the content of a file to a printer."	Users may also connect a USB hub and printer.	edit_other_05499826.000	edit_other_05499826.000n	wikipedia	neutral				
entailment					The program also had their first ever winning season since moving to Division I, finishing 17–15 in 2008–2009.	Since moving to Division I, the program enjoyed their first ever winning season in 2008-2009. 	edit_other_33509133.003	edit_other_33509133.003e	wikipedia	entailment				
entailment					The local church is dedicated to the Virgin Mary and belongs to the Parish of Podzemelj.	The church is dedicated to the Virgin Mary.	edit_other_37506692.000	edit_other_37506692.000e	wikipedia	entailment				
contradiction					The competition ran through 1993, with Akiva winning in the final year of competition.	The competition was continued in 1999.	edit_other_11530424.001	edit_other_11530424.001c	wikipedia	contradiction				
contradiction					"Annie Zaleskie from the website ""The A.V. Club"" called the song an ""unstoppable hit"" and described it as ""an icy rush of electro-pop seduction in praise of fleeting romance""."	Annie Zaleskie called the song a forgettable hit.	edit_other_52465826.002	edit_other_52465826.002c	wikipedia	contradiction				
neutral					Debutant Mattias Ekström gained the lead as Stewart went to pit lane.	On lap 7, Stewart took the lead ahead of Mattias Ekström.	edit_other_38013388.001	edit_other_38013388.001n	wikipedia	neutral				
contradiction					Over the next two decades, the annual celebration has evolved into a ten-day Festival including over 250 events with music at locations throughout northwest Alabama.	The small annual celebration in northwest Alabama started as a festival with over 250 events.	edit_other_25726924.002	edit_other_25726924.002c	wikipedia	contradiction				
entailment					"Patricia Erens also viewed the picture as having ""a clearly communist message"" but as addressing the Jewish question directly, more than as merely a setting for expressing political ideals: ""it clearly singles out Jews as enemies of the Third Reich""."	According to Patricia Erens, the picture also had a communist message	edit_other_42396476.004	edit_other_42396476.004e	wikipedia	entailment				
neutral					Pholiota microcarpa is a species of agaric fungus in the family Strophariaceae.	Euphorbia neobosseri is a species of plant in the family Euphorbiaceae It is endemic to Madagascar as opposed to Pholiota microcarpa which is fungus.	edit_other_53890180.000	edit_other_53890180.000n	wikipedia	neutral				
entailment					7 Hertz are a chamber music group based in Leeds, England.	7 Hertz is based out of Leeds and is a chamber music group. 	edit_other_37293195.000	edit_other_37293195.000e	wikipedia	entailment				
entailment					"Curry chose to cross the color line and attend Gables, where he became known as ""The Negro Quarterback""."	"Curry became known as ""The Negro Quarterback"" after Gables"	edit_other_56375800.001	edit_other_56375800.001e	wikipedia	entailment				
entailment					After Taavi Rõivas' second cabinet split in November 2016 due to internal struggle, coalition talks began between Centre Party, Social Democratic Party, and Pro Patria and Res Publica Union.	Taavi Roivas' second cabinet split triggered coalition talks to begin between four parties. 	edit_other_15586397.001	edit_other_15586397.001e	wikipedia	entailment				
contradiction					On January 2, 2016, Drouin was reassigned to the Syracuse Crunch.	Drouin was retained, denying reassignment. 	edit_other_45895558.000	edit_other_45895558.000c	wikipedia	contradiction				
entailment					Men of the family attend to livestock rearing, agriculture (jhum cultivation), small cottage industries of wood furniture (carpentry), aluminum utensil making, and so forth.	Men of the family are in charge of livestock rearing	edit_other_43025422.001	edit_other_43025422.001e	wikipedia	entailment				
entailment					This part was inaugurated on 23 December 2007 along with the entire section Madrid–Segovia–Valladolid.	This part was inaugurated on 23 December 2007 along with the entire section of Madrid.	edit_other_47646341.001	edit_other_47646341.001e	wikipedia	entailment				
contradiction					In the postseason the Rhinos were eliminated in the quarterfinals by the Islanders once again on a 5–3 aggregate on goals.	In the postseason the Rhinos reclaimed their spot in the quarterfinals.	edit_other_32570828.005	edit_other_32570828.005c	wikipedia	contradiction				
contradiction					Thereafter it served as a chapel of ease to that church. (	It replaced the church completely. 	edit_other_39716517.003	edit_other_39716517.003c	wikipedia	contradiction				
contradiction					She is usually very composed and has a violent, vengeful nature.	She is extremely violent and easily angered under that thin composure.	edit_other_42499611.001	edit_other_42499611.001c	wikipedia	contradiction				
contradiction					"As mentioned in ""Curtain"" and ""The Clocks"", he is fond of classical music, particularly Mozart and Bach."	He dislikes classical music such as Mozart and Bach.	edit_other_00013972.000	edit_other_00013972.000c	wikipedia	contradiction				
entailment					In the Westminster model of parliamentary democracy, the minimum support necessary for a cabinet government to continue in office is confidence and supply from the responsible chamber, which in Ireland is the Dáil.	The minimum support necessary for that cabinet to continue is confidence and supply. 	edit_other_50931501.000	edit_other_50931501.000e	wikipedia	entailment				
neutral					Game 2 was at the Apollo Stadium in Adelaide where the 36ers had gone 14–0 during the season.	The Adelaide 36ers played their home games at the 3,000 seat Apollo Stadium.	edit_other_29592123.005	edit_other_29592123.005n	wikipedia	neutral				
entailment					Her first book talks about the immigrant experience and addresses racism and xenophobia.	The subject of her first book is the immigrant experience.	edit_other_59059494.001	edit_other_59059494.001e	wikipedia	entailment				
