gold_label	null	null	null	null	sentence1	sentence2	promptID	pairID	genre	label1	null	null	null	null
contradiction					There was a lengthy battle over the design between the Commission of Fine Arts and the Vermont commission in charge of organizing the coin issue, as a result of which the original designer, Sherry Fry, left the project, replaced by Keck.	The original designer, Sherry Keck, was replaced by Fry.	edit_premise_55226010.000	edit_premise_55226010.000c	wikipedia	contradiction				
neutral					These images can be seen in detail here	These 3D images can be appreciated with higher detail here	edit_premise_25537405.001	edit_premise_25537405.001n	wikipedia	neutral				
entailment					In September 2015, C2FO announced it had reached the $1 billion-a-week milestone for the amount of working capital trading on its platform.	In 2015, C2FO announced they reached the $1 billion-a-week milestone	edit_premise_46405699.002	edit_premise_46405699.002e	wikipedia	entailment				
entailment					"And I think to some extent that might mean retiring the name."""	And I think to some extent that might mean retiring the name.	edit_premise_11505896.004	edit_premise_11505896.004e	wikipedia	entailment				
entailment					By construction, hypothesis testing limits the rate of Type I errors (false positives) to a significance level.	Hypothesis testing limits the rate of Type I errors (false positives) to a significance level.	"edit_premise_"">072519s061"	edit_premise_072519s061e	wikipedia	entailment				
contradiction					There was flooding during the 1955 Hurricane Diane, and a flood-related rumor started a panic in the population.	Due to the 1955 Hurricane Maria's flooding, a flood related rumor started a panic among the people 	edit_premise_02362185.001	edit_premise_02362185.001c	wikipedia	contradiction				
entailment					"Between 1930 and 1941 she was a drama critic for the newspapers ""Östergötlands Dagblad"" and ""Arbetet""."	"She acted as a drama critic for the newspapers ""Östergötlands Dagblad"" and ""Arbetet""."	edit_premise_50056898.004	edit_premise_50056898.004e	wikipedia	entailment				
contradiction					On July 13, 1742 Christiansfjeld Fortress was closed and the materials were moved to Kongsvinger Fortress.	The materials stored in Christiansfjeld Fortress were lost in their transit to Kongsvinger Fortress.	edit_premise_10501162.007	edit_premise_10501162.007c	wikipedia	contradiction				
contradiction					Under the Franco regime, he held the positions of Attorney General in Corts, National Delegate for Sports and President of the Diputació de Barcelona until he arrived at the International Olympic Committee Presidency (1980-2001).	He became President of the Diputació de Barcelona after serving as President of the International Olympic Committee.	edit_premise_57858191.001	edit_premise_57858191.001c	wikipedia	contradiction				
contradiction					This campaign was the target of attacks by Pablo Escobar; Gaviria was to take Avianca Flight 203, bound for Cali.	Gaviria was to take Avianca Flight 103, bound for Cali.	edit_premise_02909644.002	edit_premise_02909644.002c	wikipedia	contradiction				
entailment					Until a permanent CEO gets selected from Herbalife Nutrition's senior leadership team, Johnson is set to, along with other senior executives, oversee the running of the company and keep moving its sales forward to meet its goals.	Until a permanent CEO gets selected from Herbalife Nutrition's senior leadership team, Johnson is set to oversee the running of the company and keep moving its sales forward to meet its goals.	edit_premise_58746367.001	edit_premise_58746367.001e	wikipedia	entailment				
entailment					The platform-framed wall, on the other hand, is independent for each floor.	Each floor has an independent platform-framed wall.	edit_premise_11704588.002	edit_premise_11704588.002e	wikipedia	entailment				
entailment					It offered amnesty to most guerrillas and Government security forces.	It offered amnesty to most guerrillas and Government security forces.	"edit_premise_"">072519s068"	edit_premise_072519s068e	wikipedia	entailment				
neutral					In the summer of 2009, it was reported that a reality television series centering on the Midnight Ramble was in development.	In 2009, it was reported that a television series centering on the Midnight Ramble was in development.	edit_premise_05575564.006	edit_premise_05575564.006n	wikipedia	neutral				
contradiction					5 Pantnagar Police, which happened to be located a few metres from the statue.	5 Pantnagar Police officers, were located a few hundred meters away from the statue.	edit_premise_44318938.003	edit_premise_44318938.003c	wikipedia	contradiction				
contradiction					The Vall de Ribes was historically a part of the county of Cerdanya and ecclesiastically pertained to the diocese of Urgell.	The Vall de Ribes was part of the diocese of Selestat.	edit_premise_47054724.000	edit_premise_47054724.000c	wikipedia	contradiction				
contradiction					The previous residence had been purchased by Giorgio Cornaro, brother of Caterina Cornaro from the Malombra family.	The previous residence had been sold by Giorgio Cornaro.	edit_premise_47391248.002	edit_premise_47391248.002c	wikipedia	contradiction				
neutral					Searching for the only clue, a gorgeous woman with a small rose tattoo, they are drawn into an ever-deepening pool of crime and action.	They find the gorgeous woman with a small rose tattoo in a Monaco casino.	edit_premise_40125667.002	edit_premise_40125667.002n	wikipedia	neutral				
entailment					In 2016, she was named a Distinguished Citizen by Alpha Gamma Delta.	Alpha Gamma Delta named her a Distinguished Citizen in 2016.	edit_premise_41534298.002	edit_premise_41534298.002e	wikipedia	entailment				
entailment					The area covers the Kama, Vyatka and the Ik-Belaya watershed (Perm and Kirov regions, Udmurtia, Tatarstan and Bashkortostan).	The area includes the Kama, Vyatka and the Ik-Belaya watershed.	edit_premise_47461218.001	edit_premise_47461218.001e	wikipedia	entailment				
neutral					A post-credits scene shows Deacon attempting to hypnotize the audience to forget the events of the film.	A post-credits scene shows Deacon trying to hypnotize the audience to forget the events of the film and implant the thoughts of a sequel. 	edit_premise_48631854.001	edit_premise_48631854.001n	wikipedia	neutral				
neutral					The deadliest tornado of the outbreak occurred just outside Wilmington, North Carolina in the community of Riegelwood.	Outside of Wilmington, North Carolina is where the deadliest tornado occurred, killing 16 people and destroying more than 20 properties. 	edit_premise_15632949.000	edit_premise_15632949.000n	wikipedia	neutral				
neutral					Fertilisers also reduce terrestrial biodiversity by increasing competition for light, favouring those species that are able to benefit from the added nutrients.	Fertilizers reduce terrestrial biodiversity by over fifty percent.	"edit_premise_"">072519s045"	edit_premise_072519s045n	wikipedia	neutral				
contradiction					"The Kurogane Baby was a ""keitora"" and microvan built by the Japanese Kurogane company from April 1959 until January 1961, sold only in Japan."	The Kurogane Baby was a microvan built by the Kurogane company from April 1951 only in China.	edit_premise_56072938.000	edit_premise_56072938.000c	wikipedia	contradiction				
entailment					Kelly was born in Troy, New York to Michael Kelly Sr.	Michael Kelly Sr was the father of Kelly	edit_premise_06930241.000	edit_premise_06930241.000e	wikipedia	entailment				
contradiction					Among those killed were Archbishop of Port-au-Prince Joseph Serge Miot, and opposition leader Micha Gaillard.	Micha Gaillard was an opposition leader that was saved alongside Prince Joseph Serge Miot who was the Archbishop of Port-au.	edit_premise_37162046.002	edit_premise_37162046.002c	wikipedia	contradiction				
contradiction					The act of helping requires an allocation of energy towards actually performing the behavior.	The act of helping requires no allocation of energy towards actually performing the behavior.	edit_premise_19827396.001	edit_premise_19827396.001c	wikipedia	contradiction				
neutral					The seaport and the fishing harbour are also important for its economy.	The seaport and the fishing harbour are the most important for its economy.	edit_premise_07400687.002	edit_premise_07400687.002n	wikipedia	neutral				
entailment					Just like the Lumia 900, the 800 comes with a diagnostic tool.	Just like the Lumia 900, the 800 comes with a diagnostic tool.	edit_premise_42184482.000	edit_premise_42184482.000e	wikipedia	entailment				
entailment					Most newspapers supported Chamberlain uncritically, and he received thousands of gifts, from a silver dinner service to many of his trademark umbrellas.	Most newspapers supported Chamberlain unilaterally and he was given thousands of gifts.	edit_premise_00534164.004	edit_premise_00534164.004e	wikipedia	entailment				
neutral					In addition, many of those who were freed had no alternative career; they continued as entertainers, now without the protections afforded by kisaeng status.	The kisaeng status offered at least some protections for women.	edit_premise_14688158.003	edit_premise_14688158.003n	wikipedia	neutral				
entailment					They lost the title to Io Shirai, Kairi Hojo and Mayu Iwatani in their third defense on 28 February 2016.	They lost the title to Io Shirai, Kairi Hojo and Mayu Iwatani in their third defense in 2016.	edit_premise_49371582.001	edit_premise_49371582.001e	wikipedia	entailment				
contradiction					The lodge worked to support the summer camps at D-bar-A Scout Ranch starting in 1951 and Cole Canoe Base starting in 1969.	The lodge worked to dismantle the winter camps in 1951 and Cole Canoe Base in 1969.	edit_premise_22335127.002	edit_premise_22335127.002c	wikipedia	contradiction				
neutral					The destruction of pollutants in AOPs is based on the non-selective reaction of hydroxyl radicals on organic compounds.	The non-selective reaction of hydroxyl radicals on organic compounds is the basis of the restructuring of pollutants in AOPs.	edit_premise_06941278.001	edit_premise_06941278.001n	wikipedia	neutral				
contradiction					His brothers were Perc, Ern, Wally, Bud and Frank, who all went on to work in makeup departments in Hollywood based studios.	His brothers all went on to work in special effects departments in Hollywood based studios.	edit_premise_22571053.003	edit_premise_22571053.003c	wikipedia	contradiction				
entailment					Buses are also available at BHPV.	Buses can be also found at BHPV.	edit_premise_30944132.001	edit_premise_30944132.001e	wikipedia	entailment				
contradiction					New Bargh was founded in 2015 by Bargh Shiraz fans and started competing in League 2.	New Bargh was founded in 2016 by Bargh Shiraz fans.	edit_premise_55343104.000	edit_premise_55343104.000c	wikipedia	contradiction				
entailment					It was described by Maximilian Ferdinand Wocke in 1876.	In 1876, Maximilian Ferdinand Wocke described it	edit_premise_49475334.001	edit_premise_49475334.001e	wikipedia	entailment				
neutral					As of the census of 2010, there were 1,420 people, 536 households, and 398 families residing in the town.	Almost 400 middle-class families were living in the town according to the 2010 census.	edit_premise_02086888.000	edit_premise_02086888.000n	wikipedia	neutral				
contradiction					Academy Park High School offers a dual enrollment program.	Academy Park High School only offers singular enrollment at this time. 	edit_premise_21110155.000	edit_premise_21110155.000c	wikipedia	contradiction				
neutral					Another stairway leads them to the land of Khoire, a strange and mysterious paradise.	The land of Khoire is a strange and mysterious paradise, according to the fantasy novel written in 1865	edit_premise_24367246.002	edit_premise_24367246.002n	wikipedia	neutral				
contradiction					At Klein, Murphy led the team to a state title in 1998 as a pitcher and outfielder, earned All-State honors, and was also a USA Today High School All-America Honorable Mention.	Murphy lost the team a state title in 1988 as a pitcher and outfielder, earned All-State honors, and was also a USA Today High School All-America Honorable Mention.	edit_premise_19410045.001	edit_premise_19410045.001c	wikipedia	contradiction				
entailment					"In 2003 she released ""Sobrevivir"" and won her fourth Grammy."	"Her fourth Grammy came after the release of ""Sobrevivir"" in 2003"	edit_premise_08046431.006	edit_premise_08046431.006e	wikipedia	entailment				
contradiction					The ambiguity becomes even worse, if formula_38 is used for the states with certain value of the coordinate, and formula_39 means the state with certain value of the momentum, which may be used in books on quantum mechanics.	Formula_38 is exactly the same as formula_39.	"edit_premise_"">072519s006"	edit_premise_072519s006c	wikipedia	contradiction				
contradiction					Buddy pops out from under the folds of the cloth, a bit dazed (and conspicuously without Cookie!)	From underneath the cloth, out pops buddy without a cookie and in a bit of a dash.	edit_premise_43298188.012	edit_premise_43298188.012c	wikipedia	contradiction				
entailment					Gun dogs, or bird dogs, are types of hunting dogs developed to assist hunters in finding and retrieving game, usually birds.	Bird or gun dogs can assist hunters catching birds as part of a game	edit_premise_05904046.000	edit_premise_05904046.000e	wikipedia	entailment				
contradiction					In addition to lubricating both bearings, the remaining 11 trundle bearings in the starboard SARJ were replaced.	Other than replacing the bearings, they rebuilt the remaining trundle bearings in the Jars 	edit_premise_18244605.004	edit_premise_18244605.004c	wikipedia	contradiction				
entailment					He is married to his high school sweetheart, and they have three children.	He has three children with his high school sweet heart that he married.	edit_premise_41495631.002	edit_premise_41495631.002e	wikipedia	entailment				
neutral					"The Chinese word ""yí"" in ""Dōngyí"" has a long history and complex semantics."	"The Chinese word ""yí"" in ""Dōngyí"" has a long history and is present in many words."	edit_premise_15385672.000	edit_premise_15385672.000n	wikipedia	neutral				
neutral					Parker Ranch is a working cattle ranch on the Island of Hawaii in the U.S. state of Hawaii, now run by a charitable trust Parker Ranch Foundation Trust, www.prft.org.	Parker Ranch Foundation Trust is a charitable trust on one of the Hawaiian Islands which contains a working cattle ranch.	edit_premise_18711105.000	edit_premise_18711105.000n	wikipedia	neutral				
entailment					Because of persistent requests by the students, the facility was renamed Jack Trice Stadium, making it the only one in Division I FBS named for an African American individual.	Requests by the students were the cause of the facility being renamed Jack Trice Stadium, making it the only one in Division I FBS named for an African American individual.	edit_premise_11200225.001	edit_premise_11200225.001e	wikipedia	entailment				
entailment					The Norwegian Softball and Baseball Federation ( or ; NSBF) is the governing body for baseball and softball in Norway.	Norway has one single body to govern baseball and softball.	edit_premise_55414836.000	edit_premise_55414836.000e	wikipedia	entailment				
contradiction					Of that total, 25 made over 75,000 CHF per year.	Of that total, 25 made less than 75,000 CHF per year.	edit_premise_19469441.001	edit_premise_19469441.001c	wikipedia	contradiction				
contradiction					She was inducted into the Rock & Roll Hall of Fame in 2015.	She was inducted into the Rock & Roll Hall of Fame in 2018.	edit_premise_53494982.002	edit_premise_53494982.002c	wikipedia	contradiction				
entailment					"It premiered on 6 March 2011 at 21:25 after ""X Factor""."	The premier was just after X Factor, at 21:25	edit_premise_41413225.002	edit_premise_41413225.002e	wikipedia	entailment				
contradiction					Throughout 2016 Microsoft slowed down production volumes of Lumia devices, and it was speculated that the series would be discontinued by the end of 2016.	Throughout 2016 Microsoft sped up production volumes of Lumia devices, and it was speculated that the series would be discontinued by the end of 2016.	edit_premise_44203712.005	edit_premise_44203712.005c	wikipedia	contradiction				
neutral					He died at his home in Dublin in 1990.	He died at his home with his family.	edit_premise_19162258.000	edit_premise_19162258.000n	wikipedia	neutral				
neutral					He served as the president of the AOS from 1993 to 1994.	He was a member of the AOS for ten years before becoming its president.	edit_premise_27536841.001	edit_premise_27536841.001n	wikipedia	neutral				
entailment					Cayetano is married to the former Jenny Zapanta of Taytay, Rizal.	Jenny Zapanta of Taytay, Rizal or the former, is who Cayetano is married to.	edit_premise_31013911.000	edit_premise_31013911.000e	wikipedia	entailment				
contradiction					It later became the Militant tendency, an entryist group within the Labour Party.	The Labour Party had an entryist group that it later withdrew from; the Militant tendency.	edit_premise_50107345.001	edit_premise_50107345.001c	wikipedia	contradiction				
neutral					The Sox split the series against the Yankees at New York, including two straight plays by Brent Lillibridge off the bats of Alex Rodríguez and Robinson Canó to end the game on April 26.	The Sox split the series against the Yankees at New York to get more audience.	edit_premise_39473545.002	edit_premise_39473545.002n	wikipedia	neutral				
entailment					Misha was used extensively during the opening and closing ceremonies, had a TV animated cartoon and appeared on several merchandise products.	Misha was used extensively during the opening ceremonies, had a cartoon and appeared on a number of  merchandise products.	edit_premise_06909108.002	edit_premise_06909108.002e	wikipedia	entailment				
contradiction					Samuel Harris QC (6 November 1815 – 9 June 1905) was a Manx advocate, businessman and philanthropist who became High Bailiff of Douglas and a member of the Legislative Council of the Isle of Man.	Samuel Harris QC born November of 1715 was a Manx advocate, businessman and philanthropist.	edit_premise_56126701.000	edit_premise_56126701.000c	wikipedia	contradiction				
entailment					Inhabitants of the valley live in huts made from juniper bark, distinct from the homes in other villages.	Inhabitants lived in huts made from bark, distinct from the homes in other villages.	edit_premise_15596099.002	edit_premise_15596099.002e	wikipedia	entailment				
neutral					2 * The first Lancashire Cup match to be played at Carlisle's new stadium	The first Lancashire Cup match to be played at Carlisle's new stadium will take place tomorrow	edit_premise_49064368.000	edit_premise_49064368.000n	wikipedia	neutral				
neutral					In 1369 the townspeople revolted against the Perugians, giving themselves to the Papal States; by 1384 the Florentines seized the town and bestowed its current name, Castiglione Fiorentino.	Castiglione Fiorentino, in Italy, has had its current name since 1384.	edit_premise_11167079.005	edit_premise_11167079.005n	wikipedia	neutral				
entailment					It was declared a Àrea natural d'especial interès in 1991 by the Parliament of the Balearic Islands.	The Parliament of the Balearic Islands declared it a Àrea natural d'especial interès in 1991.	edit_premise_19883881.000	edit_premise_19883881.000e	wikipedia	entailment				
contradiction					The Spetsnaz man tries to stab him with it, but the IRA man grabs his arm and tries to push it away.	The IRA man prevents the Spetznaz man from stabbing him by tripping him.	edit_premise_39009939.028	edit_premise_39009939.028c	wikipedia	contradiction				
entailment					The new model sported a completely new look and many improvements over the weaknesses of the earlier 1000/3000 series models.	The model was improved and had a new look, a step up from the earlier 1000/3000 series models	edit_premise_13769936.001	edit_premise_13769936.001e	wikipedia	entailment				
entailment					Her highest junior ranking is 6 in August 2017, having reached number 5 in the under 14 rankings in April 2015.	Her highest junior ranking is 6 in August 2017, having reached number 5 in the under 14 rankings in April 2015.	edit_premise_56349378.000	edit_premise_56349378.000e	wikipedia	entailment				
contradiction					However, after his father's death in 1982, Joseph went into seclusion and ceased from writing or drawing.	Joseph continued to write and draw after his father died in the early 1980s.	edit_premise_23264606.000	edit_premise_23264606.000c	wikipedia	contradiction				
entailment					The median income for a household in the township was $60,571, and the median income for a family was $70,329.	The median income in the township was $60,571.	edit_premise_02311470.000	edit_premise_02311470.000e	wikipedia	entailment				
contradiction					Kingfisher Airlines were the official sponsors.	American Airlines sponsored the concert	edit_premise_15840694.001	edit_premise_15840694.001c	wikipedia	contradiction				
contradiction					Tiana tries to destroy the talisman Facilier received in the original to lock away Naveen's blood, but Facilier's shadow grabs it and hands it back to the doctor.	Facilier's shadow grabbed the talisman and gave it to Tiana.	edit_premise_37733406.000	edit_premise_37733406.000c	wikipedia	contradiction				
neutral					The statue, which once stood on the White House North Lawn from 1834–1873 and currently stands in the Capitol Rotunda, is the only privately commissioned piece of artwork in the Capitol.	The clay statue is the only privately commissioned piece of artwork in the Capitol.	edit_premise_13726787.001	edit_premise_13726787.001n	wikipedia	neutral				
neutral					Piengen represented the collaboration of a number of noted scientists, including Ryszard Słomski, Zdislaw Smorag, and Piotr Sicinski.	Piengen Research Institute was the collaboration of many scientists, including Piotr Sicinski.	edit_premise_52409709.001	edit_premise_52409709.001n	wikipedia	neutral				
neutral					"Comedy is what I've always wanted to do."""	I have always wanted to do dark/light comedy.	edit_premise_04088563.001	edit_premise_04088563.001n	wikipedia	neutral				
entailment					It is marginally larger than the two other crowned pigeons on average, thus is considered the largest surviving species of pigeon of Earth.	It is considered the largest species of pigeon on Earth.	edit_premise_17718850.002	edit_premise_17718850.002e	wikipedia	entailment				
entailment					Henry Turner, a J.P. was the first Lord of the Manor to reside in the locality for 300 years when in 1899 he took up residency at Braziers End House in Cholesbury.	Henry Turner took up residency at Braziers End House in Cholesbury prior to 1900.	edit_premise_05083839.005	edit_premise_05083839.005e	wikipedia	entailment				
contradiction					The power vacuum that the occupation created was filled by several resistance movements that ranged from royalist to communist ideologies.	The power vacuum that the occupation created was filled by a single resistance movement. 	edit_premise_39465102.000	edit_premise_39465102.000c	wikipedia	contradiction				
entailment					The manuscript was written on papyrus in the form of a sheet.	A sheet was the form in which the manuscript was written, on papyrus.	edit_premise_46633226.004	edit_premise_46633226.004e	wikipedia	entailment				
entailment					The habitat consists of evergreen coastal rainforests.	 The Evergreen coastal rainforests is its habitat	edit_premise_49946981.002	edit_premise_49946981.002e	wikipedia	entailment				
contradiction					"George ""Harry"" Kaye (19 April 1919 - 1992) was an English footballer who played as a defender."	"George ""Harry"" Kaye (19 April 1909 - 1982) was an Latin footballer who played as a defender."	edit_premise_43636395.000	edit_premise_43636395.000c	wikipedia	contradiction				
contradiction					By the early 1980s, McFarlane and Campsie had also started doing studio work for other musicians, producing an album for Endgames among others.	By the early 1980s, McFarlane and Campsie had also started declining to do studio work for other musicians, turning down an album for Endgames among others.	edit_premise_12037721.000	edit_premise_12037721.000c	wikipedia	contradiction				
contradiction					It first aired on 14 January 1996.	Its first airing date was in the early 2000s. 	edit_premise_10628359.001	edit_premise_10628359.001c	wikipedia	contradiction				
contradiction					He’s somehow managed to create a comfortable – if shaky – bubble of comfort in Phoenix after being displaced by Hurricane Katrina.	He moved to Phoenix after Hurricane Andrew.	edit_premise_40574981.003	edit_premise_40574981.003c	wikipedia	contradiction				
contradiction					"He added: ""I knew Purvis couldn't hit him, so I dropped him with two shots from my .32 Winchester rifle."""	He indicated that he fired his rifle only once 	edit_premise_60940825.002	edit_premise_60940825.002c	wikipedia	contradiction				
entailment					On 12 March 2015, Vuorio made his Liiga debut playing with HC TPS during the 2014–15 season.	Vuorio made his Liiga debut playing with HC TPS during the 2014–15 season in 2015.	edit_premise_52418662.000	edit_premise_52418662.000e	wikipedia	entailment				
neutral					On , 1969, Kapp tied the all-time record for TD passes in a game when he threw for seven touchdown passes against the Colts.	Kapp tied the all-time record for touchdown passes in a game against his rivals.	edit_premise_13680223.000	edit_premise_13680223.000n	wikipedia	neutral				
neutral					"The home club of the team is the Schwenningen ice and roller sports club 04 eV (""german:"" Schwenninger Eis- und Rollsportclub 04 eV), which also competes in a junior and senior division and owns a figure skating and inline hockey department."	The Schwenningen ice and roller sports club is one of the teams clubs that competes in a senior and a junior division in addition to owning the hockey and figure skating department.	edit_premise_41727625.001	edit_premise_41727625.001n	wikipedia	neutral				
neutral					He is buried at Rock Creek Cemetery, in Washington, D.C.	He is buried at Rock Creek Cemetery, in Washington, D.C. along with his family.	edit_premise_20125780.000	edit_premise_20125780.000n	wikipedia	neutral				
entailment					Just by the side is another temple dedicated to three devis — Saraswathi, Gayathri and Sharada.	Right next to it there's another religious temple.	edit_premise_13092155.000	edit_premise_13092155.000e	wikipedia	entailment				
neutral					Widespread antipathy by many in the F1 fraternity was directed toward him in the wake of the Zolder tragedy.	Much antipathy, by many in the fraternity men, was directed toward him in the wake of the tragedy.	edit_premise_08928752.001	edit_premise_08928752.001n	wikipedia	neutral				
neutral					416 BW crews and aircraft deployed to the Pacific during the Vietnam War era to support SAC operations during the conflict.	During the Vietnam War era, some crews and aircraft deployed to the area SAC operations were occurring in conflict in the Pacific.	edit_premise_17676020.001	edit_premise_17676020.001n	wikipedia	neutral				
contradiction					The symbolism is likely to represent The Assumption of the Virgin.	The symbolism is unlikely to represent The Assumption of the Virgin.	edit_premise_06889390.000	edit_premise_06889390.000c	wikipedia	contradiction				
neutral					The Topanga Banjo•Fiddle Contest was the forerunner of many folk art festivals.	The Topanga Banjo•Fiddle Contest was the forerunner of 20 folk art festivals.	edit_premise_47806143.000	edit_premise_47806143.000n	wikipedia	neutral				
contradiction					After about two hours of cooking, the banana leaves are unearthed and unwrapped, and the contents are eaten.	The contents of the corn leaves can be eaten as soon as its cold	edit_premise_20937105.002	edit_premise_20937105.002c	wikipedia	contradiction				
neutral					"Furthermore, they found that when the perpetrator was an ""Other unrelated (including boyfriend)"" individual, maltreatment was reported on the death certificate 86 percent of the time, significantly higher than for parents."	"In their findings, maltreatment was reported on the death certificate about half of the time when the perpetrator was listed as ""Parent/guardian."""	edit_premise_14953143.005	edit_premise_14953143.005n	wikipedia	neutral				
entailment					It is the smallest member of its genus, weighing .	In the genus, it is the smallest member	edit_premise_58338832.000	edit_premise_58338832.000e	wikipedia	entailment				
entailment					The origin of the term is unclear; as early as May 1998, Chiew Lee Yih () from Malaysia, used it in newsgroups.	Chiew Lee Yih is from Malaysia.	"edit_premise_"">072519s016"	edit_premise_072519s016e	wikipedia	entailment				
neutral					Despite the presence of the Leafs, NBC's overnight ratings for the 2014 Winter Classic were tied with the 2009 edition as the most-watched Winter Classic.	Despite the presence of the Leafs, NBC's overnight ratings for the 2014 Winter Classic were tied with the 2009 edition as the most-watched Winter Classic, three years in a row.	edit_premise_54191051.000	edit_premise_54191051.000n	wikipedia	neutral				
entailment					Audi began racing prototype sportscars in 1999, debuting at the Le Mans 24 hour.	The Le Mans 24 hour in 1999 was the first race to ever sport an Audi automobile.	"edit_premise_"">072519s057"	edit_premise_072519s057e	wikipedia	entailment				
contradiction					The director during that period (1914–1918) is Miss Maryika Raicheva.	Miss Maryika Raicheva was the security officer of the institution for the period of 1914 to 1918.	edit_premise_54459829.004	edit_premise_54459829.004c	wikipedia	contradiction				
contradiction					Nearby a second border post serves the road into Zimbabwe which runs east to Victoria Falls.	The road into Zimbabwe goes east to Horseshoe Falls	edit_premise_15023764.004	edit_premise_15023764.004c	wikipedia	contradiction				
entailment					Iginla was also a member of Canada's team at the 2002 Salt Lake Olympics.	Iginla competed at the Salt Lake Olympics as part of the Canadian team.	edit_premise_22199834.000	edit_premise_22199834.000e	wikipedia	entailment				
neutral					Presently, it is a part of the single town of Driebergen-Rijsenburg.	Currently, it is part of the Driebergen-Rijsenburg single town in northern Finland	edit_premise_11132032.001	edit_premise_11132032.001n	wikipedia	neutral				
entailment					After about two hours of cooking, the banana leaves are unearthed and unwrapped, and the contents are eaten.	The contents of the banana leaves can be eaten after about two hours of cooking	edit_premise_20937105.002	edit_premise_20937105.002e	wikipedia	entailment				
entailment					The formulation of the SAMV algorithm is given as an inverse problem in the context of DOA estimation.	In the context of DOA estimation the formulation of the SAMV algorithm is given as an inverse problem.	edit_premise_58265668.000	edit_premise_58265668.000e	wikipedia	entailment				
entailment					The village still retains village structures, although a larger new construction area arose on the western edge and within the village numerous single- and two-family houses were built.	The village still conserves village structures, although a larger new construction area arose on the western edge and within the village numerous single- and two-family houses were built.	edit_premise_54258949.000	edit_premise_54258949.000e	wikipedia	entailment				
neutral					On March 31, 2016, Marbut became the President of the West Coast League.	The West Coast League's president as of March 2016 was Marbut.	edit_premise_46057482.001	edit_premise_46057482.001n	wikipedia	neutral				
neutral					The highway continues alongside the western bank of the river branch to the hamlet of Au Sable Forks, situated on the Essex–Clinton County line and at the point where the Ausable River's east and west branches come together.	Au Sable-Forks is on the Essex side of the county line.	edit_premise_18779295.003	edit_premise_18779295.003n	wikipedia	neutral				
neutral					According to the Pakistani submarine captain, Commander Ahmed Tasnim, the ship sank within two minutes.	 Ahmed Tasnim is the captain of the fastest Pakistani submarine	edit_premise_12365683.006	edit_premise_12365683.006n	wikipedia	neutral				
contradiction					This is a chart of trend of nominal gross domestic product of Angola at market prices using International Monetary Fund data; figures are in millions of units.	The International Monetary Fund does not have nominal gross domestic product data for Angola.	"edit_premise_"">072519s019"	edit_premise_072519s019c	wikipedia	contradiction				
contradiction					Paraclinical and clinical departments were started in the Civil Hospital Campus at Panbazar, Ulubari Maternity Home, Emigration Hospital (later on Infectious Diseases Hospital) and T.B. Hospital at Birubari, Guwahati as and when they became available.	Paraclinical and clinical departments were started in the Civil Hospital Campus at Panbazar, Ulubari Maternity Home, Emigration Hospital (later on Infectious Diseases Hospital) rather than T.B. Hospital at Birubari, Guwahati.	edit_premise_30009815.003	edit_premise_30009815.003c	wikipedia	contradiction				
neutral					Mélisande sleeps in a sick bed after giving birth to her child.	Mélisande sleeps in a sick bed after giving birth to her child, who is placed in the NICU. 	edit_premise_04649646.000	edit_premise_04649646.000n	wikipedia	neutral				
contradiction					"He recently was seen in the teen comedy ""Accepted"" (2006), playing the father of protagonist Bartleby Gaines (played by Justin Long)."	"He recently was seen in the teen comedy ""Accepted"" playing Bartleby Gaines."	edit_premise_07597404.001	edit_premise_07597404.001c	wikipedia	contradiction				
contradiction					"In a pulp magazine adventure ""The Fantastic Island"" (1935), the name is used for a mechanical likeness of Doc Savage used to confuse foes."	"""The Fantastic Island"" is a pulp book published in 1935."	edit_premise_01628926.001	edit_premise_01628926.001c	wikipedia	contradiction				
entailment					About 1.1% of families and 1.6% of the population were below the poverty line, including 2.2% of those under age 18 and 2.6% of those age 65 or over.	1.6% of the population were below the poverty line	edit_premise_02062239.003	edit_premise_02062239.003e	wikipedia	entailment				
entailment					Before and after the appointment, Piatro Sadoǔski was member of the parliament of Belarus from the Belarusian Popular Front.	After the appointment, Piatro Sadoǔski was member of the parliament, from the Belarusian Popular Front.	edit_premise_36559297.000	edit_premise_36559297.000e	wikipedia	entailment				
entailment					May Yohe appears as herself in episode opening and closings.	May Yohe makes an appearance as herself in episode.	edit_premise_29575966.006	edit_premise_29575966.006e	wikipedia	entailment				
neutral					The club is based in Lanceros de Cosoleacaque, Veracruz.	The football club is based in Lanceros de Cosoleacaque, Veracruz.	edit_premise_42434565.001	edit_premise_42434565.001n	wikipedia	neutral				
contradiction					From 2006 to 2008 this trend continued to gain steam as individuals and businesses pursued new combinations of video and social networking across a wide range of entertainment, communication and learning applications.	From 2006 to 2008 individuals and businesses were tired of trying new combinations of video and social networking.	edit_premise_30372581.004	edit_premise_30372581.004c	wikipedia	contradiction				
entailment					Meanwhile, Jackson becomes suspicious of his mistress's lengthy recovery period and sends a private investigator to snoop about.	Since his mistress took a long time to recover, Jackson became suspicious and hired an investigator	edit_premise_24761812.001	edit_premise_24761812.001e	wikipedia	entailment				
