index	promptID	pairID	genre	null	null	null	null	sentence1	sentence2	label1	gold_label
1233	edit_premise_11635420.000	edit_premise_11635420.000n	wikipedia					Although officially neutral during the Peninsular War, the United States allowed rebels to trade at American ports and much of the weaponry and ammunition used by the rebels came from the United States.	Over half of the ammunition used by rebels during the Peninsular War came from the U.S.	neutral	neutral
1234	edit_premise_19291456.003	edit_premise_19291456.003c	wikipedia					In 1897, the railway changed to Detroit and Lima Northern Railway Company (D&LN), which subsequently became the Detroit, Toledo, and Ironton Railroad in 1905.	 in 1905 the Detroit and Lima Southern Railway Company (D&LN) became the Detroit, Toledo, and Ironton Railroad	contradiction	contradiction
1235	edit_premise_39448617.000	edit_premise_39448617.000c	wikipedia					"Working as ""Smilby"", he also designed many advertising campaigns for Guinness, ICI, Boots and others, and was a freelance consultant to advertising agencies."	He worked as a journalist for the Chicago Tribune	contradiction	contradiction
1236	edit_premise_01098561.001	edit_premise_01098561.001e	wikipedia					A successful application for membership in the UN would require approval from the UN Security Council and a two-thirds majority in the UN General Assembly.	To apply for a membership in the UN successfully, a approval of the UN Security council is needed	entailment	entailment
1237	edit_premise_24761812.001	edit_premise_24761812.001c	wikipedia					Meanwhile, Jackson becomes suspicious of his mistress's lengthy recovery period and sends a private investigator to snoop about.	Since his brother took a long time to recover, Jackson went to visit him	contradiction	contradiction
1238	edit_premise_33051106.001	edit_premise_33051106.001n	wikipedia					After discovering her pregnancy, Amy initially wants to have an abortion, but eventually opts for a state of denial.	After becoming pregnant, Amy initially wants to have an abortion, but eventually opts for a state of denial, carrying the baby to term.	neutral	neutral
1239	edit_premise_11810790.000	edit_premise_11810790.000c	wikipedia					Sometimes it is unclear as to whether a piece should be transposed up or down (i.e. B alto versus B basso when only B is written).	Whether or not transposing of the pieces should be up or down remains clear all the time.	contradiction	contradiction
1240	edit_premise_46077136.001	edit_premise_46077136.001n	wikipedia					It was based on a play by Florence Kilpatrick and made at the Nettlefold Studios in Walton-on-Thames.	It was based on a play by Florence Kilpatrick and would go on to sell out seats at the theater.	neutral	neutral
1241	edit_premise_04559973.001	edit_premise_04559973.001n	wikipedia					The movement was led by artists and writers mainly of the 1960s generation who had grown up with it.	Artists and writers mainly of the 1960s generation were the leaders of the political movement.	neutral	neutral
1242	edit_premise_46319743.002	edit_premise_46319743.002c	wikipedia					He was born at Sompting, Sussex.	Sompting, Sussex was his mother's place of birth	contradiction	contradiction
1243	edit_premise_34106747.003	edit_premise_34106747.003e	wikipedia					Revenues from these charges are expected to be in the order of US$25 million, which is only the fraction of the annual investments of Sabesp which stand at US$700 million.	Revenues from these charges are expected to be in the order of US$25 million, which is only the fraction of the annual investments of Sabesp	entailment	entailment
1244	edit_premise_29778991.000	edit_premise_29778991.000e	wikipedia					Ireland has been a member of NATO's Partnership for Peace (PfP) programme and Euro-Atlantic Partnership Council (EAPC) since 1999, but has not applied to join NATO as a member state due to its traditional policy of military neutrality.	Ireland joined NATO's Partnership for Peace (PfP) programme in 1999.	entailment	entailment
1245	edit_premise_60300850.002	edit_premise_60300850.002n	wikipedia					The dam released a mudflow that advanced through the mine's offices, including a cafeteria during lunchtime, along with houses, farms, inns and roads downstream.	The dam released a mudflow that advanced downstream causing much destruction. 	neutral	neutral
1246	edit_premise_30071127.000	edit_premise_30071127.000n	wikipedia					Components made by Surly include the dingle cog, cranksets with separately detachable spiders, a reversible chain tensioner, and fatbike rims.	Components made by Surly include the dingle cog, 7 cranksets with separately detachable spiders, a reversible chain tensioner, and fatbike rims.	neutral	neutral
1247	edit_premise_00690355.003	edit_premise_00690355.003e	wikipedia					By the first century BC, the use of Egyptian hieroglyphs gave way to a Meroitic alphabet adapted for the Nubian-related language spoken by the region's people.	The use of Egyptian hieroglyphs had given way to the Meroitic alphabet by the first century BC. 	entailment	entailment
1248	edit_premise_33865159.000	edit_premise_33865159.000c	wikipedia					Fish such as Greenway's grunter, the Flathead Goby and the False spotted gudgeon have been found within the river system.	Greenway's grunter is a type of frong that has been found within the river system.	contradiction	contradiction
1249	edit_premise_06957018.001	edit_premise_06957018.001c	wikipedia					Peters passed high and diagonally across the pitch towards his forward, who jumped into the air and used his chest to cushion the ball and knock it into the air with his back to goal, about 25–30 yards away from the net.	The defense scored a goal from about 25–30 yards of the net.	contradiction	contradiction
1250	edit_premise_24367246.002	edit_premise_24367246.002c	wikipedia					Another stairway leads them to the land of Khoire, a strange and mysterious paradise.	The land of Khoire is a ugly and desolated place	contradiction	contradiction
1251	edit_premise_54487235.024	edit_premise_54487235.024c	wikipedia					They try to escape through the medical ward, where they discover Dr. Exner has euthanized all of the patients.	Dr. Exner resurrected all of the patients in the medical ward.	contradiction	contradiction
1252	edit_premise_06943543.002	edit_premise_06943543.002n	wikipedia					"According to Rzeznik, before penning down the song ""Iris"", he was on the verge of leaving the band because he had been writing songs for the past nine years and it had been a low."	"Before penning down the song ""Iris"", he wanted to leave the band because he had been writing songs for the past nine years."	neutral	neutral
1253	edit_premise_06834480.004	edit_premise_06834480.004n	wikipedia					He tells Alfred of a very important mission the latter must undertake on his behalf (since Batman is unable to do so), but gives him a choice to accept or decline.	He tells Alfred about an important mission he must do on his behalf, but asks him to accept or reject it, Alfred accepts	neutral	neutral
1254	edit_premise_52421206.004	edit_premise_52421206.004n	wikipedia					The statute was written in Old Church Slavonic and Old Russian.	The statute of the saint had Old Church Slavonic and Old Russian inscriptions	neutral	neutral
1255	edit_premise_55209344.005	edit_premise_55209344.005c	wikipedia					After going through all the doors, Anele asks the player if they want to go home and the final door will open and Earth can be seen in the distance before the credits roll.	At the end of the game, Mars will be seen in the distance and then the credits roll.	contradiction	contradiction
1256	edit_premise_10501162.007	edit_premise_10501162.007e	wikipedia					On July 13, 1742 Christiansfjeld Fortress was closed and the materials were moved to Kongsvinger Fortress.	The materials stored in Christiansfjeld Fortress were moved to Kongsvinger Fortress in 1742.	entailment	entailment
1257	edit_premise_13871260.001	edit_premise_13871260.001n	wikipedia					"That is, a sequence is an ergodic sequence if it becomes uniformly distributed mod ""q"" as the sequence is taken to infinity."	About 1% of all sequences are ergodic sequences.	neutral	neutral
1258	edit_premise_12168386.001	edit_premise_12168386.001c	wikipedia					"His films ""Iris"", about fashion icon Iris Apfel, and ""In Transit"", about the longest train route in the United States, were released posthumously later that year."	"""In Transit"" was the last film he released prior to his death."	contradiction	contradiction
1259	edit_premise_28923846.001	edit_premise_28923846.001e	wikipedia					The tehsil is administratively subdivided into 65 Union Councils.	There are over 60 Union Councils in the tehsil.	entailment	entailment
1260	edit_premise_41189394.000	edit_premise_41189394.000n	wikipedia					In 2011 the KEA pressed Kentucky lawmakers not to proceed with proposed cuts to the education budget, but the bill passed on March 2, 2011.	The bill had over a million dollars in proposed cuts to the education budget.	neutral	neutral
1261	edit_premise_14464837.001	edit_premise_14464837.001c	wikipedia					Whereas Collioure has two beaches which slowly descend into a relatively shallow sandy-bottomed harbour, Port-Vendres is deeper and rockier.	Whereas Collioure has four beaches which slowly descend into a relatively shallow sandy-bottomed harbour, Port-Vendres is shallower and full of silt. 	contradiction	contradiction
1262	edit_premise_41897886.003	edit_premise_41897886.003e	wikipedia					At the time, about 40% of the female labour force was employed as domestic servants for a very wide range of society, from the wealthiest to respectable working-class families.	About 60% of the female labour force worked in something other than domestic service.	entailment	entailment
1263	edit_premise_21770592.004	edit_premise_21770592.004n	wikipedia					Some common lightweight office ceilings tiles, particularly those made of fiberglass, have a high degree of transparency, which increases sound variability below the speakers.	Over 80% of office buildings use fiberglass ceiling tiles.	neutral	neutral
1264	edit_premise_34751627.004	edit_premise_34751627.004c	wikipedia					The car's foam can be made from soybeans.	Blackbeans can be used to make the car's foam.	contradiction	contradiction
1265	edit_premise_05052511.001	edit_premise_05052511.001e	wikipedia					"The resulting weighted percentages are then summed together to obtain a party's ""weighted representation"" value. ("	"A party's ""weighted representation"" value is a sum of weighted percentages. "	entailment	entailment
1266	edit_premise_24140630.002	edit_premise_24140630.002n	wikipedia					The village was able to withstand the attack and King John rewarded the Bourgeois with orders for wine in excess of 120 tons.	The Bourgeois drank the wine ordered by King John as their reward within a week.	neutral	neutral
1267	edit_premise_53953575.013	edit_premise_53953575.013c	wikipedia					He died suddenly of a heart attack on 27 November 1987.	He died of a heart attack on 24 November 1957.	contradiction	contradiction
1268	edit_premise_04699573.000	edit_premise_04699573.000e	wikipedia					Another version of the dish is credited to French diplomat and gourmand Charles Maurice de Talleyrand-Périgord.	Charles Maurice de Talleyrand-Périgord was a French diplomat and gourmand.	entailment	entailment
1269	edit_premise_13680223.000	edit_premise_13680223.000c	wikipedia					On , 1969, Kapp tied the all-time record for TD passes in a game when he threw for seven touchdown passes against the Colts.	Kapp tied the all-time record for touchdown throws in a game against the Colts.	contradiction	contradiction
1270	edit_premise_03202888.001	edit_premise_03202888.001c	wikipedia					His early lectures focused on Descartes and Bergson.	His late lectures focused on Descartes and Bergson.	contradiction	contradiction
1271	edit_premise_42365809.002	edit_premise_42365809.002c	wikipedia					We all met in high school, back when I was part of a blues rock band.	When I was in high school I was a member of a jazz band.	contradiction	contradiction
1272	edit_premise_45489106.000	edit_premise_45489106.000n	wikipedia					"Reviews for the fifth episode were somewhat mixed. """	The fifth episode had a running time of 45 minutes.	neutral	neutral
1273	edit_premise_22548549.002	edit_premise_22548549.002n	wikipedia					The coin weighed about 1.3 grams and consisted of 81% silver.	The coin was mostly made of silver, and 19% copper	neutral	neutral
1274	edit_premise_07458155.001	edit_premise_07458155.001n	wikipedia					It is run at night for a length of 90 minutes, using only sound and lights.	The Sleep Lamp uses only sound and lights for 90 minutes	neutral	neutral
1275	edit_premise_57679457.001	edit_premise_57679457.001e	wikipedia					In Western Australia it is found around swamps in the Kimberley region where it grows in sandy or clay soils.	Sandy or clay soils are where it can grown within the Kimberley region around some swamps, in Western Australia.	entailment	entailment
1276	edit_premise_10624016.002	edit_premise_10624016.002e	wikipedia					It was written by Malcolm Marmorstein and is based on the novel by Alexander Key.	The novel it is based on was written by Alexander Key.	entailment	entailment
1277	edit_premise_40225177.004	edit_premise_40225177.004c	wikipedia					They have to support the brand promise.	They have little cause to support the brand promise.	contradiction	contradiction
1278	edit_premise_02155921.000	edit_premise_02155921.000c	wikipedia					"Rockport, or ""the River"" was settled in 1769 by Robert Thorndike."	Thorndike was established by Rockport	contradiction	contradiction
1279	edit_premise_42904441.000	edit_premise_42904441.000e	wikipedia					Edwards is the co-founder of Ragged Crow, an independent film production company with producer and writer Sam Edwards.	Edwards is the co-founder of Ragged Crow, an indie film production company.	entailment	entailment
1280	edit_premise_07833423.000	edit_premise_07833423.000c	wikipedia					Radio Wave 96.5 is a British Independent Local Radio station that serves the Blackpool and Fylde coast areas of Lancashire, owned and operated by Bauer Radio.	Radio Bauer 96.5 is operated by Lancashire Radio and serves in London	contradiction	contradiction
1281	edit_premise_56911484.000	edit_premise_56911484.000c	wikipedia					In addition to Kaye, the cast included Eve Arden, Lionel Stander, and Frank Nelson as regulars, with the supporting cast including Kenny Delmar, Everett Sloane, Joan Edwards, and Butterfly McQueen.	Joan Edwards, and Butterfly McQueen were among the main cast, while the supporting cast consisted partly of Lionel Stander, and Frank Nelson.	contradiction	contradiction
1282	edit_premise_15237564.004	edit_premise_15237564.004e	wikipedia					He served under General Arthur Currie.	General Arthur Currie was his commander.	entailment	entailment
1283	edit_premise_06978951.004	edit_premise_06978951.004c	wikipedia					The Sicels and Sikans in the interior remained passive, and if not directly under Greek rule, did not hinder the movements of their forces.	The movements of their forces were not hindered by the Sicels and Sikans in the interior and if not directly under greek rule, they remained aggressive.	contradiction	contradiction
1284	edit_premise_10291399.000	edit_premise_10291399.000n	wikipedia					As of late 2009s, commercial activity dominated the economic landscape with 75% of the total number of economic establishments registered with the Business Permits and Licensing Division of the municipal government.	Commercial activity dominated the economic landscape with most of the total number of economic establishments registered with the Business Permits and Licensing Division of the municipal government.	neutral	neutral
1285	edit_premise_49348976.000	edit_premise_49348976.000e	wikipedia					"Colin Jerry RBV (Manx: Colin y Jerree; 15 June 1936 – 19 December 2008) was a Manx cultural activist best known for his contributions to Manx music through his books, ""Kiaull yn Theay"" ('Music of the folk'), published in two volumes."	"Colin Jerry RBV (Manx: Colin y Jerree; 15 June 1936 – 19 December 2008) was a Manx cultural activist known for his contributions to Manx music through his books, ""Kiaull yn Theay"" ('Music of the folk')."	entailment	entailment
1286	edit_premise_08091074.002	edit_premise_08091074.002n	wikipedia					"He worked briefly for ""Karmayogi"", a Hindi-language magazine, before establishing his own magazine, ""Viplav (Cataclysm)"", which was published in Hindi and Urdu until its closure in 1941."	"He worked for ""Karmayogi"" for about six months before he started his own magazine."	neutral	neutral
1287	edit_premise_55035869.001	edit_premise_55035869.001c	wikipedia					After training at Abbey Road Studios, he became an engineer at EMI's KPM studios in Denmark Street London.	Denmark Street Scotland is the home of KPM studios, owned by EMI, which is where he became a temporary engineer after training at the Abbey Road Studios.	contradiction	contradiction
1288	edit_premise_31550368.004	edit_premise_31550368.004e	wikipedia					However, later on June 26, Depression ARB 02 dissipated completely.	Depression ARB 02 had completely dissipated by June 26.	entailment	entailment
1289	edit_premise_46496596.001	edit_premise_46496596.001e	wikipedia					Kei-sang is heartbroken to find Sai-kai turning into a psychopath, to a point of no return	Sai-kai is becoming a psychopath, which makes Kei-sang sad.	entailment	entailment
1290	edit_premise_46679633.001	edit_premise_46679633.001e	wikipedia					The forewings are whitish grey with light brownish grey crosslines.	The forewings are kind of grey with a different kind of grey crosslines.	entailment	entailment
1291	edit_premise_56072938.000	edit_premise_56072938.000n	wikipedia					"The Kurogane Baby was a ""keitora"" and microvan built by the Japanese Kurogane company from April 1959 until January 1961, sold only in Japan."	The Kurogane Baby was microvan built by a Japanese company from April January 1961, sold only in Asia	neutral	neutral
1292	edit_premise_01540313.001	edit_premise_01540313.001n	wikipedia					Traditionally, chemotherapeutic adjuvants, such as mitomycin C (MMC) or 5-fluorouracil (5-FU), are applied with soaked sponges on the wound bed to prevent filtering blebs from scarring by inhibiting fibroblast proliferation.	Mitomycin C (MMC) and 5-fluorouracil (5-FU) are applied with thousands of soaked sponges on the wound bed to prevent filtering blebs from scarring by inhibiting fibroblast proliferation.	neutral	neutral
1293	edit_premise_22651881.002	edit_premise_22651881.002e	wikipedia					"The Altmans bring Van Gogh's subjects back to life."""	The Altmans give Van Gogh's subjects brand new life	entailment	entailment
1294	edit_premise_38837323.002	edit_premise_38837323.002e	wikipedia					An acoustic version of the song was also released exclusively through Shakespears Sister's official digital store.	Shakespears Sister published an acoustic version of their song.	entailment	entailment
1295	edit_premise_00733443.003	edit_premise_00733443.003e	wikipedia					San Francisco recovered the ensuing onside kick and ran time off the clock before punting to the San Diego 7.	The San Diego 7 is where the punt from San Francisco landed after running time off the clock when they recovered the ensuing onside kick.	entailment	entailment
1296	edit_premise_11839840.000	edit_premise_11839840.000n	wikipedia					The Parish of Saint Peter of Verona belongs to the Roman Catholic Diocese of Balanga.	The Parish of Saint Peter of Verona hold mass in a 17th century cathedral. 	neutral	neutral
1297	edit_premise_05845175.001	edit_premise_05845175.001n	wikipedia					"Both types are referred to as ""háskóli"" locally."	"Both types are referred to as ""háskóli"" within the local villages."	neutral	neutral
1298	edit_premise_27636161.000	edit_premise_27636161.000c	wikipedia					The zone will be extended to the North and South Circular from 2021 so that it would cover an area containing 3.8 million people.	The zone will be shortened to the North and South Circular from 2001 so that it would cover an area containing 3.8 thousand people.	contradiction	contradiction
1299	edit_premise_13871260.001	edit_premise_13871260.001c	wikipedia					"That is, a sequence is an ergodic sequence if it becomes uniformly distributed mod ""q"" as the sequence is taken to infinity."	An ergodic sequence has uneven distribution.	contradiction	contradiction
1300	edit_premise_60566474.002	edit_premise_60566474.002e	wikipedia					The goods yard track had been lifted.	The goods yard track had been elevated.	entailment	entailment
1301	edit_premise_23833607.000	edit_premise_23833607.000c	wikipedia					Following the Chinese imperial tradition of using the sovereign's era name and year of reign, official ROC documents use the Republic () system of numbering years in which the first year was 1912, the year of the establishment of the Republic of China.	The Republic of Japan was established in the year 1912	contradiction	contradiction
1302	edit_premise_20151553.002	edit_premise_20151553.002e	wikipedia					When many citizens of the area left after the New Madrid earthquakes of 1811–12, Walker maintained his cattle operation in the area and steadily increased his holdings.	Many people left after the New Madrid earthquakes, but Walker steadily raised his holdings with his cattle operation	entailment	entailment
1303	edit_premise_16555008.000	edit_premise_16555008.000n	wikipedia					Childs v Desormeaux, is a Supreme Court of Canada decision on the topic of social host liability.	Social host liability has only been addressed by Canada's Supreme Court in the Childs vs Desormeaux decision.	neutral	neutral
1304	edit_premise_06941278.001	edit_premise_06941278.001c	wikipedia					The destruction of pollutants in AOPs is based on the non-selective reaction of hydroxyl radicals on organic compounds.	The non-selective reaction of hydroxyl radicals on organic compounds is the basis of the construction of pollutants in AOPs.	contradiction	contradiction
1305	"edit_premise_"">072519s004"	edit_premise_072519s004c	wikipedia					According to this report, just slightly more than ten years after the end of the civil war Angola's standard of living has overall greatly improved.	According to this report, Angola's standard of living has overall greatly decreased.	contradiction	contradiction
1306	edit_premise_60894273.002	edit_premise_60894273.002n	wikipedia					On 12 June 1942 he was shot down over the Kharkov oblast and suffered serious injuries from the emergency landing.	The pilot suffered broke some bones from the emergency landing after being shot down on June, 1942.	neutral	neutral
1307	edit_premise_23683293.000	edit_premise_23683293.000n	wikipedia					In pre-historic times, rain fell heavily in the region.	In these times, rain fell moreso in the region.	neutral	neutral
1308	edit_premise_33843027.000	edit_premise_33843027.000n	wikipedia					The Germans left the Svalbard islands alone during the invasion of Norway in 1940 and apart from a few Norwegians taking passage on Allied ships, little changed; wireless stations on the islands continued to broadcast weather reports.	The Germans left the Svalbard islands alone during the invasion of Norway in October 1940.	neutral	neutral
1309	edit_premise_11132032.001	edit_premise_11132032.001c	wikipedia					Presently, it is a part of the single town of Driebergen-Rijsenburg.	Currently, Driebergen is part of the town of Rijsenburg 	contradiction	contradiction
1310	edit_premise_28909244.002	edit_premise_28909244.002n	wikipedia					The Duke was also feted with a US Government-paid buffalo hunting trip with Buffalo Bill Cody and US Generals Philip Sheridan and George Armstrong Custer, where he was impressed with Cody's adeptness with firearms.	The Duke was also feted with a US Government-paid 450,00 dollars worth buffalo hunting trip with Buffalo Bill Cody and US Generals Philip Sheridan and George Armstrong Custer.	neutral	neutral
1311	"edit_premise_"">072519s021"	edit_premise_072519s021n	wikipedia					He is consistently ranked both by scholars and the public as among the greatest U.S. presidents.	He is consistently ranked both by scholars and the public as among the greatest U.S. politicians.	neutral	neutral
1312	edit_premise_50337048.001	edit_premise_50337048.001n	wikipedia					The Swedish language lyrics were written by Olaus Martini in 1617 and revised by Johan Olof Wallin in 1817.	Johan Olof Wallin revised the Sweedish language lyrics of the poem two hundred years later.	neutral	neutral
1313	edit_premise_21508787.000	edit_premise_21508787.000c	wikipedia					"The loi Évin (formally: """", Law 91-32 of 10 January 1991 relative to the struggle against tobacco consumption and alcoholism) is the French alcohol and tobacco policy law passed in 1991."	A French alcohol and tobacco policy law called loi Évin was passed before 1990.	contradiction	contradiction
1314	edit_premise_44318938.003	edit_premise_44318938.003n	wikipedia					5 Pantnagar Police, which happened to be located a few metres from the statue.	5 Pantnagar Police officers, were only a few meters away from the large statue.	neutral	neutral
1315	edit_premise_19827396.001	edit_premise_19827396.001e	wikipedia					The act of helping requires an allocation of energy towards actually performing the behavior.	The act of helping needs an application of energy towards actually performing the behavior.	entailment	entailment
1316	edit_premise_33684664.003	edit_premise_33684664.003c	wikipedia					It also aired in the UK on CBBC.	It aired in the UK on CABC.	contradiction	contradiction
1317	edit_premise_26191723.004	edit_premise_26191723.004c	wikipedia					It is believed that the animals taken with the family were allowed to stay but not for public show as their zoo licence did not extend to exotic animals.	It is unknown whether the animals taken with the family were allowed to stay as their zoo licence extended to exotic animals.	contradiction	contradiction
1318	edit_premise_50252339.000	edit_premise_50252339.000c	wikipedia					Bernadette and Penny are shopping for bridesmaid dresses; Howard inadvertently mentions this in front of Amy, who is upset that they did not invite her.	Penny inadvertently mentions that Bernadette and Howard are shopping for bridesmaid dresses in front of Amy and she becomes upset that they did not invite her.	contradiction	contradiction
1319	edit_premise_40825162.004	edit_premise_40825162.004c	wikipedia					With participant permission, a second copy of each interview is archived at the American Folklife Center at the Library of Congress for future generations to hear.	The Library of Congress houses a third copy of each of the American Folklife Center's interviews for future generations to hear, with participants permission.	contradiction	contradiction
1320	edit_premise_41627120.001	edit_premise_41627120.001c	wikipedia					The defending Pan American Games champion was Brady Ellison, Butch Johnson and Vic Wunderle of the United States.	The defending Pan American Games champion was Brady Ellison, Butch Johnson and Vic Wunderle of the United Kingdom.	contradiction	contradiction
1321	edit_premise_02362185.001	edit_premise_02362185.001e	wikipedia					There was flooding during the 1955 Hurricane Diane, and a flood-related rumor started a panic in the population.	Due to the 1955 flooding, a flood related rumor started a panic among the people 	entailment	entailment
1322	edit_premise_60006105.000	edit_premise_60006105.000e	wikipedia					Baxtrom has worked in kitchens across the world, including Alinea, Blue Hill at Stone Barns, Per Se, and Lysverket in Norway before opening in 2016 his first restaurant, which he named Olmsted, in Prospect Heights.	Baxtrom has worked in kitchens across the world before opening in 2016 his first restaurant, which he named Olmsted, in Prospect Heights.	entailment	entailment
1323	edit_premise_07055517.003	edit_premise_07055517.003e	wikipedia					He broke, however, with Whitefield on doctrinal grounds - his views on the certainty of salvation being regarded as antinomian - and is known to have been in controversy with John Wesley in 1756.	He and John Wesley were in controversy in 1756.	entailment	entailment
1324	edit_premise_04465352.006	edit_premise_04465352.006c	wikipedia					For the early parts of the war, the division participated mainly in construction and training roles.	Construction and training roles were the divisions main participation during the later parts of the war.	contradiction	contradiction
1325	edit_premise_26020645.000	edit_premise_26020645.000c	wikipedia					It was founded in 2006 by Patrick Myles, and its patron is the English actor Brian Blessed.	Brian Blessed was its founder, and Patrick Myles is its patron.	contradiction	contradiction
1326	edit_premise_25384032.001	edit_premise_25384032.001n	wikipedia					Maryboy won a second commission term, but was the only Navajo Indian elected.	Maryboy won a second commission term, but was the only Navajo Indian elected, which led to a power imbalance.	neutral	neutral
1327	edit_premise_45082628.005	edit_premise_45082628.005n	wikipedia					Joshua Malina played David Rosen, the U.S. Attorney who develops a relationship with Abby.	Joshua Malina is an actor who played a U.S. Attorney in an American film.	neutral	neutral
1328	edit_premise_45442158.004	edit_premise_45442158.004n	wikipedia					The firm disbanded in 2004 leaving the Clayton Aniline site derelict.	In 2004, the firm closed and all its members went away, leaving the Clayton Aniline site in London in poor condition	neutral	neutral
1329	edit_premise_59362831.001	edit_premise_59362831.001e	wikipedia					In addition the brick barrel drain exemplifies the use of traditional brick technology in the construction of drains.	In addition the barrel drain exemplifies the use of traditional technology the creation of drains.	entailment	entailment
1330	edit_premise_51785415.001	edit_premise_51785415.001c	wikipedia					There is ever someone standing by to help out or to take over.	There is always a person you can trust	contradiction	contradiction
1331	edit_premise_33443992.002	edit_premise_33443992.002n	wikipedia					They have 12 studio CDs and two live recordings on the Woodstock Records label.	The Woodstock Records label houses some live recordings of there's in addition to 12 studio CDs.	neutral	neutral
1332	edit_premise_02096883.004	edit_premise_02096883.004e	wikipedia					Also, the Djoser complex is built on a North-South axis whereas later complexes utilize an East-West axis.	Also, the Djoser complex is built on a North-South axis whereas later complexes utilize an East-West axis.	entailment	entailment
1333	edit_premise_12908053.002	edit_premise_12908053.002c	wikipedia					"Sedna IV"" is fitted out with a cutting room and an equipment room containing high-definition filmmaking apparatus."	Sedna IV is equipped with just one room for the crew	contradiction	contradiction
1334	edit_premise_52472479.000	edit_premise_52472479.000e	wikipedia					The campaign occurs to some degree each year, as the form to request NGO status can only be filed in June of each year.	The campaign happens to some degree annual.	entailment	entailment
1335	edit_premise_00676740.002	edit_premise_00676740.002c	wikipedia					Both shows featured characters who traveled to and from the past.	Only one of the shows involved time-travel.	contradiction	contradiction
1336	edit_premise_18673370.005	edit_premise_18673370.005c	wikipedia					"He also toured Australia several times, where ""The Comedians"" made him a star."	"He also toured Australia merely once, where ""The Comedians"" made him a star."	contradiction	contradiction
1337	edit_premise_33112220.004	edit_premise_33112220.004e	wikipedia					He prepared the constitution of the Pakistan Dental Association and went on to become as its president.	He participated in the preparations of the constitution of the Pakistan Dental Association.	entailment	entailment
1338	edit_premise_50606034.000	edit_premise_50606034.000e	wikipedia					Western-style is being emulated by youth in Iraq.	Iraq youths are emulating western-style. 	entailment	entailment
1339	edit_premise_25963198.000	edit_premise_25963198.000e	wikipedia					Annan scored his first international goal for Hong Kong against Bhutan on 11 June 2015 in a 2018 FIFA World Cup qualifier.	Annan scored his first international goal for Hong Kong in a 2018 FIFA World Cup qualifier.	entailment	entailment
1340	edit_premise_38125237.009	edit_premise_38125237.009e	wikipedia					"Kathy ends up living the high life in New York City and reads all the books she was supposed to read in college, ""they are so much better than the cliff's notes."""	Kathy finally reads all the books she had to read in college, while living a good life in NYC	entailment	entailment
1341	"edit_premise_"">072519s055"	edit_premise_072519s055n	wikipedia					, a total of 552 people from 36 countries have reached or more in altitude, of which 549 reached low Earth orbit or beyond.	The first person to reach low Earth orbit was from the U.S.	neutral	neutral
1342	edit_premise_23600310.000	edit_premise_23600310.000n	wikipedia					Chauncey Forward Black (November 24, 1839 – December 2, 1904) was the third Lieutenant Governor of Pennsylvania from 1883 to 1887.	Chauncey Forward Black was the third Lieutenant Governor of Pennsylvania from June 1883 to May 1887.	neutral	neutral
1343	edit_premise_46671697.000	edit_premise_46671697.000n	wikipedia					During the nine years in which Kipke served as head football coach, Michigan claimed two national championships (1932 and 1933) and had an additional undefeated season in 1930.	The Michigan Wolverines won 2 national championships in 1932 and 1933	neutral	neutral
1344	edit_premise_20294489.005	edit_premise_20294489.005c	wikipedia					Or so the latter believed, and he planned to kill his younger brother.	The plan was to heal his older sister which may have differed from what the former believed.	contradiction	contradiction
1345	edit_premise_02539155.001	edit_premise_02539155.001e	wikipedia					The flat terrain is broken to the west by a dry watercourse called Yellow House Draw, which passes about to the southwest of Anton.	Yellow House Draw is a dry watercourse which passes about to the southwest of Anton.	entailment	entailment
1346	edit_premise_20553974.003	edit_premise_20553974.003e	wikipedia					There are some exceptions in the deal.	The deal does come with some exceptions but only some.	entailment	entailment
1347	edit_premise_50252339.000	edit_premise_50252339.000e	wikipedia					Bernadette and Penny are shopping for bridesmaid dresses; Howard inadvertently mentions this in front of Amy, who is upset that they did not invite her.	Howard inadvertently mentions that Bernadette and Penny are shopping for bridesmaid dresses in front of Amy and she becomes upset that they did not invite her.	entailment	entailment
1348	edit_premise_51976236.000	edit_premise_51976236.000c	wikipedia					A children's adaptation of Shakespeare's popular play, The Tempest was produced at the Seattle Children's Theater.	Seattle Children's Theater is planning its first Shakespeare production to happen next season.	contradiction	contradiction
1349	edit_premise_45227124.001	edit_premise_45227124.001c	wikipedia					Eleven chapters were lost around the 12th-century CE, and only the titles survive.	Only the chapters survived and the titles were lost	contradiction	contradiction
1350	edit_premise_40192397.001	edit_premise_40192397.001n	wikipedia					In the Rogue River Valley appellation of Oregon in the U. S., a varietal wine is made from local Caprettone grapes.	A very good varietal wine is made from local Caprettone grapes in the United States	neutral	neutral
1351	edit_premise_17194931.002	edit_premise_17194931.002c	wikipedia					In typical broad gauge fashion, these works lines used two short hand-worked turntables to move wagons between the lines, rather than points.	Three short hand turntables were used to move wagons, rather than points, in the typical fashion of broad gauge.	contradiction	contradiction
1352	edit_premise_46656202.003	edit_premise_46656202.003e	wikipedia					This exhibition of paintings and enamels gradually became more focused on enamel works, marking a shift to enamel fired works.	This exhibition gradually drifted more towards fired enamels, and away from paintings. 	entailment	entailment
